# hostname,interval,timestamp,CPU,MHz
plotter1,60,2021-12-30 11:52:30,-1,3762.50
plotter1,60,2021-12-30 11:53:30,-1,3531.24
plotter1,60,2021-12-30 11:54:30,-1,3762.50
plotter1,60,2021-12-30 11:55:30,-1,4168.78
plotter1,60,2021-12-30 11:56:30,-1,3681.25
plotter1,60,2021-12-30 11:57:30,-1,3762.50
plotter1,60,2021-12-30 11:58:30,-1,3762.50
plotter1,60,2021-12-30 11:59:30,-1,3762.50
plotter1,60,2021-12-30 12:00:30,-1,3843.92
plotter1,60,2021-12-30 12:01:30,-1,4331.25
plotter1,60,2021-12-30 12:02:30,-1,3762.50
plotter1,60,2021-12-30 12:03:30,-1,3843.75
plotter1,60,2021-12-30 12:04:30,-1,3762.50
plotter1,60,2021-12-30 12:05:30,-1,3843.75
plotter1,60,2021-12-30 12:06:30,-1,3762.52
plotter1,60,2021-12-30 12:07:30,-1,3843.76
plotter1,60,2021-12-30 12:08:30,-1,3762.50
plotter1,60,2021-12-30 12:09:30,-1,3762.64
plotter1,60,2021-12-30 12:10:30,-1,3762.51
plotter1,60,2021-12-30 12:11:30,-1,3762.65
plotter1,60,2021-12-30 12:12:30,-1,4331.26
plotter1,60,2021-12-30 12:13:30,-1,4250.00
plotter1,60,2021-12-30 12:14:30,-1,3762.47
plotter1,60,2021-12-30 12:15:30,-1,3843.77
plotter1,60,2021-12-30 12:16:30,-1,3762.57
plotter1,60,2021-12-30 12:17:30,-1,3762.76
plotter1,60,2021-12-30 12:18:30,-1,3762.50
plotter1,60,2021-12-30 12:19:30,-1,3681.49
plotter1,60,2021-12-30 12:20:30,-1,3843.75
plotter1,60,2021-12-30 12:21:30,-1,3762.54
plotter1,60,2021-12-30 12:22:30,-1,3843.91
plotter1,60,2021-12-30 12:23:30,-1,3762.50
plotter1,60,2021-12-30 12:24:30,-1,3762.47
plotter1,60,2021-12-30 12:25:30,-1,3762.52
plotter1,60,2021-12-30 12:26:30,-1,3762.50
plotter1,60,2021-12-30 12:27:30,-1,3762.47
plotter1,60,2021-12-30 12:28:30,-1,3762.49
plotter1,60,2021-12-30 12:29:30,-1,3762.50
plotter1,60,2021-12-30 12:30:30,-1,3762.50
plotter1,60,2021-12-30 12:31:30,-1,3681.25
plotter1,60,2021-12-30 12:32:30,-1,3762.50
plotter1,60,2021-12-30 12:33:30,-1,4412.48
plotter1,60,2021-12-30 12:34:30,-1,3762.50
