# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
plotter1;60;2021-12-30 12:35:53;-1;3.02;0.00;1.91;9.00;0.00;86.06
plotter1;60;2021-12-30 12:36:53;-1;5.11;0.00;0.79;7.93;0.00;86.16
plotter1;60;2021-12-30 12:37:53;-1;6.87;0.00;0.31;7.84;0.00;84.98
plotter1;60;2021-12-30 12:38:53;-1;13.75;0.00;0.54;7.52;0.00;78.20
plotter1;60;2021-12-30 12:39:53;-1;12.01;0.00;0.48;8.05;0.00;79.46
plotter1;60;2021-12-30 12:40:53;-1;12.42;0.00;0.58;10.67;0.00;76.34
plotter1;60;2021-12-30 12:41:53;-1;8.34;0.00;0.56;9.71;0.00;81.39
plotter1;60;2021-12-30 12:42:53;-1;8.66;0.00;0.54;9.05;0.00;81.75
plotter1;60;2021-12-30 12:43:53;-1;8.88;0.00;0.51;6.65;0.00;83.96
plotter1;60;2021-12-30 12:44:53;-1;10.11;0.00;0.55;9.33;0.00;80.01
plotter1;60;2021-12-30 12:45:53;-1;10.51;0.00;0.56;8.53;0.00;80.40
plotter1;60;2021-12-30 12:46:53;-1;9.05;0.00;0.50;8.23;0.00;82.23
plotter1;60;2021-12-30 12:47:53;-1;8.96;0.00;0.48;6.79;0.00;83.77
plotter1;60;2021-12-30 12:48:53;-1;9.10;0.00;0.47;7.77;0.00;82.65
plotter1;60;2021-12-30 12:49:53;-1;8.97;0.00;0.48;7.68;0.00;82.88
plotter1;60;2021-12-30 12:50:53;-1;9.10;0.00;0.50;8.53;0.00;81.87
plotter1;60;2021-12-30 12:51:53;-1;13.17;0.00;0.45;7.73;0.00;78.65
plotter1;60;2021-12-30 12:52:53;-1;10.46;0.00;0.49;8.69;0.00;80.37
plotter1;60;2021-12-30 12:53:53;-1;8.70;0.00;0.50;9.07;0.00;81.73
plotter1;60;2021-12-30 12:54:53;-1;8.75;0.00;0.46;5.94;0.00;84.85
plotter1;60;2021-12-30 12:55:53;-1;9.25;0.00;0.53;8.58;0.00;81.64
plotter1;60;2021-12-30 12:56:53;-1;8.77;0.00;0.48;8.59;0.00;82.16
plotter1;60;2021-12-30 12:57:53;-1;8.79;0.00;0.47;7.19;0.00;83.55
plotter1;60;2021-12-30 12:58:53;-1;8.72;0.00;0.47;6.52;0.00;84.29
plotter1;60;2021-12-30 12:59:53;-1;8.83;0.00;0.46;7.31;0.00;83.40
plotter1;60;2021-12-30 13:00:53;-1;8.68;0.00;0.50;8.29;0.00;82.53
plotter1;60;2021-12-30 13:01:53;-1;8.85;0.00;0.48;7.22;0.00;83.45
plotter1;60;2021-12-30 13:02:53;-1;8.79;0.00;0.47;7.58;0.00;83.17
plotter1;60;2021-12-30 13:03:53;-1;8.38;0.00;0.49;7.58;0.00;83.55
plotter1;60;2021-12-30 13:04:53;-1;8.82;0.00;0.44;7.60;0.00;83.13
plotter1;60;2021-12-30 13:05:53;-1;9.37;0.00;0.67;8.51;0.00;81.44
plotter1;60;2021-12-30 13:06:53;-1;8.80;0.00;0.51;8.30;0.00;82.39
plotter1;60;2021-12-30 13:07:53;-1;8.88;0.00;0.46;6.67;0.00;83.99
plotter1;60;2021-12-30 13:08:53;-1;8.72;0.00;0.48;7.79;0.00;83.01
plotter1;60;2021-12-30 13:09:53;-1;8.30;0.00;0.48;8.82;0.00;82.40
plotter1;60;2021-12-30 13:10:53;-1;9.11;0.00;0.51;7.85;0.00;82.53
plotter1;60;2021-12-30 13:11:53;-1;9.24;0.00;0.47;7.12;0.00;83.18
plotter1;60;2021-12-30 13:12:53;-1;8.70;0.00;0.46;9.39;0.00;81.46
plotter1;60;2021-12-30 13:13:53;-1;9.23;0.00;0.46;7.17;0.00;83.14
plotter1;60;2021-12-30 13:14:53;-1;8.63;0.00;0.45;7.40;0.00;83.52
plotter1;60;2021-12-30 13:15:53;-1;8.73;0.00;0.46;8.25;0.00;82.56
plotter1;60;2021-12-30 13:16:53;-1;12.20;0.00;0.44;7.51;0.00;79.85
plotter1;60;2021-12-30 13:17:53;-1;15.17;0.00;0.45;7.41;0.00;76.96
# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
plotter1;60;2021-12-30 12:35:53;5922.77;5320.72;601.45;0.60;1255216.00;729939.87;965178.13
plotter1;60;2021-12-30 12:36:53;2271.87;255.67;2016.20;0.00;21094.65;315609.47;0.00
plotter1;60;2021-12-30 12:37:53;1340.83;601.85;738.83;0.15;21425.98;19087.33;13.20
plotter1;60;2021-12-30 12:38:53;5095.82;1747.13;3348.63;0.05;39518.93;87421.07;4.40
plotter1;60;2021-12-30 12:39:53;3568.63;1124.23;2444.40;0.00;33616.12;58471.73;0.00
plotter1;60;2021-12-30 12:40:53;4077.85;1094.00;2983.85;0.00;35354.12;72610.00;0.00
