# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2021-12-30 16:36:17,lo,5.35,5.35,2.60,2.60,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:36:17,enp6s0,670.03,1033.77,351.11,1322.95,0.00,0.00,0.40,0.43
plotter1,60,2021-12-30 16:37:17,lo,6.12,6.12,3.91,3.91,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:37:17,enp6s0,599.20,1057.38,189.80,1375.49,0.00,0.00,0.42,0.45
plotter1,60,2021-12-30 16:38:17,lo,3.55,3.55,3.04,3.04,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:38:17,enp6s0,676.73,1137.85,301.96,1437.55,0.00,0.00,0.40,0.47
plotter1,60,2021-12-30 16:39:17,lo,1.02,1.02,1.52,1.52,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:39:17,enp6s0,788.43,1261.40,352.75,1626.62,0.00,0.00,0.42,0.53
plotter1,60,2021-12-30 16:40:17,lo,1.27,1.27,1.94,1.94,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:40:17,enp6s0,746.45,1127.98,397.24,1434.94,0.00,0.00,0.42,0.47
plotter1,60,2021-12-30 16:41:17,lo,0.57,0.57,0.95,0.95,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:41:17,enp6s0,604.42,1067.90,189.70,1420.37,0.00,0.00,0.42,0.47
plotter1,60,2021-12-30 16:42:17,lo,0.57,0.57,0.98,0.98,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:42:17,enp6s0,642.23,1089.20,249.11,1422.34,0.00,0.00,0.42,0.47
plotter1,60,2021-12-30 16:43:17,lo,0.67,0.67,1.25,1.25,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:43:17,enp6s0,594.32,1047.20,190.75,1396.23,0.00,0.00,0.40,0.46
plotter1,60,2021-12-30 16:44:17,lo,0.93,0.93,1.32,1.32,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:44:17,enp6s0,696.82,1103.05,318.10,1417.40,0.00,0.00,0.42,0.46
plotter1,60,2021-12-30 16:45:17,lo,0.43,0.43,0.63,0.63,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:45:17,enp6s0,666.03,1183.67,227.97,1568.12,0.00,0.00,0.40,0.51
plotter1,60,2021-12-30 16:46:17,lo,0.93,0.93,1.75,1.75,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:46:17,enp6s0,626.80,1094.45,224.92,1435.96,0.00,0.00,0.40,0.47
plotter1,60,2021-12-30 16:47:17,lo,0.63,0.63,1.13,1.13,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:47:17,enp6s0,605.17,1010.77,237.53,1324.50,0.00,0.00,0.42,0.43
plotter1,60,2021-12-30 16:48:17,lo,0.43,0.43,0.85,0.85,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:48:17,enp6s0,663.95,1170.33,219.45,1567.40,0.00,0.00,0.40,0.51
plotter1,60,2021-12-30 16:49:17,lo,0.77,0.77,1.27,1.27,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:49:17,enp6s0,656.05,1036.73,319.74,1357.50,0.00,0.00,0.40,0.44
plotter1,60,2021-12-30 16:50:17,lo,0.97,0.97,1.42,1.42,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:50:17,enp6s0,624.08,1060.23,229.96,1402.07,0.00,0.00,0.40,0.46
plotter1,60,2021-12-30 16:51:17,lo,0.83,0.83,1.33,1.33,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:51:17,enp6s0,704.98,1001.17,386.00,1280.24,0.00,0.00,0.42,0.42
plotter1,60,2021-12-30 16:52:17,lo,0.73,0.73,1.24,1.24,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 16:52:17,enp6s0,689.75,1208.28,248.77,1602.76,0.00,0.00,0.42,0.53
