# hostname,interval,timestamp,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad
plotter1,60,2021-12-30 20:04:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:05:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:06:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:07:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:08:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:09:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:10:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:11:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:12:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:13:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:14:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:15:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:16:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:17:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:18:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:19:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:20:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:21:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:22:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:23:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:24:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:25:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:26:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:27:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:28:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:29:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:30:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:31:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:32:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:33:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:34:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:35:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:36:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:37:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:38:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:39:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:40:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:41:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:42:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:43:27,130688760,448768,0.34,14564,3.25
plotter1,60,2021-12-30 20:44:27,130688760,448768,0.34,14564,3.25
