# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2021-12-30 15:12:25,-1,1.51,0.00,1.58,9.43,0.00,87.48
plotter1,60,2021-12-30 15:13:25,-1,5.29,0.00,0.26,7.30,0.00,87.16
plotter1,60,2021-12-30 15:14:25,-1,12.79,0.00,0.46,7.99,0.00,78.76
plotter1,60,2021-12-30 15:15:25,-1,12.73,0.00,0.43,9.20,0.00,77.63
plotter1,60,2021-12-30 15:16:25,-1,14.16,0.00,0.47,7.01,0.00,78.37
plotter1,60,2021-12-30 15:17:25,-1,8.34,0.00,0.44,6.85,0.00,84.38
plotter1,60,2021-12-30 15:18:25,-1,8.74,0.00,0.46,7.23,0.00,83.57
plotter1,60,2021-12-30 15:19:25,-1,8.98,0.00,0.44,8.70,0.00,81.88
plotter1,60,2021-12-30 15:20:25,-1,11.14,0.00,0.47,7.22,0.00,81.17
plotter1,60,2021-12-30 15:21:25,-1,9.71,0.00,0.44,7.35,0.00,82.49
plotter1,60,2021-12-30 15:22:25,-1,9.20,0.00,0.42,7.35,0.00,83.03
plotter1,60,2021-12-30 15:23:25,-1,9.36,0.00,0.43,8.48,0.00,81.73
plotter1,60,2021-12-30 15:24:25,-1,8.41,0.00,0.39,6.97,0.00,84.23
plotter1,60,2021-12-30 15:25:25,-1,9.84,0.00,0.45,7.27,0.00,82.44
plotter1,60,2021-12-30 15:26:25,-1,8.68,0.00,0.40,7.24,0.00,83.69
plotter1,60,2021-12-30 15:27:25,-1,13.52,0.00,0.41,7.83,0.00,78.24
plotter1,60,2021-12-30 15:28:25,-1,10.39,0.00,0.41,7.34,0.00,81.86
plotter1,60,2021-12-30 15:29:25,-1,8.81,0.00,0.41,7.68,0.00,83.09
plotter1,60,2021-12-30 15:30:25,-1,9.12,0.00,0.44,9.12,0.00,81.32
plotter1,60,2021-12-30 15:31:25,-1,9.08,0.00,0.43,7.34,0.00,83.16
plotter1,60,2021-12-30 15:32:25,-1,8.66,0.00,0.40,6.52,0.00,84.43
plotter1,60,2021-12-30 15:33:25,-1,8.85,0.00,0.42,6.06,0.00,84.67
plotter1,60,2021-12-30 15:34:25,-1,8.86,0.00,0.42,8.53,0.00,82.19
plotter1,60,2021-12-30 15:35:25,-1,9.42,0.00,0.43,8.13,0.00,82.02
plotter1,60,2021-12-30 15:36:25,-1,8.25,0.00,0.40,7.74,0.00,83.62
plotter1,60,2021-12-30 15:37:25,-1,8.94,0.00,0.42,9.09,0.00,81.55
plotter1,60,2021-12-30 15:38:25,-1,8.81,0.00,0.48,7.25,0.00,83.46
plotter1,60,2021-12-30 15:39:25,-1,9.25,0.00,0.59,7.46,0.00,82.71
plotter1,60,2021-12-30 15:40:25,-1,8.77,0.00,0.42,8.86,0.00,81.95
plotter1,60,2021-12-30 15:41:25,-1,8.55,0.00,0.42,8.52,0.00,82.51
plotter1,60,2021-12-30 15:42:25,-1,9.37,0.00,0.40,8.36,0.00,81.87
plotter1,60,2021-12-30 15:43:25,-1,8.59,0.00,0.41,7.23,0.00,83.77
plotter1,60,2021-12-30 15:44:25,-1,8.50,0.00,0.39,8.00,0.00,83.10
plotter1,60,2021-12-30 15:45:25,-1,9.21,0.00,0.44,7.83,0.00,82.53
plotter1,60,2021-12-30 15:46:25,-1,9.13,0.00,0.41,8.14,0.00,82.32
plotter1,60,2021-12-30 15:47:25,-1,8.83,0.00,0.38,6.80,0.00,83.99
plotter1,60,2021-12-30 15:48:25,-1,9.15,0.00,0.42,8.37,0.00,82.06
plotter1,60,2021-12-30 15:49:25,-1,8.88,0.00,0.38,7.61,0.00,83.13
plotter1,60,2021-12-30 15:50:25,-1,8.81,0.00,0.42,8.25,0.00,82.51
plotter1,60,2021-12-30 15:51:25,-1,9.22,0.00,0.38,6.96,0.00,83.45
plotter1,60,2021-12-30 15:52:25,-1,13.37,0.00,0.36,7.19,0.00,79.08
plotter1,60,2021-12-30 15:53:25,-1,13.21,0.00,0.50,7.54,0.00,78.75
