# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2021-12-30 15:12:25,lo,6.33,6.33,3.21,3.21,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 15:12:25,enp6s0,547.50,1033.63,147.21,1360.42,0.00,0.00,0.42,0.45
plotter1,60,2021-12-30 15:13:25,lo,8.38,8.38,6.51,6.51,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 15:13:25,enp6s0,719.87,1171.27,341.88,1446.83,0.00,0.00,0.40,0.47
plotter1,60,2021-12-30 15:14:25,lo,1.07,1.07,1.65,1.65,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 15:14:25,enp6s0,710.07,1152.12,328.01,1438.60,0.00,0.00,0.43,0.47
plotter1,60,2021-12-30 15:15:25,lo,1.23,1.23,2.27,2.27,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 15:15:25,enp6s0,663.08,1085.63,276.98,1382.31,0.00,0.00,0.40,0.45
plotter1,60,2021-12-30 15:16:25,lo,1.03,1.03,1.61,1.61,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 15:16:25,enp6s0,686.72,1038.15,327.42,1324.10,0.00,0.00,0.43,0.43
plotter1,60,2021-12-30 15:17:25,lo,0.77,0.77,1.79,1.79,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 15:17:25,enp6s0,653.17,1004.57,328.67,1258.24,0.00,0.00,0.40,0.41
plotter1,60,2021-12-30 15:18:25,lo,0.60,0.60,1.38,1.38,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 15:18:25,enp6s0,588.90,1012.78,214.73,1304.62,0.00,0.00,0.42,0.43
plotter1,60,2021-12-30 15:19:25,lo,0.67,0.67,1.49,1.49,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 15:19:25,enp6s0,682.45,1185.95,239.16,1571.89,0.00,0.00,0.42,0.52
plotter1,60,2021-12-30 15:20:25,lo,0.90,0.90,1.59,1.59,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 15:20:25,enp6s0,552.18,948.42,193.14,1221.97,0.00,0.00,0.40,0.40
plotter1,60,2021-12-30 15:21:25,lo,0.57,0.57,0.99,0.99,0.00,0.00,0.00,0.00
