# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
plotter1;60;2021-12-30 16:36:17;-1;2.69;0.00;1.50;8.88;0.00;86.93
plotter1;60;2021-12-30 16:37:17;-1;8.79;0.00;0.35;7.26;0.00;83.61
plotter1;60;2021-12-30 16:38:17;-1;11.28;0.00;0.41;8.45;0.00;79.86
plotter1;60;2021-12-30 16:39:17;-1;12.12;0.00;0.42;8.80;0.00;78.66
plotter1;60;2021-12-30 16:40:17;-1;13.83;0.00;0.51;8.81;0.00;76.85
plotter1;60;2021-12-30 16:41:17;-1;8.35;0.00;0.43;7.81;0.00;83.41
plotter1;60;2021-12-30 16:42:17;-1;9.42;0.00;0.48;7.74;0.00;82.36
plotter1;60;2021-12-30 16:43:17;-1;9.05;0.00;0.44;7.91;0.00;82.59
plotter1;60;2021-12-30 16:44:17;-1;11.33;0.00;0.44;8.17;0.00;80.06
plotter1;60;2021-12-30 16:45:17;-1;9.37;0.00;0.48;10.30;0.00;79.86
plotter1;60;2021-12-30 16:46:17;-1;9.03;0.00;0.39;7.73;0.00;82.85
plotter1;60;2021-12-30 16:47:17;-1;9.58;0.00;0.38;6.95;0.00;83.10
plotter1;60;2021-12-30 16:48:17;-1;9.01;0.00;0.34;8.04;0.00;82.61
plotter1;60;2021-12-30 16:49:17;-1;9.58;0.00;0.41;6.82;0.00;83.19
plotter1;60;2021-12-30 16:50:17;-1;11.72;0.00;0.42;8.91;0.00;78.96
plotter1;60;2021-12-30 16:51:17;-1;12.18;0.00;0.36;7.13;0.00;80.33
plotter1;60;2021-12-30 16:52:17;-1;8.89;0.00;0.38;8.63;0.00;82.10
plotter1;60;2021-12-30 16:53:17;-1;9.33;0.00;0.41;9.18;0.00;81.08
plotter1;60;2021-12-30 16:54:17;-1;8.98;0.00;0.41;8.52;0.00;82.09
plotter1;60;2021-12-30 16:55:17;-1;9.67;0.00;0.42;8.23;0.00;81.68
plotter1;60;2021-12-30 16:56:17;-1;8.78;0.00;0.37;6.49;0.00;84.36
plotter1;60;2021-12-30 16:57:17;-1;8.86;0.00;0.36;9.01;0.00;81.77
plotter1;60;2021-12-30 16:58:17;-1;8.96;0.00;0.36;8.14;0.00;82.54
plotter1;60;2021-12-30 16:59:17;-1;8.77;0.00;0.37;7.85;0.00;83.01
plotter1;60;2021-12-30 17:00:17;-1;9.40;0.00;0.40;7.01;0.00;83.19
plotter1;60;2021-12-30 17:01:17;-1;8.79;0.00;0.37;7.55;0.00;83.28
plotter1;60;2021-12-30 17:02:17;-1;8.79;0.00;0.35;7.21;0.00;83.66
plotter1;60;2021-12-30 17:03:17;-1;8.75;0.00;0.34;7.65;0.00;83.26
plotter1;60;2021-12-30 17:04:17;-1;9.06;0.00;0.42;7.11;0.00;83.42
plotter1;60;2021-12-30 17:05:17;-1;10.27;0.00;0.51;9.13;0.00;80.09
plotter1;60;2021-12-30 17:06:17;-1;8.67;0.00;0.35;8.28;0.00;82.70
plotter1;60;2021-12-30 17:07:17;-1;9.52;0.00;0.35;6.89;0.00;83.24
plotter1;60;2021-12-30 17:08:17;-1;9.25;0.00;0.35;6.71;0.00;83.69
plotter1;60;2021-12-30 17:09:17;-1;8.85;0.00;0.32;6.54;0.00;84.29
plotter1;60;2021-12-30 17:10:17;-1;9.37;0.00;0.38;9.46;0.00;80.79
plotter1;60;2021-12-30 17:11:17;-1;9.33;0.00;0.34;7.70;0.00;82.63
plotter1;60;2021-12-30 17:12:17;-1;8.51;0.00;0.36;7.58;0.00;83.55
plotter1;60;2021-12-30 17:13:17;-1;8.88;0.00;0.35;7.96;0.00;82.81
plotter1;60;2021-12-30 17:14:17;-1;15.23;0.00;0.38;7.58;0.00;76.81
plotter1;60;2021-12-30 17:15:17;-1;12.87;0.00;0.50;8.83;0.00;77.80
# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
plotter1;60;2021-12-30 16:36:17;4742.00;4445.68;295.70;0.62;1057127.72;689941.87;729146.27
plotter1;60;2021-12-30 16:37:17;2139.47;1331.05;808.42;0.00;49830.40;22218.80;0.00
plotter1;60;2021-12-30 16:38:17;2636.82;1310.25;1326.52;0.05;48434.78;35353.87;4.40
plotter1;60;2021-12-30 16:39:17;2087.55;787.02;1300.53;0.00;32560.52;31860.67;0.00
plotter1;60;2021-12-30 16:40:17;2644.67;562.78;2081.88;0.00;25107.72;50673.60;0.00
plotter1;60;2021-12-30 16:41:17;2214.52;416.17;1798.35;0.00;22994.85;38621.47;0.00
plotter1;60;2021-12-30 16:42:17;1875.45;228.98;1646.47;0.00;20259.80;33541.07;0.00
plotter1;60;2021-12-30 16:43:17;1888.70;206.95;1681.75;0.00;19766.93;33053.20;0.00
plotter1;60;2021-12-30 16:44:17;2298.08;286.08;2012.00;0.00;20336.00;39922.40;0.00
plotter1;60;2021-12-30 16:45:17;1716.90;225.07;1491.83;0.00;21261.73;27882.00;0.00
plotter1;60;2021-12-30 16:46:17;1664.47;190.65;1473.82;0.00;19323.73;27084.13;0.00
plotter1;60;2021-12-30 16:47:17;1327.27;193.57;1133.70;0.00;18162.93;21302.40;0.00
plotter1;60;2021-12-30 16:48:17;1459.73;216.20;1243.53;0.00;21219.07;23229.20;0.00
plotter1;60;2021-12-30 16:49:17;1465.22;174.37;1290.85;0.00;17649.60;23258.53;0.00
plotter1;60;2021-12-30 16:50:17;1894.10;456.28;1437.82;0.00;21330.80;25902.27;0.00
plotter1;60;2021-12-30 16:51:17;1626.15;258.93;1367.22;0.00;18033.33;23682.53;0.00
plotter1;60;2021-12-30 16:52:17;1643.00;209.60;1433.40;0.00;21646.40;24281.60;0.00
plotter1;60;2021-12-30 16:53:17;1616.90;231.62;1385.28;0.00;22967.07;23558.40;0.00
plotter1;60;2021-12-30 16:54:17;1595.00;210.22;1384.78;0.00;19630.13;23577.73;0.00
plotter1;60;2021-12-30 16:55:17;1630.38;219.03;1411.35;0.00;20057.33;24042.53;0.00
plotter1;60;2021-12-30 16:56:17;1571.60;210.82;1360.78;0.00;17394.93;22860.80;0.00
plotter1;60;2021-12-30 16:57:17;1621.65;231.98;1389.67;0.00;20998.93;23322.13;0.00
plotter1;60;2021-12-30 16:58:17;1650.60;200.72;1449.88;0.00;20106.93;24429.33;0.00
