# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2021-12-30 12:35:53,1,773,4.10,6.17,6.09,0
plotter1,60,2021-12-30 12:36:53,0,778,3.68,5.72,5.94,0
plotter1,60,2021-12-30 12:37:53,1,785,4.40,5.56,5.87,0
plotter1,60,2021-12-30 12:38:53,8,786,6.56,5.95,5.98,8
plotter1,60,2021-12-30 12:39:53,8,786,5.23,5.67,5.88,0
plotter1,60,2021-12-30 12:40:53,1,783,5.37,5.69,5.88,0
plotter1,60,2021-12-30 12:41:53,1,784,6.52,6.07,6.01,2
plotter1,60,2021-12-30 12:42:53,1,784,5.27,5.75,5.90,6
plotter1,60,2021-12-30 12:43:53,1,782,5.09,5.54,5.81,0
plotter1,60,2021-12-30 12:44:53,3,783,4.40,5.33,5.72,0
plotter1,60,2021-12-30 12:45:53,1,784,4.94,5.32,5.69,0
plotter1,60,2021-12-30 12:46:53,1,784,5.12,5.28,5.66,0
plotter1,60,2021-12-30 12:47:53,1,784,3.97,4.99,5.54,8
plotter1,60,2021-12-30 12:48:53,1,783,4.17,4.93,5.49,0
plotter1,60,2021-12-30 12:49:53,1,783,5.10,5.11,5.52,6
plotter1,60,2021-12-30 12:50:53,2,785,4.62,5.03,5.47,0
plotter1,60,2021-12-30 12:51:53,1,784,5.88,5.31,5.53,0
plotter1,60,2021-12-30 12:52:53,1,784,4.85,5.15,5.46,1
plotter1,60,2021-12-30 12:53:53,2,785,3.08,4.59,5.25,0
plotter1,60,2021-12-30 12:54:53,1,784,3.16,4.40,5.15,0
plotter1,60,2021-12-30 12:55:53,1,783,5.69,4.96,5.30,0
plotter1,60,2021-12-30 12:56:53,1,783,4.76,4.91,5.27,0
plotter1,60,2021-12-30 12:57:53,1,783,4.78,4.86,5.22,0
plotter1,60,2021-12-30 12:58:53,1,782,4.15,4.61,5.11,6
plotter1,60,2021-12-30 12:59:53,1,784,3.50,4.37,5.00,0
plotter1,60,2021-12-30 13:00:53,1,784,4.05,4.47,5.00,0
plotter1,60,2021-12-30 13:01:53,1,785,4.58,4.57,5.00,6
plotter1,60,2021-12-30 13:02:53,1,784,4.07,4.44,4.93,8
plotter1,60,2021-12-30 13:03:53,1,785,5.14,4.70,4.99,0
plotter1,60,2021-12-30 13:04:53,1,784,5.29,4.78,4.99,0
plotter1,60,2021-12-30 13:05:53,2,784,4.75,4.72,4.96,8
plotter1,60,2021-12-30 13:06:53,2,783,5.87,5.05,5.06,0
plotter1,60,2021-12-30 13:07:53,8,783,5.12,4.97,5.03,0
plotter1,60,2021-12-30 13:08:53,1,782,4.76,4.87,4.99,0
plotter1,60,2021-12-30 13:09:53,1,782,4.04,4.66,4.91,0
plotter1,60,2021-12-30 13:10:53,7,783,3.37,4.36,4.79,0
plotter1,60,2021-12-30 13:11:53,1,783,3.58,4.23,4.72,3
plotter1,60,2021-12-30 13:12:53,2,783,3.21,3.99,4.60,2
plotter1,60,2021-12-30 13:13:53,1,783,4.77,4.38,4.70,3
plotter1,60,2021-12-30 13:14:53,1,784,4.98,4.51,4.72,0
plotter1,60,2021-12-30 13:15:53,1,784,6.90,5.19,4.95,0
plotter1,60,2021-12-30 13:16:53,2,783,4.73,4.90,4.86,0
plotter1,60,2021-12-30 13:17:53,1,784,4.49,4.77,4.82,0
