# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2021-12-30 20:04:27,/dev/mapper/vg_raid-raid0,2265599,594608,20.79,20.79,586056309,139,0.00
plotter1,60,2021-12-30 20:05:27,/dev/mapper/vg_raid-raid0,2265599,594608,20.79,20.79,586056309,139,0.00
plotter1,60,2021-12-30 20:06:27,/dev/mapper/vg_raid-raid0,2265488,594719,20.79,20.79,586056309,139,0.00
plotter1,60,2021-12-30 20:07:27,/dev/mapper/vg_raid-raid0,2265386,594821,20.80,20.80,586056309,139,0.00
plotter1,60,2021-12-30 20:08:27,/dev/mapper/vg_raid-raid0,2265272,594935,20.80,20.80,586056309,139,0.00
plotter1,60,2021-12-30 20:09:27,/dev/mapper/vg_raid-raid0,2265201,595006,20.80,20.80,586056309,139,0.00
plotter1,60,2021-12-30 20:10:27,/dev/mapper/vg_raid-raid0,2265151,595056,20.80,20.80,586056309,139,0.00
plotter1,60,2021-12-30 20:11:27,/dev/mapper/vg_raid-raid0,2265110,595097,20.81,20.81,586056309,139,0.00
plotter1,60,2021-12-30 20:12:27,/dev/mapper/vg_raid-raid0,2265067,595140,20.81,20.81,586056309,139,0.00
plotter1,60,2021-12-30 20:13:27,/dev/mapper/vg_raid-raid0,2265028,595179,20.81,20.81,586056309,139,0.00
plotter1,60,2021-12-30 20:14:27,/dev/mapper/vg_raid-raid0,2265003,595204,20.81,20.81,586056309,139,0.00
plotter1,60,2021-12-30 20:15:27,/dev/mapper/vg_raid-raid0,2264981,595226,20.81,20.81,586056309,139,0.00
plotter1,60,2021-12-30 20:16:27,/dev/mapper/vg_raid-raid0,2264958,595249,20.81,20.81,586056309,139,0.00
plotter1,60,2021-12-30 20:17:27,/dev/mapper/vg_raid-raid0,2264938,595269,20.81,20.81,586056309,139,0.00
plotter1,60,2021-12-30 20:18:27,/dev/mapper/vg_raid-raid0,2264917,595290,20.81,20.81,586056309,139,0.00
plotter1,60,2021-12-30 20:19:27,/dev/mapper/vg_raid-raid0,2264888,595319,20.81,20.81,586056309,139,0.00
plotter1,60,2021-12-30 20:20:27,/dev/mapper/vg_raid-raid0,2264868,595339,20.81,20.81,586056309,139,0.00
plotter1,60,2021-12-30 20:21:27,/dev/mapper/vg_raid-raid0,2264849,595358,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:22:27,/dev/mapper/vg_raid-raid0,2264832,595375,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:23:27,/dev/mapper/vg_raid-raid0,2264814,595393,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:24:27,/dev/mapper/vg_raid-raid0,2264797,595410,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:25:27,/dev/mapper/vg_raid-raid0,2264810,595397,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:26:27,/dev/mapper/vg_raid-raid0,2264792,595415,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:27:27,/dev/mapper/vg_raid-raid0,2264790,595417,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:28:27,/dev/mapper/vg_raid-raid0,2264790,595417,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:29:27,/dev/mapper/vg_raid-raid0,2264790,595417,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:30:27,/dev/mapper/vg_raid-raid0,2264790,595417,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:31:27,/dev/mapper/vg_raid-raid0,2264790,595417,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:32:27,/dev/mapper/vg_raid-raid0,2264790,595417,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:33:27,/dev/mapper/vg_raid-raid0,2264790,595417,20.82,20.82,586056309,139,0.00
plotter1,60,2021-12-30 20:34:27,/dev/mapper/vg_raid-raid0,2264790,595417,20.82,20.82,586056309,139,0.00
