# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
plotter1;60;2021-12-30 17:16:27;-1;2.47;0.00;1.51;10.12;0.00;85.90
plotter1;60;2021-12-30 17:17:27;-1;9.70;0.00;0.38;7.58;0.00;82.33
plotter1;60;2021-12-30 17:18:27;-1;13.81;0.00;0.45;9.09;0.00;76.65
plotter1;60;2021-12-30 17:19:27;-1;15.17;0.00;0.43;7.00;0.00;77.40
plotter1;60;2021-12-30 17:20:27;-1;10.73;0.00;0.50;9.72;0.00;79.05
plotter1;60;2021-12-30 17:21:27;-1;8.88;0.00;0.47;8.11;0.00;82.53
plotter1;60;2021-12-30 17:22:27;-1;9.06;0.00;0.48;7.69;0.00;82.77
plotter1;60;2021-12-30 17:23:27;-1;8.83;0.00;0.43;8.27;0.00;82.46
plotter1;60;2021-12-30 17:24:27;-1;11.53;0.00;0.46;7.54;0.00;80.47
plotter1;60;2021-12-30 17:25:27;-1;9.39;0.00;0.46;9.27;0.00;80.89
plotter1;60;2021-12-30 17:26:27;-1;8.98;0.00;0.42;7.94;0.00;82.66
plotter1;60;2021-12-30 17:27:27;-1;9.01;0.00;0.43;8.20;0.00;82.35
plotter1;60;2021-12-30 17:28:27;-1;9.12;0.00;0.41;8.38;0.00;82.09
plotter1;60;2021-12-30 17:29:27;-1;9.00;0.00;0.42;7.33;0.00;83.25
plotter1;60;2021-12-30 17:30:27;-1;12.62;0.00;0.42;7.91;0.00;79.05
plotter1;60;2021-12-30 17:31:27;-1;11.20;0.00;0.42;8.44;0.00;79.94
plotter1;60;2021-12-30 17:32:27;-1;8.80;0.00;0.43;7.12;0.00;83.64
plotter1;60;2021-12-30 17:33:27;-1;9.33;0.00;0.41;7.81;0.00;82.46
plotter1;60;2021-12-30 17:34:27;-1;8.99;0.00;0.44;7.61;0.00;82.96
plotter1;60;2021-12-30 17:35:27;-1;9.65;0.00;0.66;7.74;0.00;81.94
plotter1;60;2021-12-30 17:36:27;-1;8.79;0.00;0.40;6.49;0.00;84.32
plotter1;60;2021-12-30 17:37:27;-1;8.76;0.00;0.42;9.10;0.00;81.72
plotter1;60;2021-12-30 17:38:27;-1;8.36;0.00;0.39;8.05;0.00;83.20
plotter1;60;2021-12-30 17:39:27;-1;8.88;0.00;0.43;8.06;0.00;82.63
plotter1;60;2021-12-30 17:40:27;-1;9.19;0.00;0.43;8.69;0.00;81.69
plotter1;60;2021-12-30 17:41:27;-1;8.82;0.00;0.39;7.68;0.00;83.10
plotter1;60;2021-12-30 17:42:27;-1;8.38;0.00;0.42;6.88;0.00;84.33
plotter1;60;2021-12-30 17:43:27;-1;8.80;0.00;0.39;8.19;0.00;82.62
plotter1;60;2021-12-30 17:44:27;-1;9.08;0.00;0.40;7.82;0.00;82.70
plotter1;60;2021-12-30 17:45:27;-1;9.05;0.00;0.41;8.10;0.00;82.43
plotter1;60;2021-12-30 17:46:27;-1;8.55;0.00;0.40;7.93;0.00;83.13
plotter1;60;2021-12-30 17:47:27;-1;9.07;0.00;0.39;7.38;0.00;83.16
plotter1;60;2021-12-30 17:48:27;-1;8.66;0.00;0.40;7.57;0.00;83.37
plotter1;60;2021-12-30 17:49:27;-1;9.21;0.00;0.42;6.77;0.00;83.61
plotter1;60;2021-12-30 17:50:27;-1;9.08;0.00;0.41;8.10;0.00;82.40
plotter1;60;2021-12-30 17:51:27;-1;9.09;0.00;0.41;6.94;0.00;83.56
plotter1;60;2021-12-30 17:52:27;-1;8.89;0.00;0.38;7.47;0.00;83.26
plotter1;60;2021-12-30 17:53:27;-1;8.50;0.00;0.38;6.24;0.00;84.88
plotter1;60;2021-12-30 17:54:27;-1;8.26;0.00;0.39;8.26;0.00;83.09
