# hostname,interval,timestamp,CPU,MHz
plotter1,60,2021-12-30 16:36:17,-1,3762.52
plotter1,60,2021-12-30 16:37:17,-1,3762.50
plotter1,60,2021-12-30 16:38:17,-1,3762.24
plotter1,60,2021-12-30 16:39:17,-1,3762.56
plotter1,60,2021-12-30 16:40:17,-1,3925.06
plotter1,60,2021-12-30 16:41:17,-1,3762.52
plotter1,60,2021-12-30 16:42:17,-1,3762.56
plotter1,60,2021-12-30 16:43:17,-1,3762.54
plotter1,60,2021-12-30 16:44:17,-1,3843.79
plotter1,60,2021-12-30 16:45:17,-1,3762.55
plotter1,60,2021-12-30 16:46:17,-1,4331.30
plotter1,60,2021-12-30 16:47:17,-1,3762.56
plotter1,60,2021-12-30 16:48:17,-1,3762.59
plotter1,60,2021-12-30 16:49:17,-1,3762.61
plotter1,60,2021-12-30 16:50:17,-1,3762.21
plotter1,60,2021-12-30 16:51:17,-1,3762.14
plotter1,60,2021-12-30 16:52:17,-1,3762.55
plotter1,60,2021-12-30 16:53:17,-1,3762.55
plotter1,60,2021-12-30 16:54:17,-1,3762.53
plotter1,60,2021-12-30 16:55:17,-1,3762.60
plotter1,60,2021-12-30 16:56:17,-1,3762.55
plotter1,60,2021-12-30 16:57:17,-1,3762.56
plotter1,60,2021-12-30 16:58:17,-1,3762.57
plotter1,60,2021-12-30 16:59:17,-1,3762.56
plotter1,60,2021-12-30 17:00:17,-1,3762.55
plotter1,60,2021-12-30 17:01:17,-1,3762.52
plotter1,60,2021-12-30 17:02:17,-1,3762.56
plotter1,60,2021-12-30 17:03:17,-1,3762.54
plotter1,60,2021-12-30 17:04:17,-1,3762.54
plotter1,60,2021-12-30 17:05:17,-1,3762.56
plotter1,60,2021-12-30 17:06:17,-1,3762.49
plotter1,60,2021-12-30 17:07:17,-1,3762.58
plotter1,60,2021-12-30 17:08:17,-1,3762.51
plotter1,60,2021-12-30 17:09:17,-1,3762.54
plotter1,60,2021-12-30 17:10:17,-1,3762.55
plotter1,60,2021-12-30 17:11:17,-1,3762.50
plotter1,60,2021-12-30 17:12:17,-1,3762.53
plotter1,60,2021-12-30 17:13:17,-1,3762.52
plotter1,60,2021-12-30 17:14:17,-1,3762.50
plotter1,60,2021-12-30 17:15:17,-1,3762.64
