# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2021-12-30 20:04:27,0,773,3.67,4.59,4.89,8
plotter1,60,2021-12-30 20:05:27,1,778,5.56,4.88,4.97,0
plotter1,60,2021-12-30 20:06:27,1,782,5.71,5.08,5.03,0
plotter1,60,2021-12-30 20:07:27,8,782,5.15,4.99,5.00,0
plotter1,60,2021-12-30 20:08:27,1,783,5.40,5.17,5.07,0
plotter1,60,2021-12-30 20:09:27,0,780,7.46,5.71,5.25,1
plotter1,60,2021-12-30 20:10:27,1,779,5.25,5.40,5.17,0
plotter1,60,2021-12-30 20:11:27,1,779,6.07,5.59,5.25,8
plotter1,60,2021-12-30 20:12:27,2,779,7.34,5.93,5.39,0
plotter1,60,2021-12-30 20:13:27,1,778,5.73,5.76,5.36,0
plotter1,60,2021-12-30 20:14:27,2,778,5.80,5.70,5.36,0
plotter1,60,2021-12-30 20:15:27,1,780,4.93,5.44,5.29,0
plotter1,60,2021-12-30 20:16:27,1,780,5.05,5.38,5.28,6
plotter1,60,2021-12-30 20:17:27,3,780,4.39,5.18,5.22,0
plotter1,60,2021-12-30 20:18:27,1,780,2.91,4.62,5.02,0
plotter1,60,2021-12-30 20:19:27,1,779,4.21,4.71,5.03,0
plotter1,60,2021-12-30 20:20:27,2,779,7.02,5.33,5.22,8
plotter1,60,2021-12-30 20:21:27,1,780,5.75,5.40,5.25,0
plotter1,60,2021-12-30 20:22:27,0,781,4.35,5.06,5.14,8
plotter1,60,2021-12-30 20:23:27,2,781,3.38,4.66,5.00,8
plotter1,60,2021-12-30 20:24:27,3,781,4.23,4.55,4.93,0
plotter1,60,2021-12-30 20:25:27,1,780,4.15,4.47,4.88,0
plotter1,60,2021-12-30 20:26:27,1,779,6.69,5.01,5.03,0
plotter1,60,2021-12-30 20:27:27,2,778,3.77,4.47,4.84,0
plotter1,60,2021-12-30 20:28:27,0,779,4.30,4.51,4.83,0
plotter1,60,2021-12-30 20:29:27,0,780,4.29,4.42,4.78,0
plotter1,60,2021-12-30 20:30:27,0,780,3.01,4.03,4.62,0
plotter1,60,2021-12-30 20:31:27,1,782,2.21,3.59,4.43,0
plotter1,60,2021-12-30 20:32:27,0,781,2.93,3.49,4.34,0
plotter1,60,2021-12-30 20:33:27,0,781,4.39,3.77,4.38,0
plotter1,60,2021-12-30 20:34:27,2,783,3.45,3.61,4.29,0
plotter1,60,2021-12-30 20:35:27,1,780,5.44,4.23,4.46,8
