# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2021-12-30 20:04:27,lo,4.30,4.30,2.29,2.29,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:04:27,enp6s0,520.42,991.78,100.11,1336.67,0.00,0.00,0.40,0.44
plotter1,60,2021-12-30 20:05:27,lo,8.28,8.28,4.89,4.89,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:05:27,enp6s0,713.92,1096.27,370.62,1379.81,0.00,0.00,0.40,0.45
plotter1,60,2021-12-30 20:06:27,lo,3.88,3.88,3.76,3.76,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:06:27,enp6s0,585.10,954.97,240.63,1233.78,0.00,0.00,0.42,0.40
plotter1,60,2021-12-30 20:07:27,lo,1.37,1.37,2.08,2.08,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:07:27,enp6s0,665.92,1085.47,305.59,1374.24,0.00,0.00,0.40,0.45
plotter1,60,2021-12-30 20:08:27,lo,1.33,1.33,1.92,1.92,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:08:27,enp6s0,753.35,1225.08,342.44,1591.70,0.00,0.00,0.40,0.52
plotter1,60,2021-12-30 20:09:27,lo,0.47,0.47,0.65,0.65,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:09:27,enp6s0,646.08,966.97,314.76,1234.56,0.00,0.00,0.42,0.40
plotter1,60,2021-12-30 20:10:27,lo,0.67,0.67,1.04,1.04,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:10:27,enp6s0,625.25,1076.32,224.61,1430.59,0.00,0.00,0.40,0.47
plotter1,60,2021-12-30 20:11:27,lo,0.53,0.53,0.88,0.88,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:11:27,enp6s0,617.65,1021.53,241.84,1328.00,0.00,0.00,0.42,0.44
plotter1,60,2021-12-30 20:12:27,lo,0.83,0.83,1.43,1.43,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:12:27,enp6s0,610.48,1153.68,155.87,1547.21,0.00,0.00,0.42,0.51
plotter1,60,2021-12-30 20:13:27,lo,0.80,0.80,1.32,1.32,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:13:27,enp6s0,668.28,1009.43,328.09,1310.45,0.00,0.00,0.40,0.43
plotter1,60,2021-12-30 20:14:27,lo,1.17,1.17,2.25,2.25,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:14:27,enp6s0,609.32,1062.55,221.11,1393.43,0.00,0.00,0.40,0.46
plotter1,60,2021-12-30 20:15:27,lo,0.50,0.50,0.92,0.92,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:15:27,enp6s0,620.60,1077.70,230.43,1430.82,0.00,0.00,0.42,0.47
plotter1,60,2021-12-30 20:16:27,lo,0.63,0.63,1.26,1.26,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:16:27,enp6s0,635.83,1154.93,213.27,1531.57,0.00,0.00,0.42,0.50
plotter1,60,2021-12-30 20:17:27,lo,0.87,0.87,1.64,1.64,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:17:27,enp6s0,638.30,1043.37,272.95,1364.64,0.00,0.00,0.40,0.45
plotter1,60,2021-12-30 20:18:27,lo,1.03,1.03,1.81,1.81,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:18:27,enp6s0,580.62,971.73,212.24,1287.91,0.00,0.00,0.42,0.42
plotter1,60,2021-12-30 20:19:27,lo,0.83,0.83,1.15,1.15,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:19:27,enp6s0,689.58,1214.87,256.02,1609.34,0.00,0.00,0.42,0.53
plotter1,60,2021-12-30 20:20:27,lo,0.67,0.67,1.08,1.08,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:20:27,enp6s0,817.25,1294.20,373.88,1711.74,0.00,0.00,0.40,0.56
plotter1,60,2021-12-30 20:21:27,lo,0.68,0.68,0.96,0.96,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:21:27,enp6s0,733.55,1152.15,333.60,1526.81,0.00,0.00,0.42,0.50
plotter1,60,2021-12-30 20:22:27,lo,1.13,1.13,1.61,1.61,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:22:27,enp6s0,722.42,1247.68,285.03,1656.06,0.00,0.00,0.42,0.54
plotter1,60,2021-12-30 20:23:27,lo,1.30,1.30,1.55,1.55,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:23:27,enp6s0,712.38,1043.97,395.61,1333.93,0.00,0.00,0.40,0.44
plotter1,60,2021-12-30 20:24:27,lo,0.50,0.50,0.52,0.52,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:24:27,enp6s0,686.78,1136.05,277.98,1515.68,0.00,0.00,0.42,0.50
plotter1,60,2021-12-30 20:25:27,lo,1.10,1.10,1.16,1.16,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:25:27,enp6s0,627.17,1019.50,259.31,1352.85,0.00,0.00,0.42,0.44
plotter1,60,2021-12-30 20:26:27,lo,1.33,1.33,1.29,1.29,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:26:27,enp6s0,626.85,1111.27,203.11,1492.76,0.00,0.00,0.40,0.49
plotter1,60,2021-12-30 20:27:27,lo,1.17,1.17,1.24,1.24,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:27:27,enp6s0,521.98,1008.43,107.98,1356.14,0.00,0.00,0.42,0.44
plotter1,60,2021-12-30 20:28:27,lo,0.93,0.93,0.91,0.91,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:28:27,enp6s0,578.15,1126.07,119.67,1526.25,0.00,0.00,0.42,0.50
plotter1,60,2021-12-30 20:29:27,lo,1.00,1.00,0.95,0.95,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:29:27,enp6s0,515.85,1028.67,97.12,1394.32,0.00,0.00,0.40,0.46
plotter1,60,2021-12-30 20:30:27,lo,1.07,1.07,1.12,1.12,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:30:27,enp6s0,563.28,1077.52,105.15,1464.42,0.00,0.00,0.42,0.48
plotter1,60,2021-12-30 20:31:27,lo,0.80,0.80,0.81,0.81,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:31:27,enp6s0,558.02,1104.90,108.87,1493.03,0.00,0.00,0.40,0.49
plotter1,60,2021-12-30 20:32:27,lo,1.37,1.37,1.42,1.42,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:32:27,enp6s0,484.00,922.85,96.76,1231.49,0.00,0.00,0.42,0.40
plotter1,60,2021-12-30 20:33:27,lo,0.83,0.83,0.85,0.85,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:33:27,enp6s0,534.30,1003.73,124.14,1345.23,0.00,0.00,0.40,0.44
plotter1,60,2021-12-30 20:34:27,lo,1.20,1.20,1.14,1.14,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:34:27,enp6s0,711.63,1183.62,328.66,1524.01,0.00,0.00,0.42,0.50
plotter1,60,2021-12-30 20:35:27,lo,1.07,1.07,1.13,1.13,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:35:27,enp6s0,772.83,1179.17,412.01,1550.64,0.00,0.00,0.40,0.51
plotter1,60,2021-12-30 20:36:27,lo,1.38,1.38,1.39,1.39,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:36:27,enp6s0,548.52,1030.13,146.77,1384.39,0.00,0.00,0.43,0.45
plotter1,60,2021-12-30 20:37:27,lo,1.17,1.17,1.23,1.23,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:37:27,enp6s0,603.77,1065.50,200.71,1398.95,0.00,0.00,0.42,0.46
plotter1,60,2021-12-30 20:38:27,lo,1.13,1.13,1.35,1.35,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:38:27,enp6s0,620.30,1001.25,270.73,1285.24,0.00,0.00,0.40,0.42
plotter1,60,2021-12-30 20:39:27,lo,1.00,1.00,1.22,1.22,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:39:27,enp6s0,832.50,1288.28,441.80,1646.59,0.00,0.00,0.40,0.54
plotter1,60,2021-12-30 20:40:27,lo,0.63,0.63,0.92,0.92,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:40:27,enp6s0,634.83,1095.60,227.02,1428.40,0.00,0.00,0.42,0.47
plotter1,60,2021-12-30 20:41:27,lo,1.07,1.07,1.45,1.45,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:41:27,enp6s0,723.23,1113.62,340.03,1460.27,0.00,0.00,0.43,0.48
plotter1,60,2021-12-30 20:42:27,lo,0.73,0.73,0.84,0.84,0.00,0.00,0.00,0.00
plotter1,60,2021-12-30 20:42:27,enp6s0,638.97,953.10,320.99,1261.54,0.00,0.00,0.40,0.41
plotter1,60,2021-12-30 20:43:27,lo,0.80,0.80,1.01,1.01,0.00,0.00,0.00,0.00
