# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-03 00:18:48,lo,10.82,10.82,5.57,5.57,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:18:48,enp6s0,715.95,1085.32,357.43,1372.30,0.00,0.00,0.42,0.45
plotter1,60,2022-01-03 00:19:48,lo,12.32,12.32,8.96,8.96,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:19:48,enp6s0,649.28,1170.55,186.34,1532.37,0.00,0.00,0.40,0.50
plotter1,60,2022-01-03 00:20:48,lo,9.70,9.70,7.89,7.89,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:20:48,enp6s0,707.57,1108.13,330.78,1384.64,0.00,0.00,0.43,0.45
plotter1,60,2022-01-03 00:21:48,lo,7.07,7.07,5.30,5.30,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:21:48,enp6s0,553.50,945.00,177.24,1216.94,0.00,0.00,0.42,0.40
plotter1,60,2022-01-03 00:22:48,lo,7.68,7.68,6.15,6.15,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:22:48,enp6s0,602.02,1106.78,162.50,1450.66,0.00,0.00,0.42,0.48
plotter1,60,2022-01-03 00:23:48,lo,1.88,1.88,2.75,2.75,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:23:48,enp6s0,629.58,1146.18,215.96,1476.64,0.00,0.00,0.40,0.48
