# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-03 00:09:57,lo,12.68,12.68,6.62,6.62,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:09:57,enp6s0,691.67,1117.70,365.33,1404.66,0.00,0.00,0.42,0.46
plotter1,60,2022-01-03 00:10:57,lo,13.23,13.23,9.18,9.18,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:10:57,enp6s0,523.07,1029.62,170.09,1345.35,0.00,0.00,0.40,0.44
plotter1,60,2022-01-03 00:11:57,lo,6.43,6.43,4.09,4.09,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:11:57,enp6s0,771.68,1209.18,443.31,1522.46,0.00,0.00,0.42,0.50
plotter1,60,2022-01-03 00:12:57,lo,4.75,4.75,4.67,4.67,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:12:57,enp6s0,543.82,1083.55,138.48,1421.43,0.00,0.00,0.42,0.47
plotter1,60,2022-01-03 00:13:57,lo,2.50,2.50,3.54,3.54,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:13:57,enp6s0,666.62,1169.73,321.54,1485.29,0.00,0.00,0.42,0.49
plotter1,60,2022-01-03 00:14:57,lo,0.87,0.87,1.10,1.10,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:14:57,enp6s0,609.33,1089.78,194.54,1431.60,0.00,0.00,0.42,0.47
plotter1,60,2022-01-03 00:15:57,lo,6.23,6.23,3.39,3.39,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:15:57,enp6s0,581.77,1084.70,140.93,1432.21,0.00,0.00,0.42,0.47
plotter1,60,2022-01-03 00:16:57,lo,10.65,10.65,6.24,6.24,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:16:57,enp6s0,636.32,1082.53,236.35,1392.95,0.00,0.00,0.42,0.46
