# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-05 10:51:55,lo,16.20,16.20,4.35,4.35,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 10:51:55,enp6s0,524.18,1052.45,103.05,1417.41,0.00,0.00,0.40,0.46
plotter1,60,2022-01-05 10:52:55,lo,36.55,36.55,12.59,12.59,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 10:52:55,enp6s0,787.55,1185.97,394.95,1470.79,0.00,0.00,0.42,0.48
plotter1,60,2022-01-05 10:53:55,lo,15.18,15.18,4.17,4.17,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 10:53:55,enp6s0,703.55,1238.30,271.53,1585.50,0.00,0.00,0.40,0.52
plotter1,60,2022-01-05 10:54:55,lo,7.88,7.88,5.42,5.42,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 10:54:55,enp6s0,700.82,1166.95,293.39,1490.97,0.00,0.00,0.42,0.49
plotter1,60,2022-01-05 10:55:55,lo,1.68,1.68,2.02,2.02,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 10:55:55,enp6s0,632.67,1002.17,304.73,1256.44,0.00,0.00,0.42,0.41
plotter1,60,2022-01-05 10:56:55,lo,1.13,1.13,1.61,1.61,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 10:56:55,enp6s0,714.18,1134.03,346.82,1434.86,0.00,0.00,0.40,0.47
plotter1,60,2022-01-05 10:57:55,lo,0.87,0.87,1.73,1.73,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 10:57:55,enp6s0,665.22,1153.60,227.65,1512.65,0.00,0.00,0.40,0.50
plotter1,60,2022-01-05 10:58:55,lo,0.87,0.87,1.35,1.35,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 10:58:55,enp6s0,670.15,1151.10,233.68,1496.78,0.00,0.00,0.42,0.49
plotter1,60,2022-01-05 10:59:55,lo,0.97,0.97,1.93,1.93,0.00,0.00,0.00,0.00
