# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-05 12:59:13,4721.88,4433.57,287.07,1.25,1056093.98,689477.73,729107.07
plotter1,60,2022-01-05 13:00:13,525.97,462.80,63.12,0.05,26536.35,1097.60,8.67
plotter1,60,2022-01-05 13:01:13,3548.13,2165.52,1382.57,0.05,72254.05,23817.20,8.80
plotter1,60,2022-01-05 13:02:13,1896.68,821.20,1075.48,0.00,31765.42,16126.00,0.00
plotter1,60,2022-01-05 13:03:13,2076.15,530.98,1545.17,0.00,22410.43,23003.20,0.00
plotter1,60,2022-01-05 13:04:13,1891.78,428.30,1463.48,0.00,24871.60,18928.27,0.00
plotter1,60,2022-01-05 13:05:13,1599.05,269.75,1329.30,0.00,23661.73,16261.73,0.00
plotter1,60,2022-01-05 13:06:13,1565.28,209.22,1356.07,0.00,19965.30,15789.60,0.00
plotter1,60,2022-01-05 13:07:13,1876.30,295.07,1581.23,0.00,21308.40,18267.60,0.00
plotter1,60,2022-01-05 13:08:13,1294.25,161.47,1132.78,0.00,16302.92,12958.93,0.00
plotter1,60,2022-01-05 13:09:13,1271.55,164.37,1107.18,0.00,16784.13,12363.87,0.00
plotter1,60,2022-01-05 13:10:13,1110.32,210.10,900.22,0.00,18606.83,9689.87,0.00
plotter1,60,2022-01-05 13:11:13,1193.87,195.93,997.93,0.00,19183.00,10533.33,0.00
plotter1,60,2022-01-05 13:12:13,1189.08,168.03,1021.05,0.00,17240.47,10636.53,0.00
plotter1,60,2022-01-05 13:13:13,1673.73,399.23,1274.50,0.00,22008.27,12723.47,0.00
plotter1,60,2022-01-05 13:14:13,1318.27,333.57,984.70,0.00,20329.47,9821.60,0.00
plotter1,60,2022-01-05 13:15:13,1344.23,216.37,1127.87,0.00,21129.55,10795.20,0.00
plotter1,60,2022-01-05 13:16:13,1366.88,186.15,1180.73,0.00,18056.28,11445.73,0.00
plotter1,60,2022-01-05 13:17:13,1295.15,223.90,1071.25,0.00,21087.87,11101.07,0.00
plotter1,60,2022-01-05 13:18:13,1179.27,222.83,956.43,0.00,21832.67,9399.87,0.00
plotter1,60,2022-01-05 13:19:13,1252.45,154.13,1098.32,0.00,14999.60,10746.53,0.00
plotter1,60,2022-01-05 13:20:13,1327.07,246.77,1080.30,0.00,19291.55,10545.20,0.00
plotter1,60,2022-01-05 13:21:13,1379.42,186.72,1192.70,0.00,17284.82,11536.40,0.00
plotter1,60,2022-01-05 13:22:13,1253.50,203.07,1050.43,0.00,19461.32,10353.73,0.00
plotter1,60,2022-01-05 13:23:13,1171.78,180.92,990.87,0.00,18242.40,9650.67,0.00
plotter1,60,2022-01-05 13:24:13,1300.08,199.30,1100.78,0.00,19647.07,10623.20,0.00
plotter1,60,2022-01-05 13:25:13,1302.18,199.50,1102.68,0.00,18718.43,10672.53,0.00
plotter1,60,2022-01-05 13:26:13,1315.38,170.83,1144.55,0.00,16473.80,10918.80,0.00
plotter1,60,2022-01-05 13:27:13,1293.25,250.18,1043.07,0.00,21494.93,10088.13,0.00
plotter1,60,2022-01-05 13:28:13,1248.22,185.70,1062.52,0.00,18056.27,10232.53,0.00
plotter1,60,2022-01-05 13:29:13,1218.48,213.32,1005.15,0.02,18170.00,9769.60,0.13
plotter1,60,2022-01-05 13:30:13,1259.43,208.77,1050.67,0.00,18096.85,10280.67,0.00
plotter1,60,2022-01-05 13:31:13,1321.43,187.33,1134.10,0.00,18146.18,11075.60,0.00
plotter1,60,2022-01-05 13:32:13,1255.20,204.33,1050.87,0.00,20085.85,10351.33,0.00
plotter1,60,2022-01-05 13:33:13,1269.80,186.32,1083.48,0.00,17566.53,10558.53,0.00
plotter1,60,2022-01-05 13:34:13,1268.90,194.32,1074.58,0.00,19417.47,10444.80,0.00
plotter1,60,2022-01-05 13:35:13,1224.32,197.25,1027.07,0.00,18145.25,10239.47,0.00
plotter1,60,2022-01-05 13:36:13,1225.93,216.30,1009.63,0.00,18588.45,9948.80,0.00
plotter1,60,2022-01-05 13:37:13,1474.85,515.38,959.47,0.00,21338.27,8870.13,0.00
plotter1,60,2022-01-05 13:38:13,1384.53,425.72,958.82,0.00,19960.80,9011.33,0.00
plotter1,60,2022-01-05 13:39:13,973.92,330.30,643.62,0.00,19734.00,6132.53,0.00
