# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-05 10:51:55,116818540,128076820,2072724,1.57,166428,11111496,5002456,1.90,1324180,11581448,168
plotter1,60,2022-01-05 10:52:55,115920208,127782720,2366764,1.80,169124,11713044,5834904,2.22,1346512,12445948,144
plotter1,60,2022-01-05 10:53:55,113684208,127419600,2729060,2.07,174244,13580852,11738760,4.47,1576360,14446392,39776
plotter1,60,2022-01-05 10:54:55,111023840,126201428,3947108,3.00,179280,15018052,11780016,4.48,1866132,16812020,5696
plotter1,60,2022-01-05 10:55:55,109916756,126008384,4140172,3.14,187864,15923400,11738908,4.47,2234824,17536192,24592
plotter1,60,2022-01-05 10:56:55,109073332,125975948,4172652,3.17,193844,16728384,11740300,4.47,2633836,17985428,40064
plotter1,60,2022-01-05 10:57:55,108322696,125974028,4174244,3.17,195508,17475448,11748568,4.47,2949084,18436844,28304
plotter1,60,2022-01-05 10:58:55,107641764,125958008,4190804,3.18,196868,18138568,11754132,4.47,3196280,18861940,24288
plotter1,60,2022-01-05 10:59:55,106944584,125947892,4199916,3.19,197936,18825480,11761596,4.47,3402492,19351060,15684
plotter1,60,2022-01-05 11:00:55,105955876,125598668,4549976,3.45,198668,19463736,12417824,4.72,3619148,20144980,35048
plotter1,60,2022-01-05 11:01:55,105629840,125931244,4216912,3.20,199504,20121472,11762452,4.48,3757416,20299992,27604
plotter1,60,2022-01-05 11:02:55,104980136,125918356,4229676,3.21,200444,20757368,11772736,4.48,3864688,20840488,15096
plotter1,60,2022-01-05 11:03:55,104441172,125920740,4227424,3.21,201116,21298056,11772736,4.48,3960244,21287112,26876
plotter1,60,2022-01-05 11:04:55,103920224,125907156,4241228,3.22,201672,21804916,11774404,4.48,4040360,21715332,22916
plotter1,60,2022-01-05 11:05:55,103231240,125925128,4223264,3.21,202488,22511024,11780292,4.48,4113648,22357696,30452
plotter1,60,2022-01-05 11:06:55,102539120,125899484,4248240,3.23,203168,23177284,11780692,4.48,4254232,22886828,27936
plotter1,60,2022-01-05 11:07:55,101917140,125917764,4230304,3.21,203924,23816320,11780972,4.48,4360896,23421288,33668
plotter1,60,2022-01-05 11:08:55,101350460,125916044,4232072,3.21,204456,24380776,11781104,4.48,4411272,23938800,6000
plotter1,60,2022-01-05 11:09:55,100849660,125892384,4255872,3.23,204908,24857436,11781236,4.48,4473728,24353860,17816
plotter1,60,2022-01-05 11:10:55,100316720,125894876,4253624,3.23,205500,25392244,11781500,4.48,4530308,24831836,23292
plotter1,60,2022-01-05 11:11:55,99750240,125926840,4221544,3.21,206112,25990084,11782292,4.48,4589224,25371992,11864
plotter1,60,2022-01-05 11:12:55,99170148,125934048,4214468,3.20,206552,26576940,11783136,4.48,4654868,25894348,22532
plotter1,60,2022-01-05 11:13:55,98619776,125900736,4247244,3.22,206968,27093636,11828216,4.50,4712484,26377076,34812
plotter1,60,2022-01-05 11:14:55,97993708,125880900,4267292,3.24,207792,27699016,11806660,4.49,4757400,26939492,22744
plotter1,60,2022-01-05 11:15:55,97265468,125772336,4375988,3.32,209152,28317820,12012888,4.57,4797964,27647216,23272
plotter1,60,2022-01-05 11:16:55,96804096,125858632,4289964,3.26,209620,28864568,11857556,4.51,4831652,28080396,27800
plotter1,60,2022-01-05 11:17:55,96277756,125865888,4282524,3.25,210096,29397620,11816528,4.50,4862444,28551364,27036
plotter1,60,2022-01-05 11:18:55,95597444,125860136,4288360,3.26,210540,30071648,11821920,4.50,4895068,29211980,23356
plotter1,60,2022-01-05 11:19:55,95081188,125848468,4299780,3.26,211248,30576012,11822052,4.50,4942292,29669960,9568
plotter1,60,2022-01-05 11:20:55,94499692,125816968,4331836,3.29,211624,31125164,11824704,4.50,4991960,30173572,10804
plotter1,60,2022-01-05 11:21:55,93971852,125833660,4314976,3.28,212020,31669332,11824840,4.50,5028640,30680680,31712
plotter1,60,2022-01-05 11:22:55,93461152,125833312,4315188,3.28,212344,32175920,11827056,4.50,5068296,31150720,37156
plotter1,60,2022-01-05 11:23:55,92911356,125843376,4305064,3.27,212772,32730444,11827436,4.50,5105444,31669132,120
plotter1,60,2022-01-05 11:24:55,92298300,125818812,4328912,3.29,213144,33313800,11827568,4.50,5131784,32226808,10828
plotter1,60,2022-01-05 11:25:55,91709460,125830892,4317304,3.28,213516,33909072,11827700,4.50,5160648,32794456,12360
plotter1,60,2022-01-05 11:26:55,91129736,125825372,4323096,3.28,213824,34477420,11827832,4.50,5193420,33332284,25916
plotter1,60,2022-01-05 11:27:55,90584612,125831428,4317028,3.28,214212,35023240,11827964,4.50,5234596,33835600,22200
plotter1,60,2022-01-05 11:28:55,89997192,125824504,4323876,3.28,214528,35598588,11833892,4.50,5272584,34379820,14540
plotter1,60,2022-01-05 11:29:55,89416740,125813228,4335256,3.29,214872,36162488,11838492,4.50,5323320,34897956,29368
plotter1,60,2022-01-05 11:30:55,88797924,125810404,4337480,3.29,215148,36773812,11839288,4.50,5439732,35393624,7820
plotter1,60,2022-01-05 11:31:55,88216192,125825440,4322888,3.28,215456,37364984,11838936,4.50,5519764,35905452,184
plotter1,60,2022-01-05 11:32:55,87539108,125817600,4330932,3.29,215768,38028264,11839344,4.50,5577692,36512760,9008
plotter1,60,2022-01-05 11:33:55,88981164,127858192,2290584,1.74,216068,38621524,5121540,1.95,5628224,35014892,6724
