# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-05 12:59:13,0,897,4.38,4.91,4.88,0
plotter1,60,2022-01-05 13:00:13,0,913,4.22,4.75,4.83,10
plotter1,60,2022-01-05 13:01:13,4,906,4.89,4.80,4.84,6
plotter1,60,2022-01-05 13:02:13,1,907,3.96,4.56,4.75,8
plotter1,60,2022-01-05 13:03:13,1,903,4.79,4.67,4.77,1
plotter1,60,2022-01-05 13:04:13,1,902,4.75,4.67,4.77,8
plotter1,60,2022-01-05 13:05:13,1,908,5.51,4.81,4.80,1
plotter1,60,2022-01-05 13:06:13,1,903,4.87,4.82,4.81,0
plotter1,60,2022-01-05 13:07:13,1,904,4.30,4.65,4.75,0
plotter1,60,2022-01-05 13:08:13,3,904,4.61,4.75,4.78,0
plotter1,60,2022-01-05 13:09:13,2,905,5.11,4.82,4.80,0
plotter1,60,2022-01-05 13:10:13,2,909,6.22,5.17,4.92,8
plotter1,60,2022-01-05 13:11:13,8,904,6.39,5.42,5.02,0
plotter1,60,2022-01-05 13:12:13,1,906,5.17,5.30,5.01,0
plotter1,60,2022-01-05 13:13:13,0,905,4.58,5.06,4.94,9
plotter1,60,2022-01-05 13:14:13,1,906,5.78,5.42,5.08,8
plotter1,60,2022-01-05 13:15:13,3,911,8.12,6.05,5.31,0
plotter1,60,2022-01-05 13:16:13,1,905,6.92,6.03,5.34,3
plotter1,60,2022-01-05 13:17:13,2,904,6.04,5.86,5.32,0
plotter1,60,2022-01-05 13:18:13,2,902,6.46,5.97,5.39,0
plotter1,60,2022-01-05 13:19:13,1,902,5.17,5.70,5.33,0
plotter1,60,2022-01-05 13:20:13,1,908,5.55,5.76,5.38,1
plotter1,60,2022-01-05 13:21:13,1,902,5.30,5.62,5.35,0
plotter1,60,2022-01-05 13:22:13,2,903,5.20,5.52,5.34,0
plotter1,60,2022-01-05 13:23:13,1,902,3.82,5.10,5.20,0
plotter1,60,2022-01-05 13:24:13,1,902,4.12,4.92,5.13,8
plotter1,60,2022-01-05 13:25:13,2,909,5.88,5.21,5.21,0
plotter1,60,2022-01-05 13:26:13,1,902,5.76,5.32,5.25,8
plotter1,60,2022-01-05 13:27:13,1,902,6.48,5.64,5.37,0
plotter1,60,2022-01-05 13:28:13,8,903,5.66,5.55,5.35,3
plotter1,60,2022-01-05 13:29:13,6,903,5.32,5.46,5.33,0
plotter1,60,2022-01-05 13:30:13,3,910,6.28,5.68,5.42,1
plotter1,60,2022-01-05 13:31:13,1,904,5.23,5.50,5.37,0
plotter1,60,2022-01-05 13:32:13,1,905,4.90,5.42,5.35,8
plotter1,60,2022-01-05 13:33:13,1,903,5.02,5.37,5.34,0
plotter1,60,2022-01-05 13:34:13,1,903,6.63,5.71,5.46,0
plotter1,60,2022-01-05 13:35:13,2,908,9.17,6.42,5.70,2
plotter1,60,2022-01-05 13:36:13,1,903,6.48,6.19,5.67,0
plotter1,60,2022-01-05 13:37:13,2,903,4.59,5.68,5.53,0
plotter1,60,2022-01-05 13:38:13,0,905,5.13,5.59,5.50,0
plotter1,60,2022-01-05 13:39:13,1,905,6.77,5.95,5.63,8
