# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-05 10:51:55,1,898,6.05,4.24,3.78,1
plotter1,60,2022-01-05 10:52:55,2,900,6.27,4.59,3.93,0
plotter1,60,2022-01-05 10:53:55,1,906,4.85,4.47,3.93,3
plotter1,60,2022-01-05 10:54:55,1,907,5.14,4.56,3.99,1
plotter1,60,2022-01-05 10:55:55,1,905,7.03,5.20,4.24,0
plotter1,60,2022-01-05 10:56:55,9,902,6.26,5.24,4.31,0
plotter1,60,2022-01-05 10:57:55,1,905,4.46,4.97,4.28,0
plotter1,60,2022-01-05 10:58:55,1,905,6.09,5.26,4.42,8
plotter1,60,2022-01-05 10:59:55,1,906,4.28,4.91,4.35,8
plotter1,60,2022-01-05 11:00:55,8,905,3.90,4.76,4.34,8
plotter1,60,2022-01-05 11:01:55,1,906,4.37,4.76,4.37,1
plotter1,60,2022-01-05 11:02:55,1,902,4.10,4.57,4.32,0
plotter1,60,2022-01-05 11:03:55,1,903,4.38,4.46,4.29,0
plotter1,60,2022-01-05 11:04:55,1,903,4.70,4.58,4.35,8
plotter1,60,2022-01-05 11:05:55,1,904,5.15,4.85,4.46,8
plotter1,60,2022-01-05 11:06:55,2,904,5.92,5.05,4.55,0
plotter1,60,2022-01-05 11:07:55,1,904,7.32,5.60,4.77,8
plotter1,60,2022-01-05 11:08:55,1,904,6.53,5.66,4.84,0
plotter1,60,2022-01-05 11:09:55,1,903,5.25,5.40,4.80,0
plotter1,60,2022-01-05 11:10:55,1,902,4.44,5.17,4.76,0
plotter1,60,2022-01-05 11:11:55,1,903,4.47,5.04,4.74,1
plotter1,60,2022-01-05 11:12:55,1,903,5.92,5.38,4.87,0
plotter1,60,2022-01-05 11:13:55,7,903,4.34,4.97,4.76,8
plotter1,60,2022-01-05 11:14:55,1,905,3.62,4.67,4.67,0
plotter1,60,2022-01-05 11:15:55,8,907,5.70,4.97,4.77,0
plotter1,60,2022-01-05 11:16:55,1,906,4.38,4.77,4.71,0
plotter1,60,2022-01-05 11:17:55,1,904,4.40,4.70,4.69,0
plotter1,60,2022-01-05 11:18:55,1,904,5.21,4.86,4.74,0
plotter1,60,2022-01-05 11:19:55,1,902,3.59,4.49,4.62,0
plotter1,60,2022-01-05 11:20:55,1,902,4.44,4.60,4.66,0
plotter1,60,2022-01-05 11:21:55,1,904,4.87,4.69,4.68,1
plotter1,60,2022-01-05 11:22:55,1,904,3.68,4.39,4.58,0
plotter1,60,2022-01-05 11:23:55,1,905,4.60,4.51,4.61,0
plotter1,60,2022-01-05 11:24:55,1,905,3.99,4.29,4.52,5
plotter1,60,2022-01-05 11:25:55,1,905,3.40,4.12,4.45,1
plotter1,60,2022-01-05 11:26:55,1,903,4.82,4.36,4.51,3
plotter1,60,2022-01-05 11:27:55,1,905,3.71,4.15,4.43,0
plotter1,60,2022-01-05 11:28:55,1,904,4.14,4.26,4.45,7
plotter1,60,2022-01-05 11:29:55,1,904,3.29,3.98,4.34,0
plotter1,60,2022-01-05 11:30:55,1,904,3.73,4.02,4.33,0
plotter1,60,2022-01-05 11:31:55,1,904,3.71,3.98,4.30,1
plotter1,60,2022-01-05 11:32:55,8,903,6.66,4.76,4.55,0
plotter1,60,2022-01-05 11:33:55,1,892,6.81,5.26,4.74,0
