# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-05 11:34:57,lo,9.23,9.23,4.92,4.92,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:34:57,enp6s0,580.80,1018.57,200.51,1331.45,0.00,0.00,0.42,0.44
plotter1,60,2022-01-05 11:35:57,lo,10.13,10.13,6.41,6.41,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:35:57,enp6s0,663.43,1081.18,291.65,1385.96,0.00,0.00,0.42,0.45
plotter1,60,2022-01-05 11:36:57,lo,8.47,8.47,6.34,6.34,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:36:57,enp6s0,855.32,1426.15,370.09,1824.78,0.00,0.00,0.40,0.60
plotter1,60,2022-01-05 11:37:57,lo,1.83,1.83,3.31,3.31,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:37:57,enp6s0,655.42,1112.33,308.21,1373.23,0.00,0.00,0.43,0.45
plotter1,60,2022-01-05 11:38:57,lo,1.43,1.43,2.14,2.14,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:38:57,enp6s0,719.00,1208.60,340.59,1535.76,0.00,0.00,0.40,0.50
plotter1,60,2022-01-05 11:39:57,lo,1.30,1.30,1.89,1.89,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:39:57,enp6s0,745.60,1162.48,361.13,1481.93,0.00,0.00,0.42,0.49
plotter1,60,2022-01-05 11:40:57,lo,0.80,0.80,1.05,1.05,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:40:57,enp6s0,585.98,967.48,234.52,1253.05,0.00,0.00,0.40,0.41
plotter1,60,2022-01-05 11:41:57,lo,1.07,1.07,2.16,2.16,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:41:57,enp6s0,606.77,1027.35,221.73,1335.60,0.00,0.00,0.43,0.44
plotter1,60,2022-01-05 11:42:57,lo,0.77,0.77,0.88,0.88,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:42:57,enp6s0,657.45,1186.30,215.70,1570.48,0.00,0.00,0.42,0.51
plotter1,60,2022-01-05 11:43:57,lo,1.03,1.03,1.29,1.29,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:43:57,enp6s0,675.00,1092.72,302.79,1411.85,0.00,0.00,0.40,0.46
plotter1,60,2022-01-05 11:44:57,lo,1.22,1.22,1.57,1.57,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:44:57,enp6s0,744.22,1239.60,284.35,1640.99,0.00,0.00,0.43,0.54
plotter1,60,2022-01-05 11:45:57,lo,0.88,0.88,1.32,1.32,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:45:57,enp6s0,595.05,1012.37,228.01,1327.98,0.00,0.00,0.42,0.44
plotter1,60,2022-01-05 11:46:57,lo,0.83,0.83,1.43,1.43,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:46:57,enp6s0,622.75,1138.87,198.27,1517.97,0.00,0.00,0.40,0.50
plotter1,60,2022-01-05 11:47:57,lo,0.97,0.97,1.54,1.54,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:47:57,enp6s0,726.32,1246.48,281.44,1641.79,0.00,0.00,0.42,0.54
plotter1,60,2022-01-05 11:48:57,lo,1.03,1.03,1.80,1.80,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:48:57,enp6s0,728.35,1206.48,295.03,1592.64,0.00,0.00,0.40,0.52
plotter1,60,2022-01-05 11:49:57,lo,0.97,0.97,1.44,1.44,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:49:57,enp6s0,619.98,1165.38,174.11,1559.82,0.00,0.00,0.42,0.51
plotter1,60,2022-01-05 11:50:57,lo,1.37,1.37,1.82,1.82,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:50:57,enp6s0,690.43,1046.65,372.32,1320.10,0.00,0.00,0.40,0.43
plotter1,60,2022-01-05 11:51:57,lo,1.27,1.27,1.76,1.76,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:51:57,enp6s0,576.90,901.75,262.61,1159.58,0.00,0.00,0.42,0.38
plotter1,60,2022-01-05 11:52:57,lo,1.35,1.35,1.78,1.78,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:52:57,enp6s0,699.58,1216.12,260.75,1606.63,0.00,0.00,0.42,0.53
plotter1,60,2022-01-05 11:53:57,lo,1.20,1.20,1.30,1.30,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:53:57,enp6s0,692.57,1151.38,281.59,1513.50,0.00,0.00,0.42,0.50
plotter1,60,2022-01-05 11:54:57,lo,0.80,0.80,0.78,0.78,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:54:57,enp6s0,614.70,1010.22,244.56,1320.46,0.00,0.00,0.42,0.43
plotter1,60,2022-01-05 11:55:57,lo,1.17,1.17,1.89,1.89,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:55:57,enp6s0,599.83,1002.13,244.59,1296.12,0.00,0.00,0.42,0.42
plotter1,60,2022-01-05 11:56:57,lo,1.20,1.20,1.98,1.98,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:56:57,enp6s0,726.50,1071.90,387.02,1386.71,0.00,0.00,0.42,0.45
plotter1,60,2022-01-05 11:57:57,lo,0.90,0.90,1.21,1.21,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:57:57,enp6s0,618.25,1018.27,235.19,1329.71,0.00,0.00,0.42,0.44
plotter1,60,2022-01-05 11:58:57,lo,1.17,1.17,2.00,2.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:58:57,enp6s0,694.78,1150.97,266.19,1499.09,0.00,0.00,0.42,0.49
plotter1,60,2022-01-05 11:59:57,lo,0.93,0.93,1.19,1.19,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 11:59:57,enp6s0,654.28,1078.92,270.49,1408.23,0.00,0.00,0.40,0.46
plotter1,60,2022-01-05 12:00:57,lo,0.93,0.93,1.60,1.60,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:00:57,enp6s0,700.85,1149.65,277.59,1517.73,0.00,0.00,0.40,0.50
plotter1,60,2022-01-05 12:01:57,lo,1.00,1.00,1.51,1.51,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:01:57,enp6s0,748.08,1285.35,295.48,1703.02,0.00,0.00,0.40,0.56
plotter1,60,2022-01-05 12:02:57,lo,1.17,1.17,1.89,1.89,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:02:57,enp6s0,635.27,1000.57,287.04,1307.44,0.00,0.00,0.42,0.43
plotter1,60,2022-01-05 12:03:57,lo,0.70,0.70,0.72,0.72,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:03:57,enp6s0,636.25,1041.50,269.50,1356.16,0.00,0.00,0.42,0.44
plotter1,60,2022-01-05 12:04:57,lo,0.67,0.67,0.56,0.56,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:04:57,enp6s0,650.18,1054.35,267.35,1389.33,0.00,0.00,0.40,0.46
plotter1,60,2022-01-05 12:05:57,lo,1.10,1.10,1.87,1.87,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:05:57,enp6s0,654.93,1001.57,304.26,1303.77,0.00,0.00,0.43,0.43
plotter1,60,2022-01-05 12:06:57,lo,0.97,0.97,1.64,1.64,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:06:57,enp6s0,637.85,1115.22,232.64,1440.50,0.00,0.00,0.42,0.47
plotter1,60,2022-01-05 12:07:57,lo,1.00,1.00,1.31,1.31,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:07:57,enp6s0,740.88,1284.02,268.29,1706.45,0.00,0.00,0.42,0.56
plotter1,60,2022-01-05 12:08:57,lo,1.13,1.13,1.92,1.92,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:08:57,enp6s0,627.50,1041.82,258.80,1360.72,0.00,0.00,0.42,0.45
plotter1,60,2022-01-05 12:09:57,lo,0.93,0.93,1.44,1.44,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:09:57,enp6s0,689.13,1128.42,282.65,1478.85,0.00,0.00,0.42,0.48
plotter1,60,2022-01-05 12:10:57,lo,1.27,1.27,2.61,2.61,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:10:57,enp6s0,723.28,1216.58,279.02,1609.31,0.00,0.00,0.42,0.53
plotter1,60,2022-01-05 12:11:57,lo,1.27,1.27,2.26,2.26,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:11:57,enp6s0,617.98,1009.92,248.80,1327.36,0.00,0.00,0.42,0.43
plotter1,60,2022-01-05 12:12:57,lo,1.00,1.00,1.47,1.47,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:12:57,enp6s0,723.13,1027.65,388.66,1340.29,0.00,0.00,0.42,0.44
plotter1,60,2022-01-05 12:13:57,lo,1.07,1.07,1.45,1.45,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:13:57,enp6s0,670.27,1081.72,293.58,1428.84,0.00,0.00,0.42,0.47
plotter1,60,2022-01-05 12:14:57,lo,1.30,1.30,2.00,2.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:14:57,enp6s0,642.03,1031.15,258.61,1352.33,0.00,0.00,0.42,0.44
plotter1,60,2022-01-05 12:15:57,lo,1.60,1.60,2.77,2.77,0.00,0.00,0.00,0.00
plotter1,60,2022-01-05 12:15:57,enp6s0,682.52,1063.85,329.96,1356.16,0.00,0.00,0.40,0.44
