# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
plotter1;60;2022-01-02 14:26:12;-1;4.70;0.00;1.15;8.83;0.00;85.32
plotter1;60;2022-01-02 14:27:12;-1;9.71;0.00;0.38;8.46;0.00;81.45
plotter1;60;2022-01-02 14:28:12;-1;15.51;0.00;0.41;8.34;0.00;75.75
plotter1;60;2022-01-02 14:29:12;-1;15.01;0.00;0.44;7.92;0.00;76.64
plotter1;60;2022-01-02 14:30:12;-1;9.34;0.00;0.43;8.74;0.00;81.49
plotter1;60;2022-01-02 14:31:12;-1;9.04;0.00;0.44;7.36;0.00;83.16
plotter1;60;2022-01-02 14:32:12;-1;9.33;0.00;0.43;8.19;0.00;82.05
plotter1;60;2022-01-02 14:33:12;-1;12.27;0.00;0.40;6.86;0.00;80.47
plotter1;60;2022-01-02 14:34:12;-1;9.35;0.00;0.44;8.83;0.00;81.37
plotter1;60;2022-01-02 14:35:12;-1;9.49;0.00;0.44;9.48;0.00;80.58
plotter1;60;2022-01-02 14:36:12;-1;9.36;0.00;0.39;8.01;0.00;82.24
plotter1;60;2022-01-02 14:37:12;-1;9.78;0.00;0.39;8.57;0.00;81.27
plotter1;60;2022-01-02 14:38:12;-1;9.78;0.00;0.42;9.15;0.00;80.64
plotter1;60;2022-01-02 14:39:12;-1;11.84;0.00;0.39;7.03;0.00;80.74
plotter1;60;2022-01-02 14:40:12;-1;13.02;0.00;0.41;8.74;0.00;77.83
plotter1;60;2022-01-02 14:41:12;-1;9.63;0.00;0.41;8.27;0.00;81.69
plotter1;60;2022-01-02 14:42:12;-1;9.25;0.00;0.41;7.92;0.00;82.43
plotter1;60;2022-01-02 14:43:12;-1;9.26;0.00;0.39;7.75;0.00;82.61
plotter1;60;2022-01-02 14:44:12;-1;9.38;0.00;0.37;8.18;0.00;82.07
plotter1;60;2022-01-02 14:45:12;-1;9.37;0.00;0.42;10.35;0.00;79.85
plotter1;60;2022-01-02 14:46:12;-1;9.19;0.00;0.36;9.18;0.00;81.27
plotter1;60;2022-01-02 14:47:12;-1;9.17;0.00;0.34;8.18;0.00;82.31
plotter1;60;2022-01-02 14:48:12;-1;9.33;0.00;0.51;7.19;0.00;82.97
plotter1;60;2022-01-02 14:49:12;-1;9.51;0.00;0.47;7.66;0.00;82.36
plotter1;60;2022-01-02 14:50:12;-1;9.73;0.00;0.40;8.15;0.00;81.72
plotter1;60;2022-01-02 14:51:12;-1;9.03;0.00;0.35;8.79;0.00;81.82
plotter1;60;2022-01-02 14:52:12;-1;9.01;0.00;0.36;9.27;0.00;81.36
plotter1;60;2022-01-02 14:53:12;-1;8.99;0.00;0.30;6.89;0.00;83.82
plotter1;60;2022-01-02 14:54:12;-1;9.66;0.00;0.34;9.67;0.00;80.33
plotter1;60;2022-01-02 14:55:12;-1;9.02;0.00;0.36;10.02;0.00;80.60
plotter1;60;2022-01-02 14:56:12;-1;9.28;0.00;0.31;7.10;0.00;83.30
plotter1;60;2022-01-02 14:57:12;-1;9.39;0.00;0.32;7.49;0.00;82.80
plotter1;60;2022-01-02 14:58:12;-1;9.52;0.00;0.33;8.24;0.00;81.91
plotter1;60;2022-01-02 14:59:12;-1;9.26;0.00;0.32;6.81;0.00;83.60
plotter1;60;2022-01-02 15:00:12;-1;9.76;0.00;0.36;8.30;0.00;81.58
plotter1;60;2022-01-02 15:01:12;-1;8.71;0.00;0.34;6.11;0.00;84.83
plotter1;60;2022-01-02 15:02:12;-1;11.54;0.00;0.37;7.12;0.00;80.98
plotter1;60;2022-01-02 15:03:12;-1;14.81;0.00;0.36;6.75;0.00;78.08
# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
plotter1;60;2022-01-02 14:26:12;235.63;224.83;10.65;0.15;22122.58;361.20;49.60
plotter1;60;2022-01-02 14:27:12;189.47;183.00;6.37;0.10;18927.98;110.27;9.33
plotter1;60;2022-01-02 14:28:12;193.67;188.28;5.38;0.00;19015.72;101.07;0.00
plotter1;60;2022-01-02 14:29:12;191.55;185.95;5.60;0.00;19577.20;101.07;0.00
plotter1;60;2022-01-02 14:30:12;196.00;187.92;8.08;0.00;18620.57;240.00;0.00
plotter1;60;2022-01-02 14:31:12;185.93;178.27;7.67;0.00;18201.40;203.60;0.00
plotter1;60;2022-01-02 14:32:12;196.28;189.57;6.72;0.00;19739.98;106.80;0.00
plotter1;60;2022-01-02 14:33:12;181.37;172.73;8.63;0.00;17836.93;134.13;0.00
plotter1;60;2022-01-02 14:34:12;193.53;184.83;8.70;0.00;19444.13;126.13;0.00
plotter1;60;2022-01-02 14:35:12;229.77;220.23;9.53;0.00;21754.93;252.27;0.00
plotter1;60;2022-01-02 14:36:12;185.27;176.03;9.23;0.00;18143.57;216.80;0.00
plotter1;60;2022-01-02 14:37:12;203.88;193.75;10.13;0.00;20277.73;139.87;0.00
plotter1;60;2022-01-02 14:38:12;207.13;197.98;9.15;0.00;20273.18;126.40;0.00
plotter1;60;2022-01-02 14:39:12;185.27;174.68;10.58;0.00;18408.53;155.73;0.00
plotter1;60;2022-01-02 14:40:12;202.02;196.37;5.65;0.00;19182.48;206.80;0.00
plotter1;60;2022-01-02 14:41:12;198.08;192.55;5.53;0.00;19891.70;166.80;0.00
plotter1;60;2022-01-02 14:42:12;176.75;172.45;4.30;0.00;17347.90;75.87;0.00
plotter1;60;2022-01-02 14:43:12;179.32;174.03;5.28;0.00;17847.73;95.33;0.00
plotter1;60;2022-01-02 14:44:12;182.95;177.52;5.43;0.00;18091.33;101.33;0.00
plotter1;60;2022-01-02 14:45:12;232.15;226.12;6.03;0.00;22374.27;207.07;0.00
plotter1;60;2022-01-02 14:46:12;198.68;191.65;7.03;0.00;19144.37;223.20;0.00
plotter1;60;2022-01-02 14:47:12;193.13;187.12;6.02;0.00;19441.20;119.20;0.00
plotter1;60;2022-01-02 14:48:12;175.80;167.67;8.13;0.00;17287.87;392.67;0.00
plotter1;60;2022-01-02 14:49:12;180.78;173.97;6.82;0.00;17406.27;147.20;0.00
plotter1;60;2022-01-02 14:50:12;199.43;191.33;8.10;0.00;18900.68;243.20;0.00
plotter1;60;2022-01-02 14:51:12;200.88;193.12;7.77;0.00;19821.55;206.80;0.00
plotter1;60;2022-01-02 14:52:12;207.83;200.83;7.00;0.00;19890.92;117.60;0.00
plotter1;60;2022-01-02 14:53:12;181.00;174.50;6.50;0.00;18312.93;115.20;0.00
plotter1;60;2022-01-02 14:54:12;218.35;209.95;8.40;0.00;21135.33;138.53;0.00
plotter1;60;2022-01-02 14:55:12;219.82;209.35;10.47;0.00;19907.80;293.20;0.00
plotter1;60;2022-01-02 14:56:12;176.15;172.20;3.95;0.00;17774.17;142.53;0.00
plotter1;60;2022-01-02 14:57:12;161.20;157.33;3.87;0.00;16167.47;73.73;0.00
plotter1;60;2022-01-02 14:58:12;193.60;189.62;3.98;0.00;19478.80;77.33;0.00
plotter1;60;2022-01-02 14:59:12;163.72;158.92;4.80;0.00;16430.00;89.73;0.00
plotter1;60;2022-01-02 15:00:12;195.95;189.20;6.75;0.00;18245.78;237.20;0.00
plotter1;60;2022-01-02 15:01:12;153.67;146.32;7.35;0.00;14517.78;207.87;0.00
plotter1;60;2022-01-02 15:02:12;167.02;159.13;7.88;0.00;15997.63;145.60;0.00
plotter1;60;2022-01-02 15:03:12;167.58;161.45;6.13;0.00;16924.80;119.60;0.00
# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
plotter1;60;2022-01-02 14:26:12;85210436;86194656;2599056;1.97;172568;42138944;53212816;20.25;1133276;43323368;188
plotter1;60;2022-01-02 14:27:12;84111852;85663800;3020372;2.29;177876;42810592;53280884;20.27;1523588;44006148;176
plotter1;60;2022-01-02 14:28:12;83040868;85164184;3401436;2.58;180232;43498324;53399436;20.32;1992952;44590624;152
plotter1;60;2022-01-02 14:29:12;81517312;84229476;4223664;3.21;182056;44197464;53522580;20.36;2451272;45688472;276
plotter1;60;2022-01-02 14:30:12;80805948;84076064;4313516;3.28;182300;44818784;53624744;20.40;2787464;46051732;236
plotter1;60;2022-01-02 14:31:12;80156208;83973036;4367344;3.32;183160;45413816;53722372;20.44;3021356;46474012;312
