# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2021-12-31 19:43:02,/dev/mapper/vg_raid-raid0,2265596,594610,20.79,20.79,586056272,176,0.00
plotter1,60,2021-12-31 19:44:02,/dev/mapper/vg_raid-raid0,2265486,594721,20.79,20.79,586056272,176,0.00
plotter1,60,2021-12-31 19:45:02,/dev/mapper/vg_raid-raid0,2265384,594823,20.80,20.80,586056272,176,0.00
plotter1,60,2021-12-31 19:46:02,/dev/mapper/vg_raid-raid0,2265294,594913,20.80,20.80,586056272,176,0.00
plotter1,60,2021-12-31 19:47:02,/dev/mapper/vg_raid-raid0,2265210,594997,20.80,20.80,586056272,176,0.00
plotter1,60,2021-12-31 19:48:02,/dev/mapper/vg_raid-raid0,2265189,595018,20.80,20.80,586056272,176,0.00
plotter1,60,2021-12-31 19:49:02,/dev/mapper/vg_raid-raid0,2265145,595062,20.80,20.80,586056272,176,0.00
plotter1,60,2021-12-31 19:50:02,/dev/mapper/vg_raid-raid0,2265109,595098,20.81,20.81,586056272,176,0.00
plotter1,60,2021-12-31 19:51:02,/dev/mapper/vg_raid-raid0,2265061,595146,20.81,20.81,586056272,176,0.00
plotter1,60,2021-12-31 19:52:02,/dev/mapper/vg_raid-raid0,2265035,595172,20.81,20.81,586056272,176,0.00
plotter1,60,2021-12-31 19:53:02,/dev/mapper/vg_raid-raid0,2265010,595197,20.81,20.81,586056272,176,0.00
plotter1,60,2021-12-31 19:54:02,/dev/mapper/vg_raid-raid0,2264987,595220,20.81,20.81,586056272,176,0.00
plotter1,60,2021-12-31 19:55:02,/dev/mapper/vg_raid-raid0,2264965,595242,20.81,20.81,586056272,176,0.00
plotter1,60,2021-12-31 19:56:02,/dev/mapper/vg_raid-raid0,2264943,595264,20.81,20.81,586056272,176,0.00
plotter1,60,2021-12-31 19:57:02,/dev/mapper/vg_raid-raid0,2264913,595294,20.81,20.81,586056272,176,0.00
plotter1,60,2021-12-31 19:58:02,/dev/mapper/vg_raid-raid0,2264893,595314,20.81,20.81,586056272,176,0.00
plotter1,60,2021-12-31 19:59:02,/dev/mapper/vg_raid-raid0,2264872,595335,20.81,20.81,586056272,176,0.00
plotter1,60,2021-12-31 20:00:02,/dev/mapper/vg_raid-raid0,2264853,595354,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:01:02,/dev/mapper/vg_raid-raid0,2264835,595372,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:02:02,/dev/mapper/vg_raid-raid0,2264815,595392,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:03:02,/dev/mapper/vg_raid-raid0,2264797,595410,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:04:02,/dev/mapper/vg_raid-raid0,2264777,595430,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:05:02,/dev/mapper/vg_raid-raid0,2264757,595450,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:06:02,/dev/mapper/vg_raid-raid0,2264737,595470,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:07:02,/dev/mapper/vg_raid-raid0,2264720,595487,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:08:02,/dev/mapper/vg_raid-raid0,2264701,595506,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:09:02,/dev/mapper/vg_raid-raid0,2264682,595525,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:10:02,/dev/mapper/vg_raid-raid0,2264662,595545,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:11:02,/dev/mapper/vg_raid-raid0,2264640,595567,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:12:02,/dev/mapper/vg_raid-raid0,2264622,595585,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:13:02,/dev/mapper/vg_raid-raid0,2264603,595604,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:14:02,/dev/mapper/vg_raid-raid0,2264584,595623,20.82,20.82,586056272,176,0.00
plotter1,60,2021-12-31 20:15:02,/dev/mapper/vg_raid-raid0,2264564,595643,20.83,20.83,586056272,176,0.00
plotter1,60,2021-12-31 20:16:02,/dev/mapper/vg_raid-raid0,2264544,595663,20.83,20.83,586056272,176,0.00
plotter1,60,2021-12-31 20:17:02,/dev/mapper/vg_raid-raid0,2264524,595683,20.83,20.83,586056272,176,0.00
plotter1,60,2021-12-31 20:18:02,/dev/mapper/vg_raid-raid0,2264506,595701,20.83,20.83,586056272,176,0.00
plotter1,60,2021-12-31 20:19:02,/dev/mapper/vg_raid-raid0,2264487,595720,20.83,20.83,586056272,176,0.00
plotter1,60,2021-12-31 20:20:02,/dev/mapper/vg_raid-raid0,2264464,595743,20.83,20.83,586056272,176,0.00
plotter1,60,2021-12-31 20:21:02,/dev/mapper/vg_raid-raid0,2264438,595769,20.83,20.83,586056272,176,0.00
plotter1,60,2021-12-31 20:22:02,/dev/mapper/vg_raid-raid0,2264443,595763,20.83,20.83,586056274,174,0.00
