# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2021-12-31 19:02:49,116529600,127791812,2355500,1.79,166520,11176080,5834184,2.22,1114452,12114384,24
plotter1,60,2021-12-31 19:03:49,114238452,127383240,2762964,2.10,168460,13056768,11737824,4.47,1391972,14129164,40
plotter1,60,2021-12-31 19:04:49,112769652,127331172,2813832,2.14,170596,14472712,11696836,4.45,1738944,15240264,532
plotter1,60,2021-12-31 19:05:49,111665228,127116360,3029464,2.30,172660,15359460,11699004,4.45,2080888,15992496,40
plotter1,60,2021-12-31 19:06:49,110252220,126338100,3807428,2.89,176052,15990348,11699216,4.45,2301284,17184424,152
plotter1,60,2021-12-31 19:07:49,109392196,126145720,3999720,3.04,177740,16656764,11726924,4.46,2592948,17779124,36
plotter1,60,2021-12-31 19:08:49,108669096,126082800,4062708,3.08,179992,17314740,11777328,4.48,2868784,18224312,168
plotter1,60,2021-12-31 19:09:49,107994736,125996244,4149668,3.15,183064,17899016,11835620,4.50,3095772,18652784,168
plotter1,60,2021-12-31 19:10:49,107214916,125909172,4237864,3.22,184836,18589556,11899608,4.53,3324876,19196256,528
plotter1,60,2021-12-31 19:11:49,106633756,125858740,4287604,3.26,186892,19118604,11954680,4.55,3471640,19643832,48
plotter1,60,2021-12-31 19:12:49,106027268,125818820,4327692,3.29,190432,19681660,12006488,4.57,3588812,20153472,164
plotter1,60,2021-12-31 19:13:49,105389804,125775816,4370688,3.32,195824,20270716,12037240,4.58,3696876,20677456,36
plotter1,60,2021-12-31 19:14:49,104582732,125526776,4619684,3.51,201720,20822856,12392580,4.71,3792124,21388140,136
plotter1,60,2021-12-31 19:15:49,104138272,125669972,4475780,3.40,203108,21409568,12108336,4.61,3869544,21734460,36
plotter1,60,2021-12-31 19:16:49,103406776,125566972,4579136,3.48,203828,22037000,12183764,4.64,4016124,22302928,232
plotter1,60,2021-12-31 19:17:49,102764460,125543132,4602968,3.50,204696,22654520,12219564,4.65,4131220,22850612,224
plotter1,60,2021-12-31 19:18:49,102201056,125501364,4644504,3.53,205356,23175480,12254644,4.66,4191684,23357984,116
plotter1,60,2021-12-31 19:19:49,101464912,125441320,4704476,3.57,206180,23850768,12297212,4.68,4260068,24017976,116
plotter1,60,2021-12-31 19:20:49,100867212,125359512,4786252,3.63,206800,24366028,12348672,4.70,4314260,24543676,144
plotter1,60,2021-12-31 19:21:49,100280836,125368164,4777408,3.63,207432,24960460,12387204,4.71,4372864,25121424,212
plotter1,60,2021-12-31 19:22:49,99676608,125303100,4842264,3.68,208000,25499072,12427800,4.73,4434692,25648940,212
plotter1,60,2021-12-31 19:23:49,99087220,125243084,4902572,3.72,208632,26027828,12457340,4.74,4497876,26151992,128
plotter1,60,2021-12-31 19:24:49,98449596,125218908,4926516,3.74,209456,26640900,12495668,4.75,4543964,26763792,32
plotter1,60,2021-12-31 19:25:49,97889584,125170536,4975092,3.78,210048,27151496,12528040,4.77,4581500,27276096,32
plotter1,60,2021-12-31 19:26:49,97217928,125111212,5034552,3.82,210612,27763240,12566444,4.78,4615088,27895936,144
plotter1,60,2021-12-31 19:27:49,96613316,125079720,5065496,3.85,211156,28336304,12598464,4.79,4648220,28478832,180
plotter1,60,2021-12-31 19:28:49,95986024,125052576,5093068,3.87,211728,28935440,12640908,4.81,4684980,29091840,172
plotter1,60,2021-12-31 19:29:49,95263872,124894764,5250772,3.99,212248,29499216,12749308,4.85,4735640,29718604,44
plotter1,60,2021-12-31 19:30:49,94719784,124888944,5256872,3.99,212732,30037056,12779904,4.86,4778032,30252344,96
plotter1,60,2021-12-31 19:31:49,94067632,124845852,5299980,4.02,213332,30645464,12805380,4.87,4820812,30847608,40
plotter1,60,2021-12-31 19:32:49,93462892,124821104,5324268,4.04,213828,31221100,12830872,4.88,4862576,31409744,92
plotter1,60,2021-12-31 19:33:49,92795596,124785424,5360192,4.07,214464,31845968,12855308,4.89,4890564,32037672,128
plotter1,60,2021-12-31 19:34:49,92117332,124749344,5396428,4.10,214968,32481748,12882452,4.90,4918992,32676104,228
plotter1,60,2021-12-31 19:35:49,91546632,124726960,5418972,4.11,215372,33024808,12912792,4.91,4952444,33223360,236
plotter1,60,2021-12-31 19:36:49,90983688,124697808,5447968,4.14,215848,33553484,12939804,4.92,4989728,33749180,228
plotter1,60,2021-12-31 19:37:49,90399860,124674644,5471400,4.15,216228,34108872,12967600,4.93,5030508,34294372,144
plotter1,60,2021-12-31 19:38:49,89772164,124603308,5542388,4.21,216604,34660244,13036960,4.96,5097056,34847516,220
plotter1,60,2021-12-31 19:39:49,89001100,124545768,5599128,4.25,216912,35368300,13042976,4.96,5220604,35458944,216
plotter1,60,2021-12-31 19:40:49,88322308,124517120,5628764,4.27,217296,36012248,13075256,4.97,5303348,36058372,232
plotter1,60,2021-12-31 19:41:49,89759984,126575628,3570208,2.71,217756,36627476,6425320,2.44,5360352,34592668,320
