# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2021-12-31 19:02:49,2,902,4.80,3.83,3.47,8
plotter1,60,2021-12-31 19:03:49,1,910,5.24,4.16,3.61,0
plotter1,60,2021-12-31 19:04:49,1,909,7.61,5.03,3.94,0
plotter1,60,2021-12-31 19:05:49,1,910,8.06,5.53,4.18,0
plotter1,60,2021-12-31 19:06:49,1,912,5.43,5.26,4.17,0
plotter1,60,2021-12-31 19:07:49,1,910,3.74,4.79,4.07,0
plotter1,60,2021-12-31 19:08:49,1,909,5.70,5.24,4.28,0
plotter1,60,2021-12-31 19:09:49,1,910,5.95,5.49,4.43,3
plotter1,60,2021-12-31 19:10:49,2,911,6.13,5.66,4.56,0
plotter1,60,2021-12-31 19:11:49,1,911,3.83,5.12,4.44,0
plotter1,60,2021-12-31 19:12:49,1,910,3.04,4.68,4.33,0
plotter1,60,2021-12-31 19:13:49,1,910,3.54,4.55,4.31,8
plotter1,60,2021-12-31 19:14:49,6,910,5.62,4.86,4.42,0
plotter1,60,2021-12-31 19:15:49,1,908,5.78,5.09,4.54,0
plotter1,60,2021-12-31 19:16:49,1,912,5.28,5.05,4.55,0
plotter1,60,2021-12-31 19:17:49,1,911,5.58,5.32,4.69,0
plotter1,60,2021-12-31 19:18:49,1,910,4.43,5.05,4.63,0
plotter1,60,2021-12-31 19:19:49,1,911,4.67,5.02,4.65,0
plotter1,60,2021-12-31 19:20:49,1,911,5.07,5.05,4.68,0
plotter1,60,2021-12-31 19:21:49,1,908,5.34,5.09,4.72,0
plotter1,60,2021-12-31 19:22:49,1,911,6.63,5.66,4.94,0
plotter1,60,2021-12-31 19:23:49,1,910,6.09,5.73,5.02,0
plotter1,60,2021-12-31 19:24:49,1,910,4.04,5.21,4.88,0
plotter1,60,2021-12-31 19:25:49,1,910,4.80,5.25,4.92,0
plotter1,60,2021-12-31 19:26:49,1,910,4.53,5.02,4.86,0
plotter1,60,2021-12-31 19:27:49,1,910,5.90,5.38,4.99,0
plotter1,60,2021-12-31 19:28:49,1,909,5.13,5.34,5.01,8
plotter1,60,2021-12-31 19:29:49,1,910,4.83,5.15,4.96,0
plotter1,60,2021-12-31 19:30:49,1,909,4.78,5.09,4.95,0
plotter1,60,2021-12-31 19:31:49,1,912,3.28,4.59,4.78,0
plotter1,60,2021-12-31 19:32:49,1,912,5.08,4.86,4.86,8
plotter1,60,2021-12-31 19:33:49,1,911,6.58,5.29,5.01,6
plotter1,60,2021-12-31 19:34:49,1,910,5.69,5.30,5.03,0
plotter1,60,2021-12-31 19:35:49,1,910,4.16,5.00,4.95,0
plotter1,60,2021-12-31 19:36:49,1,907,4.28,4.81,4.88,8
plotter1,60,2021-12-31 19:37:49,1,910,4.96,4.91,4.91,0
plotter1,60,2021-12-31 19:38:49,8,911,5.11,4.94,4.92,0
plotter1,60,2021-12-31 19:39:49,2,911,4.69,4.88,4.90,0
plotter1,60,2021-12-31 19:40:49,1,911,5.10,4.97,4.93,0
plotter1,60,2021-12-31 19:41:49,0,902,5.45,4.99,4.93,1
