2022-01-11T02:26:15.373 daemon chia.daemon.server         : INFO     Starting Daemon Server
2022-01-11T02:26:15.380 daemon chia.daemon.server         : INFO     Waiting Daemon WebSocketServer closure
2022-01-11T02:26:21.822 full_node chia.full_node.full_node: INFO     Initializing blockchain from disk
2022-01-11T02:26:21.829 full_node chia.consensus.blockchain: INFO     Started 4 processes for block validation
2022-01-11T02:26:48.314 full_node chia.full_node.full_node: INFO     Blockchain initialized to peak 1b30defd669a82814956cf6e2232701237a8481e2cf5155dc127b3934fce3506 height 1303062, time taken: 26s
2022-01-11T02:26:48.392 full_node chia.full_node.full_node: INFO     🌱 Updated peak to height 1303062, weight 2536829328, hh 1b30defd669a82814956cf6e2232701237a8481e2cf5155dc127b3934fce3506, forked at 1303061, rh: ff8b8d49a93116e83cf08b62cde8d86c4dfd5711af9218f9ea2a9455123c564f, total iters: 4974716430866, overflow: False, deficit: 0, difficulty: 2640, sub slot iters: 135266304, Generator size: No tx, Generator ref list size: No tx
2022-01-11T02:26:49.445 full_node full_node_server        : INFO     Started listening on port: 8444
2022-01-11T02:26:49.447 full_node full_node               : INFO     Started full_node service on network_id: mainnet
2022-01-11T02:26:49.488 daemon chia.daemon.server         : INFO     Register service {'service': 'chia_full_node'}
2022-01-11T02:26:49.490 daemon chia.daemon.server         : INFO     registered for service chia_full_node
2022-01-11T02:26:49.491 daemon chia.daemon.server         : INFO     {'success': True}
2022-01-11T02:27:00.079 full_node full_node_server        : INFO     Connected with full_node {'host': '38.13.45.229', 'port': 8444}
2022-01-11T02:27:00.085 full_node full_node_server        : INFO     Connection closed: 38.13.45.229, node id: 6114e06743ded84c18438cb311096dc842e2eb7b930f12fd9eb8e1bc23171f23
2022-01-11T02:27:00.087 full_node chia.full_node.full_node: INFO     peer disconnected {'host': '38.13.45.229', 'port': 8444}
2022-01-11T02:27:00.678 full_node full_node_server        : INFO     Connected with full_node {'host': '104.157.28.35', 'port': 8444}
2022-01-11T02:27:00.686 full_node full_node_server        : INFO     Connection closed: 104.157.28.35, node id: b8856494632c2732155de3e182c617a588d458dc72a558b52ef8cde9f86119d5
2022-01-11T02:27:00.688 full_node chia.full_node.full_node: INFO     peer disconnected {'host': '104.157.28.35', 'port': 8444}
2022-01-11T02:27:01.758 full_node full_node_server        : INFO     Connected with full_node {'host': '90.150.180.68', 'port': 8444}
2022-01-11T02:27:01.766 full_node full_node_server        : INFO     Connection closed: 90.150.180.68, node id: 7aa5e814f722130ad1c4cdcfbb94115d2e02007d5907b570e17e612905f16544
2022-01-11T02:27:01.767 full_node chia.full_node.full_node: INFO     peer disconnected {'host': '90.150.180.68', 'port': 8444}
2022-01-11T02:27:02.138 full_node full_node_server        : INFO     Cannot connect to host 170.250.111.82:8444 ssl:<ssl.SSLContext object at 0xffff8f786cc0> [Connect call failed ('170.250.111.82', 8444)]
2022-01-11T02:27:02.768 full_node full_node_server        : INFO     Connected with full_node {'host': '37.229.177.227', 'port': 8444}
2022-01-11T02:27:02.777 full_node chia.full_node.full_node: INFO     Starting to perform sync.
2022-01-11T02:27:02.778 full_node chia.full_node.full_node: INFO     Waiting to receive peaks from peers.
2022-01-11T02:27:06.416 full_node full_node_server        : INFO     Connected with full_node {'host': '212.182.107.219', 'port': 8444}
2022-01-11T02:27:06.428 full_node full_node_server        : INFO     Connection closed: 212.182.107.219, node id: 9ea707e0a3ea539ff58b7374d4af9dbb326572996bf89e7721e6d208a9115b13
2022-01-11T02:27:06.429 full_node chia.full_node.full_node: INFO     peer disconnected {'host': '212.182.107.219', 'port': 8444}
2022-01-11T02:27:08.154 full_node full_node_server        : INFO     Cannot connect to host 118.213.248.2:8444 ssl:<ssl.SSLContext object at 0xffff8f165ac0> [Connect call failed ('118.213.248.2', 8444)]
2022-01-11T02:27:09.952 full_node full_node_server        : INFO     Connected with full_node {'host': '24.16.141.147', 'port': 8444}
2022-01-11T02:27:10.032 full_node full_node_server        : INFO     Connection closed: 24.16.141.147, node id: 7adb5106a45cb1fc9cec113a2a55e742e8b19ae3ebd51672fb48e0965cf2b487
2022-01-11T02:27:10.033 full_node chia.full_node.full_node: INFO     peer disconnected {'host': '24.16.141.147', 'port': 8444}
2022-01-11T02:27:10.676 full_node full_node_server        : INFO     Connected with full_node {'host': '58.82.195.189', 'port': 8444}
2022-01-11T02:27:10.744 full_node full_node_server        : INFO     Connection closed: 58.82.195.189, node id: 52d2d85e3f87aaaae5ee17d5cc0d3cd051e62a6d5e81f7419461653f10e8d1fe
2022-01-11T02:27:10.745 full_node chia.full_node.full_node: INFO     peer disconnected {'host': '58.82.195.189', 'port': 8444}
2022-01-11T02:27:11.644 full_node full_node_server        : INFO     Connected with full_node {'host': '101.96.120.41', 'port': 8444}
2022-01-11T02:27:11.650 full_node full_node_server        : INFO     Connection closed: 101.96.120.41, node id: 4794e8fdeca5bc340196dc5edb73e0bbc38bc64ead2cb12b70979cd2b2352a28
2022-01-11T02:27:11.652 full_node chia.full_node.full_node: INFO     peer disconnected {'host': '101.96.120.41', 'port': 8444}
2022-01-11T02:27:12.221 full_node full_node_server        : INFO     Connected with full_node {'host': '188.193.20.107', 'port': 8444}
2022-01-11T02:27:12.230 full_node full_node_server        : INFO     Connection closed: 188.193.20.107, node id: 0d067f03ab60ad3788dd4ed1301d2fb91d945acd42d73201116c49d9c2a01481
