# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2022-01-01 03:49:42,315.40,178.20,137.20,0.00,89549.47,66559.20,0.00
harvester2,60,2022-01-01 03:50:42,321.20,149.35,171.85,0.00,76223.60,85033.60,0.00
harvester2,60,2022-01-01 03:51:42,234.33,119.40,114.93,0.00,61015.20,56412.53,0.00
harvester2,60,2022-01-01 03:52:42,237.15,119.97,117.18,0.00,61330.53,57714.80,0.00
harvester2,60,2022-01-01 03:53:42,210.40,89.88,120.52,0.00,45960.85,59194.53,0.00
harvester2,60,2022-01-01 03:54:42,308.50,149.80,158.70,0.00,76680.80,78359.33,0.00
harvester2,60,2022-01-01 03:55:42,239.10,119.80,119.30,0.00,61337.60,58275.47,0.00
harvester2,60,2022-01-01 03:56:42,316.63,165.82,150.82,0.00,84889.73,73745.07,0.00
harvester2,60,2022-01-01 03:57:42,236.15,111.53,124.62,0.00,57063.07,61508.80,0.00
harvester2,60,2022-01-01 03:58:42,214.92,99.53,115.38,0.00,50944.27,56783.47,0.00
harvester2,60,2022-01-01 03:59:42,143.17,66.97,76.20,0.00,24894.27,35947.33,0.00
harvester2,60,2022-01-01 04:00:42,1755.88,1750.62,5.27,0.00,167618.53,263.73,0.00
harvester2,60,2022-01-01 04:01:42,1835.07,1829.58,5.48,0.00,137269.60,969.07,0.00
harvester2,60,2022-01-01 04:02:42,70.22,67.72,2.50,0.00,1015.16,54.79,0.00
harvester2,60,2022-01-01 04:03:42,4.90,0.38,4.52,0.00,6.10,52.40,0.00
harvester2,60,2022-01-01 04:04:42,5.90,2.57,3.33,0.00,106.40,45.07,0.00
harvester2,60,2022-01-01 04:05:42,23.12,17.08,6.03,0.00,1005.48,99.73,0.00
harvester2,60,2022-01-01 04:06:42,8.40,4.35,4.05,0.00,391.07,90.67,0.00
harvester2,60,2022-01-01 04:07:42,443.05,249.68,193.37,0.00,3457.60,5730.13,0.00
harvester2,60,2022-01-01 04:08:42,543.98,327.22,216.77,0.00,4903.07,7126.93,0.00
