# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
harvester2;60;2021-12-31 22:06:02;308.90;168.65;140.25;0.00;84608.40;67525.87;0.00
harvester2;60;2021-12-31 22:07:02;212.83;100.38;112.45;0.00;51278.67;55952.13;0.00
harvester2;60;2021-12-31 22:08:02;335.82;172.27;163.55;0.00;88040.93;81369.33;0.00
harvester2;60;2021-12-31 22:09:02;218.10;90.75;127.35;0.00;46447.33;62660.67;0.00
harvester2;60;2021-12-31 22:10:02;368.33;195.80;172.53;0.00;100241.20;83516.27;0.00
harvester2;60;2021-12-31 22:11:02;227.27;112.30;114.97;0.00;57489.20;57222.80;0.00
harvester2;60;2021-12-31 22:12:02;181.93;81.65;100.28;0.00;41746.00;48967.07;0.00
harvester2;60;2021-12-31 22:13:02;288.90;136.30;152.60;0.00;69684.18;74416.27;0.00
harvester2;60;2021-12-31 22:14:02;218.12;110.50;107.62;0.00;56567.60;52497.60;0.00
harvester2;60;2021-12-31 22:15:02;250.75;125.38;125.37;0.00;64187.87;61148.67;0.00
harvester2;60;2021-12-31 22:16:02;155.77;62.58;93.18;0.00;29044.53;44319.20;0.00
harvester2;60;2021-12-31 22:17:02;1550.95;1545.82;5.13;0.00;154170.93;290.53;0.00
harvester2;60;2021-12-31 22:18:02;2052.67;2049.57;3.10;0.00;151292.80;126.67;0.00
harvester2;60;2021-12-31 22:19:02;74.92;69.82;5.10;0.00;1147.47;896.40;0.00
harvester2;60;2021-12-31 22:20:02;6.73;4.25;2.48;0.00;350.67;44.00;0.00
harvester2;60;2021-12-31 22:21:02;6.95;4.13;2.82;0.00;348.80;84.13;0.00
harvester2;60;2021-12-31 22:22:02;6.88;2.57;4.32;0.00;266.13;103.33;0.00
harvester2;60;2021-12-31 22:23:02;6.67;3.97;2.70;0.00;358.05;90.13;0.00
harvester2;60;2021-12-31 22:24:02;13.90;3.85;10.05;0.00;328.13;160.93;0.00
harvester2;60;2021-12-31 22:25:02;42.28;38.92;3.37;0.00;704.93;83.47;0.00
harvester2;60;2021-12-31 22:26:02;607.52;460.05;147.47;0.00;6582.27;3253.07;0.00
harvester2;60;2021-12-31 22:27:02;432.08;204.53;227.55;0.00;3279.73;5668.93;0.00
harvester2;60;2021-12-31 22:28:02;277.83;149.18;128.65;0.00;2362.40;3086.40;0.00
harvester2;60;2021-12-31 22:29:02;353.48;194.75;158.73;0.00;3018.40;3299.47;0.00
harvester2;60;2021-12-31 22:30:02;230.45;154.63;75.82;0.00;2467.73;1685.60;0.00
harvester2;60;2021-12-31 22:31:02;296.10;149.64;146.46;0.00;2470.79;2801.40;0.00
harvester2;60;2021-12-31 22:32:02;266.65;185.87;80.78;0.00;3213.47;2366.53;0.00
harvester2;60;2021-12-31 22:33:02;356.62;186.33;170.28;0.00;3249.30;3745.20;0.00
harvester2;60;2021-12-31 22:34:02;327.05;237.67;89.38;0.00;4394.13;1939.73;0.00
harvester2;60;2021-12-31 22:35:02;428.22;158.80;269.42;0.00;2924.40;5896.53;0.00
harvester2;60;2021-12-31 22:36:02;196.50;125.42;71.08;0.00;2354.93;1567.87;0.00
harvester2;60;2021-12-31 22:37:02;345.28;156.03;189.25;0.00;2876.13;3468.00;0.00
harvester2;60;2021-12-31 22:38:02;216.68;131.02;85.67;0.00;2119.20;1661.87;0.00
harvester2;60;2021-12-31 22:39:02;189.97;126.82;63.15;0.00;2136.80;1265.33;0.00
harvester2;60;2021-12-31 22:40:02;241.93;103.43;138.50;0.00;2098.53;2667.07;0.00
harvester2;60;2021-12-31 22:41:02;212.77;106.10;106.67;0.00;2095.87;2061.73;0.00
harvester2;60;2021-12-31 22:42:02;365.53;163.90;201.63;0.00;3191.07;3941.07;0.00
harvester2;60;2021-12-31 22:43:02;199.43;123.25;76.18;0.00;2122.85;1386.00;0.00
harvester2;60;2021-12-31 22:44:02;279.58;129.53;150.05;0.00;2537.33;2727.33;0.00
harvester2;60;2021-12-31 22:45:02;323.70;139.88;183.82;0.00;2848.40;4197.60;0.00
harvester2;60;2021-12-31 22:46:02;356.67;135.88;220.78;0.00;2849.87;4389.07;0.00
harvester2;60;2021-12-31 22:47:02;165.12;95.23;69.88;0.00;1922.13;1932.27;0.00
harvester2;60;2021-12-31 22:48:02;290.12;97.37;192.75;0.00;2060.53;3588.53;0.00
harvester2;60;2021-12-31 22:49:02;277.70;124.15;153.55;0.00;2631.33;3462.13;0.00
harvester2;60;2021-12-31 22:50:02;253.23;80.93;172.30;0.00;1793.47;3377.47;0.00
harvester2;60;2021-12-31 22:51:02;274.10;90.37;183.73;0.00;1741.20;2987.73;0.00
harvester2;60;2021-12-31 22:52:02;106.63;74.73;31.90;0.00;1360.00;1207.60;0.00
harvester2;60;2021-12-31 22:53:02;396.55;135.78;260.77;0.00;2244.32;3992.67;0.00
harvester2;60;2021-12-31 22:54:02;186.03;70.65;115.38;0.00;1326.00;2371.33;0.00
harvester2;60;2021-12-31 22:55:02;314.77;86.18;228.58;0.00;1556.67;3771.60;0.00
harvester2;60;2021-12-31 22:56:02;155.88;64.90;90.98;0.00;1301.87;2149.07;0.00
harvester2;60;2021-12-31 22:57:02;286.82;84.55;202.27;0.00;1610.40;3226.80;0.00
harvester2;60;2021-12-31 22:58:02;171.65;43.47;128.18;0.00;1032.27;2050.27;0.00
harvester2;60;2021-12-31 22:59:02;210.00;53.75;156.25;0.00;1164.53;2722.27;0.00
harvester2;60;2021-12-31 23:00:02;167.63;39.27;128.37;0.00;855.20;2141.33;0.00
harvester2;60;2021-12-31 23:01:02;342.98;62.35;280.63;0.00;1069.87;4609.60;0.00
harvester2;60;2021-12-31 23:02:02;172.77;44.02;128.75;0.00;876.93;1973.47;0.00
harvester2;60;2021-12-31 23:03:02;266.18;34.38;231.80;0.00;735.83;3984.27;0.00
harvester2;60;2021-12-31 23:04:02;138.95;28.07;110.88;0.00;637.73;2135.60;0.00
harvester2;60;2021-12-31 23:05:02;191.95;15.13;176.82;0.00;525.60;2599.60;0.00
harvester2;60;2021-12-31 23:06:02;244.43;16.45;227.98;0.00;546.40;3498.40;0.00
harvester2;60;2021-12-31 23:07:02;167.53;19.60;147.93;0.00;503.60;2172.53;0.00
harvester2;60;2021-12-31 23:08:02;69.80;14.07;55.73;0.00;490.67;1299.73;0.00
harvester2;60;2021-12-31 23:09:02;336.27;14.85;321.42;0.00;458.67;4220.13;0.00
harvester2;60;2021-12-31 23:10:02;146.43;15.33;131.10;0.00;464.67;2162.93;0.00
harvester2;60;2021-12-31 23:11:02;132.72;7.05;125.67;0.00;422.40;2128.40;0.00
harvester2;60;2021-12-31 23:12:02;159.78;11.63;148.15;0.00;437.47;2040.13;0.00
harvester2;60;2021-12-31 23:13:02;190.57;7.78;182.78;0.00;454.18;2791.87;0.00
harvester2;60;2021-12-31 23:14:02;131.18;9.32;121.87;0.00;402.80;1858.40;0.00
harvester2;60;2021-12-31 23:15:02;175.98;9.50;166.48;0.00;477.07;2504.67;0.00
harvester2;60;2021-12-31 23:16:02;248.67;6.92;241.75;0.00;408.13;3395.60;0.00
harvester2;60;2021-12-31 23:17:02;160.33;5.12;155.22;0.00;292.13;2529.47;0.00
harvester2;60;2021-12-31 23:18:02;126.87;6.42;120.45;0.00;374.27;1724.40;0.00
