# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2021-12-31 10:00:51,-1,8.43,0.00,18.01,18.79,0.00,54.78
harvester2,60,2021-12-31 10:01:51,-1,6.05,0.00,18.42,26.17,0.00,49.36
harvester2,60,2021-12-31 10:02:51,-1,5.81,0.00,17.84,26.13,0.00,50.22
harvester2,60,2021-12-31 10:03:51,-1,5.90,0.00,13.87,30.88,0.00,49.35
harvester2,60,2021-12-31 10:04:51,-1,5.91,0.00,16.28,28.73,0.00,49.07
harvester2,60,2021-12-31 10:05:51,-1,5.76,0.00,14.43,30.00,0.00,49.81
harvester2,60,2021-12-31 10:06:51,-1,5.78,0.00,14.21,30.21,0.00,49.81
harvester2,60,2021-12-31 10:07:51,-1,5.60,0.00,11.96,32.95,0.00,49.49
harvester2,60,2021-12-31 10:08:51,-1,5.92,0.00,16.68,27.68,0.00,49.73
harvester2,60,2021-12-31 10:09:51,-1,5.74,0.00,16.73,26.94,0.00,50.59
harvester2,60,2021-12-31 10:10:51,-1,14.63,0.00,13.58,10.23,0.00,61.55
harvester2,60,2021-12-31 10:11:51,-1,7.61,0.00,17.38,3.00,0.00,72.01
harvester2,60,2021-12-31 10:12:51,-1,12.07,0.00,15.90,2.70,0.00,69.33
harvester2,60,2021-12-31 10:13:51,-1,23.20,0.00,4.94,0.88,0.00,70.99
harvester2,60,2021-12-31 10:14:51,-1,41.39,0.00,4.94,0.15,0.00,53.53
harvester2,60,2021-12-31 10:15:51,-1,47.36,0.00,3.72,0.22,0.00,48.71
harvester2,60,2021-12-31 10:16:51,-1,36.19,0.00,2.26,0.15,0.00,61.41
harvester2,60,2021-12-31 10:17:51,-1,54.18,0.00,5.33,0.16,0.00,40.33
harvester2,60,2021-12-31 10:18:51,-1,34.85,0.00,8.50,5.28,0.00,51.36
harvester2,60,2021-12-31 10:19:51,-1,30.91,0.00,7.44,2.07,0.00,59.58
