# hostname;interval;timestamp;runq-sz;plist-sz;ldavg-1;ldavg-5;ldavg-15;blocked
harvester2;60;2021-12-30 21:57:25;0;319;2.19;1.59;1.86;2
harvester2;60;2021-12-30 21:58:25;0;319;2.48;1.78;1.91;2
harvester2;60;2021-12-30 21:59:25;2;319;2.73;1.98;1.97;1
harvester2;60;2021-12-30 22:00:25;1;320;2.97;2.18;2.05;1
harvester2;60;2021-12-30 22:01:25;0;320;3.27;2.41;2.13;2
harvester2;60;2021-12-30 22:02:25;1;320;3.07;2.52;2.19;2
harvester2;60;2021-12-30 22:03:25;1;319;2.75;2.53;2.21;1
harvester2;60;2021-12-30 22:04:25;0;319;3.02;2.65;2.27;2
harvester2;60;2021-12-30 22:05:25;0;319;3.07;2.74;2.33;2
harvester2;60;2021-12-30 22:06:25;2;320;3.41;2.91;2.42;2
harvester2;60;2021-12-30 22:07:25;2;317;3.00;2.88;2.44;0
harvester2;60;2021-12-30 22:08:25;1;321;2.46;2.76;2.43;0
harvester2;60;2021-12-30 22:09:25;1;321;1.93;2.57;2.38;0
harvester2;60;2021-12-30 22:10:25;0;326;1.47;2.35;2.32;0
harvester2;60;2021-12-30 22:11:25;1;325;1.32;2.17;2.26;0
harvester2;60;2021-12-30 22:12:25;1;326;1.35;2.02;2.20;0
harvester2;60;2021-12-30 22:13:25;3;326;1.60;1.97;2.17;0
harvester2;60;2021-12-30 22:14:25;1;328;2.22;2.07;2.19;0
harvester2;60;2021-12-30 22:15:25;0;328;2.33;2.13;2.20;1
harvester2;60;2021-12-30 22:16:25;2;327;2.29;2.15;2.20;0
harvester2;60;2021-12-30 22:17:25;2;325;2.26;2.19;2.21;0
harvester2;60;2021-12-30 22:18:25;2;325;2.07;2.16;2.20;0
harvester2;60;2021-12-30 22:19:25;2;324;2.32;2.20;2.21;0
harvester2;60;2021-12-30 22:20:25;2;326;2.05;2.15;2.19;0
harvester2;60;2021-12-30 22:21:25;2;325;2.11;2.14;2.18;0
harvester2;60;2021-12-30 22:22:25;1;326;2.16;2.13;2.18;0
harvester2;60;2021-12-30 22:23:25;3;326;2.13;2.15;2.18;0
harvester2;60;2021-12-30 22:24:25;2;326;2.22;2.18;2.19;0
harvester2;60;2021-12-30 22:25:25;3;324;2.12;2.15;2.18;0
harvester2;60;2021-12-30 22:26:25;3;325;2.27;2.18;2.19;0
harvester2;60;2021-12-30 22:27:25;1;326;1.93;2.12;2.17;0
harvester2;60;2021-12-30 22:28:25;2;326;1.79;2.05;2.14;0
harvester2;60;2021-12-30 22:29:25;1;326;1.94;2.03;2.12;0
harvester2;60;2021-12-30 22:30:25;2;326;2.34;2.13;2.15;0
harvester2;60;2021-12-30 22:31:25;4;326;2.33;2.18;2.17;0
harvester2;60;2021-12-30 22:32:25;1;324;2.62;2.30;2.21;0
harvester2;60;2021-12-30 22:33:25;1;325;2.38;2.29;2.21;0
harvester2;60;2021-12-30 22:34:25;3;325;2.38;2.30;2.22;0
harvester2;60;2021-12-30 22:35:25;1;325;2.46;2.36;2.25;0
harvester2;60;2021-12-30 22:36:25;0;321;2.31;2.35;2.25;1
harvester2;60;2021-12-30 22:37:25;2;321;4.60;2.92;2.45;0
harvester2;60;2021-12-30 22:38:25;1;320;3.99;3.10;2.55;0
harvester2;60;2021-12-30 22:39:25;2;321;2.76;2.90;2.51;0
harvester2;60;2021-12-30 22:40:25;2;320;2.10;2.67;2.45;0
harvester2;60;2021-12-30 22:41:25;1;320;2.16;2.58;2.44;0
harvester2;60;2021-12-30 22:42:25;0;320;2.28;2.51;2.42;1
harvester2;60;2021-12-30 22:43:25;2;319;2.14;2.43;2.40;0
harvester2;60;2021-12-30 22:44:25;2;318;1.86;2.30;2.35;1
harvester2;60;2021-12-30 22:45:25;1;319;2.12;2.29;2.35;0
harvester2;60;2021-12-30 22:46:25;1;319;1.66;2.13;2.29;0
harvester2;60;2021-12-30 22:47:25;1;320;2.32;2.22;2.30;0
harvester2;60;2021-12-30 22:48:25;1;320;2.23;2.22;2.30;0
harvester2;60;2021-12-30 22:49:25;1;315;1.78;2.10;2.25;0
harvester2;60;2021-12-30 22:50:25;5;315;1.56;1.99;2.20;0
harvester2;60;2021-12-30 22:51:25;1;314;1.75;1.97;2.18;0
harvester2;60;2021-12-30 22:52:25;1;314;1.73;1.92;2.15;0
harvester2;60;2021-12-30 22:53:25;3;316;1.49;1.80;2.09;0
harvester2;60;2021-12-30 22:54:25;3;316;1.59;1.78;2.07;1
harvester2;60;2021-12-30 22:55:25;1;315;1.84;1.80;2.05;0
harvester2;60;2021-12-30 22:56:25;1;316;1.86;1.78;2.03;0
harvester2;60;2021-12-30 22:57:25;2;315;2.14;1.87;2.04;0
harvester2;60;2021-12-30 22:58:25;3;315;1.77;1.81;2.01;0
harvester2;60;2021-12-30 22:59:25;1;315;1.81;1.84;2.00;0
harvester2;60;2021-12-30 23:00:25;2;315;1.83;1.84;1.99;0
harvester2;60;2021-12-30 23:01:25;1;315;1.59;1.78;1.96;0
harvester2;60;2021-12-30 23:02:25;2;315;1.96;1.86;1.98;0
harvester2;60;2021-12-30 23:03:25;3;314;1.77;1.84;1.97;0
harvester2;60;2021-12-30 23:04:25;2;314;1.67;1.80;1.95;0
harvester2;60;2021-12-30 23:05:25;4;315;1.79;1.80;1.94;0
harvester2;60;2021-12-30 23:06:25;1;315;1.61;1.76;1.91;0
harvester2;60;2021-12-30 23:07:25;1;315;1.81;1.79;1.91;0
harvester2;60;2021-12-30 23:08:25;1;316;1.48;1.69;1.87;0
harvester2;60;2021-12-30 23:09:25;2;316;1.74;1.76;1.89;0
harvester2;60;2021-12-30 23:10:25;2;316;1.60;1.70;1.86;0
harvester2;60;2021-12-30 23:11:25;2;315;2.15;1.84;1.90;0
harvester2;60;2021-12-30 23:12:25;2;316;1.66;1.76;1.87;0
harvester2;60;2021-12-30 23:13:25;1;315;1.64;1.77;1.87;0
harvester2;60;2021-12-30 23:14:25;3;314;1.71;1.75;1.85;0
harvester2;60;2021-12-30 23:15:25;1;316;1.67;1.72;1.84;0
harvester2;60;2021-12-30 23:16:25;4;316;1.95;1.79;1.85;0
harvester2;60;2021-12-30 23:17:25;3;316;2.21;1.88;1.88;0
harvester2;60;2021-12-30 23:18:25;1;316;2.10;1.92;1.89;0
harvester2;60;2021-12-30 23:19:25;1;315;2.39;2.04;1.93;0
harvester2;60;2021-12-30 23:20:25;3;315;2.30;2.06;1.95;0
harvester2;60;2021-12-30 23:21:25;1;315;1.91;2.01;1.94;0
harvester2;60;2021-12-30 23:22:25;1;314;1.61;1.92;1.91;0
harvester2;60;2021-12-30 23:23:25;3;316;1.76;1.90;1.91;0
harvester2;60;2021-12-30 23:24:25;4;316;1.55;1.83;1.88;0
harvester2;60;2021-12-30 23:25:25;2;315;2.55;1.98;1.93;0
harvester2;60;2021-12-30 23:26:25;1;316;2.14;1.98;1.93;0
harvester2;60;2021-12-30 23:27:25;2;316;1.92;1.94;1.92;0
harvester2;60;2021-12-30 23:28:25;2;315;1.77;1.89;1.91;0
harvester2;60;2021-12-30 23:29:25;1;315;1.61;1.82;1.88;0
harvester2;60;2021-12-30 23:30:25;2;316;2.09;1.89;1.90;0
harvester2;60;2021-12-30 23:31:25;3;315;1.70;1.82;1.88;0
harvester2;60;2021-12-30 23:32:25;2;315;1.52;1.75;1.85;0
harvester2;60;2021-12-30 23:33:25;1;317;1.48;1.67;1.81;0
harvester2;60;2021-12-30 23:34:25;2;318;1.45;1.64;1.80;0
harvester2;60;2021-12-30 23:35:25;2;318;1.48;1.64;1.79;0
harvester2;60;2021-12-30 23:36:25;0;314;1.65;1.65;1.78;0
harvester2;60;2021-12-30 23:37:25;1;315;1.63;1.62;1.76;0
harvester2;60;2021-12-30 23:38:25;2;316;1.75;1.64;1.76;0
harvester2;60;2021-12-30 23:39:25;1;316;1.59;1.64;1.75;0
harvester2;60;2021-12-30 23:40:25;2;316;2.47;1.89;1.83;0
harvester2;60;2021-12-30 23:41:25;1;316;2.27;1.92;1.84;0
harvester2;60;2021-12-30 23:42:25;1;315;2.50;2.06;1.89;0
harvester2;60;2021-12-30 23:43:25;3;315;2.07;2.03;1.90;0
harvester2;60;2021-12-30 23:44:25;1;314;2.08;2.04;1.91;0
harvester2;60;2021-12-30 23:45:25;3;315;1.85;1.97;1.90;0
harvester2;60;2021-12-30 23:46:25;1;315;1.49;1.85;1.86;0
harvester2;60;2021-12-30 23:47:25;2;315;1.64;1.82;1.85;0
harvester2;60;2021-12-30 23:48:25;2;315;1.49;1.75;1.82;0
harvester2;60;2021-12-30 23:49:25;0;314;1.76;1.78;1.83;0
harvester2;60;2021-12-30 23:50:25;3;314;1.75;1.75;1.81;0
harvester2;60;2021-12-30 23:51:25;2;315;1.60;1.71;1.80;0
harvester2;60;2021-12-30 23:52:25;1;315;1.46;1.67;1.78;0
harvester2;60;2021-12-30 23:53:25;1;314;1.69;1.72;1.80;0
harvester2;60;2021-12-30 23:54:25;2;316;2.02;1.78;1.81;0
harvester2;60;2021-12-30 23:55:25;1;316;1.76;1.76;1.80;0
