# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
harvester2;60;2021-12-31 04:01:41;2040820;7142404;456844;5.71;45200;5216312;1211740;4.18;219812;5351664;525760
harvester2;60;2021-12-31 04:02:41;129312;7139100;453752;5.67;43984;7104848;1211740;4.18;227816;7231680;701484
harvester2;60;2021-12-31 04:03:41;140728;7137052;455832;5.70;43284;7084700;1211740;4.18;229868;7208988;706756
harvester2;60;2021-12-31 04:04:41;133532;7137772;455116;5.69;42296;7084124;1211740;4.18;230632;7207484;575236
harvester2;60;2021-12-31 04:05:41;171136;7135516;457340;5.72;42472;7037972;1211740;4.18;231164;7160560;43912
harvester2;60;2021-12-31 04:06:41;132736;7138220;454660;5.69;42348;7068552;1211740;4.18;231376;7190944;299048
harvester2;60;2021-12-31 04:07:41;165604;7137424;455332;5.69;42252;7027864;1211740;4.18;230616;7150392;291500
harvester2;60;2021-12-31 04:08:41;132456;7139396;453456;5.67;42276;7054972;1211740;4.18;230772;7177708;172272
harvester2;60;2021-12-31 04:09:41;138016;7137388;455232;5.69;42208;7036988;1211740;4.18;230892;7159876;601272
harvester2;60;2021-12-31 04:10:41;134544;7138408;454200;5.68;42252;7035724;1211740;4.18;231040;7157868;185328
harvester2;60;2021-12-31 04:11:41;7231236;7198028;452572;5.66;1340;131340;1225212;4.23;153884;283792;932
harvester2;60;2021-12-31 04:12:41;2573940;7113668;514448;6.43;5312;4722756;1306748;4.51;165216;4935716;1608
harvester2;60;2021-12-31 04:13:41;138808;7110632;513692;6.42;5408;7151056;1304744;4.50;171252;7356712;384
harvester2;60;2021-12-31 04:14:41;148304;6315784;1307980;16.36;6660;6345004;2097936;7.24;182112;7335408;352
harvester2;60;2021-12-31 04:15:41;143132;6047652;1576072;19.71;6788;6081980;2951552;10.19;182824;7336024;380
harvester2;60;2021-12-31 04:16:41;321744;6199276;1424404;17.81;6884;6054804;3772260;13.02;183376;7154392;288
harvester2;60;2021-12-31 04:17:41;141180;5993740;1628564;20.37;7008;6028696;3776324;13.04;201408;7317420;11272
harvester2;60;2021-12-31 04:18:41;151160;5946936;1674124;20.94;7168;5970180;3799364;13.12;244144;7259668;644
harvester2;60;2021-12-31 04:19:41;163452;5994528;1625924;20.33;7320;6004740;3757432;12.97;265940;7225612;456
harvester2;60;2021-12-31 04:20:41;132568;5973236;1646760;20.59;7480;6013716;3757432;12.97;288516;7231380;584
harvester2;60;2021-12-31 04:21:41;131500;5780092;1839516;23.01;7592;5821204;3757932;12.97;307280;7210432;540
harvester2;60;2021-12-31 04:22:41;150628;5757344;1862024;23.29;7728;5778856;3759488;12.98;326400;7172016;1256
harvester2;60;2021-12-31 04:23:41;130728;5754204;1864948;23.32;7856;5795316;3759628;12.98;344004;7174552;324
harvester2;60;2021-12-31 04:24:41;156112;5748620;1870396;23.39;7976;5764036;3759768;12.98;358704;7133648;632
harvester2;60;2021-12-31 04:25:41;150156;5743964;1874616;23.44;8128;5764720;3759900;12.98;369588;7125056;384
harvester2;60;2021-12-31 04:26:41;136572;5741708;1876108;23.46;8248;5775188;3760036;12.98;382584;7126892;10688
harvester2;60;2021-12-31 04:27:41;133780;5734748;1881908;23.54;8388;5769704;3760724;12.98;397440;7112040;484
harvester2;60;2021-12-31 04:28:41;134736;5728872;1887068;23.60;8524;5762096;3760856;12.98;410272;7096268;104
harvester2;60;2021-12-31 04:29:41;164768;5728064;1887268;23.60;8648;5730524;3760136;12.98;426704;7049932;684
harvester2;60;2021-12-31 04:30:41;145140;5720832;1893768;23.68;8808;5742060;3758864;12.98;444688;7048412;504
harvester2;60;2021-12-31 04:31:41;218292;5719680;1894436;23.69;8928;5667080;3758864;12.98;467092;6952524;456
harvester2;60;2021-12-31 04:32:41;159776;5714104;1899348;23.75;9048;5719280;3762476;12.99;484968;6990264;288
harvester2;60;2021-12-31 04:33:41;151140;5714204;1898524;23.74;9196;5727220;3762476;12.99;500776;6982780;612
harvester2;60;2021-12-31 04:34:41;147500;5713168;1899072;23.75;9332;5729056;3762476;12.99;512616;6974328;608
harvester2;60;2021-12-31 04:35:41;151244;5695988;1915300;23.95;9492;5707092;3762476;12.99;537228;6942088;9920
harvester2;60;2021-12-31 04:36:41;277396;5695584;1915016;23.95;9612;5579760;3762476;12.99;559408;6795144;872
harvester2;60;2021-12-31 04:37:41;193176;5689576;1920304;24.02;9732;5657304;3762632;12.99;575276;6862168;2516
harvester2;60;2021-12-31 04:38:41;130868;5686540;1922828;24.05;9852;5715764;3762768;12.99;585520;6911436;324
harvester2;60;2021-12-31 04:39:41;137592;5686716;1921780;24.03;9972;5708288;3762928;12.99;598432;6890564;376
harvester2;60;2021-12-31 04:40:41;133824;5686364;1921552;24.03;10124;5710976;3763224;12.99;614240;6877596;480
harvester2;60;2021-12-31 04:41:41;174252;5684288;1923052;24.05;10264;5667648;3763524;12.99;627020;6821864;524
harvester2;60;2021-12-31 04:42:41;136040;5684716;1921756;24.03;10408;5705320;3763676;12.99;638948;6848672;5600
harvester2;60;2021-12-31 04:43:41;171412;5683064;1922872;24.05;10528;5667640;3763824;12.99;650464;6799804;380
harvester2;60;2021-12-31 04:44:41;390892;5674872;1930264;24.14;10696;5439380;3768112;13.01;663664;6563348;384
harvester2;60;2021-12-31 04:45:41;413848;5668328;1936464;24.22;10800;5409168;3770084;13.01;682016;6519824;308
harvester2;60;2021-12-31 04:46:41;340276;5666528;1937608;24.23;10928;5480080;3770216;13.02;714724;6559336;540
harvester2;60;2021-12-31 04:47:41;426996;5666372;1937308;24.23;11164;5392572;3770428;13.02;735520;6451936;496
harvester2;60;2021-12-31 04:48:41;362436;5665464;1937668;24.23;11300;5455416;3770428;13.02;767156;6482804;404
harvester2;60;2021-12-31 04:49:41;403164;5663180;1939280;24.25;11412;5412000;3770560;13.02;785692;6422460;380
harvester2;60;2021-12-31 04:50:41;336904;5661596;1940340;24.27;11556;5475624;3770560;13.02;817656;6455724;456
harvester2;60;2021-12-31 04:51:41;423308;5661084;1940444;24.27;11668;5388304;3772524;13.02;834956;6350900;532
harvester2;60;2021-12-31 04:52:41;390768;5663148;1937972;24.24;11780;5422376;3772660;13.02;856460;6364268;3408
harvester2;60;2021-12-31 04:53:41;476416;5654480;1946292;24.34;12044;5327644;3776516;13.04;862672;6270700;464
harvester2;60;2021-12-31 04:54:41;434960;5652540;1947756;24.36;12156;5366540;3778384;13.04;890164;6284616;432
harvester2;60;2021-12-31 04:55:41;437424;5624400;1975548;24.71;12308;5335232;3811292;13.16;915096;6251468;388
harvester2;60;2021-12-31 04:56:41;430424;5649228;1950192;24.39;12420;5366776;3778520;13.04;937152;6239516;404
harvester2;60;2021-12-31 04:57:41;475060;5646940;1952492;24.42;12540;5319112;3778520;13.04;952960;6176424;496
harvester2;60;2021-12-31 04:58:41;443620;5645132;1953884;24.44;12680;5348168;3778652;13.04;977544;6182188;164
harvester2;60;2021-12-31 04:59:41;442708;5646100;1952732;24.42;12792;5349672;3778652;13.04;990576;6170508;612
harvester2;60;2021-12-31 05:00:41;491296;5645656;1952896;24.42;12928;5300188;3778784;13.04;1008016;6103500;432
harvester2;60;2021-12-31 05:01:41;383924;5561912;2036188;25.46;13064;5323280;3877096;13.38;1031028;6190052;392
harvester2;60;2021-12-31 05:02:41;444012;5642232;1955592;24.46;13176;5343200;3780296;13.05;1046744;6110032;384
harvester2;60;2021-12-31 05:03:41;428120;5600320;1997148;24.98;13444;5316476;3847480;13.28;1069680;6100860;160
harvester2;60;2021-12-31 05:04:41;456532;5642204;1954876;24.45;13564;5329624;3781940;13.06;1087888;6057640;248
harvester2;60;2021-12-31 05:05:41;468060;5628720;1968440;24.62;13692;5304076;3787232;13.07;1100960;6032240;6860
harvester2;60;2021-12-31 05:06:41;447916;5628320;1968348;24.62;13812;5323500;3787364;13.07;1121580;6030820;676
harvester2;60;2021-12-31 05:07:41;458768;5625868;1970592;24.64;13924;5309856;3789148;13.08;1135036;6005680;416
harvester2;60;2021-12-31 05:08:41;440528;5624884;1971212;24.65;14044;5326736;3789148;13.08;1154184;6004824;340
harvester2;60;2021-12-31 05:09:41;460672;5621080;1974808;24.70;14172;5302400;3792636;13.09;1167772;5969864;168
harvester2;60;2021-12-31 05:10:41;443124;5620692;1974892;24.70;14316;5319108;3792796;13.09;1186904;5967924;6044
harvester2;60;2021-12-31 05:11:41;426004;5620440;1974872;24.70;14436;5335680;3792928;13.09;1199840;5971260;428
harvester2;60;2021-12-31 05:12:41;285120;5437860;2157144;26.98;14572;5293528;4055080;14.00;1220124;6093984;272
harvester2;60;2021-12-31 05:13:41;451912;5619104;1975788;24.71;14684;5307656;3792928;13.09;1233116;5910156;500
harvester2;60;2021-12-31 05:14:41;256848;5437916;2156680;26.97;14804;5321180;3989676;13.77;1249832;6092264;576
harvester2;60;2021-12-31 05:15:41;432696;5618328;1976124;24.71;14916;5325448;3793060;13.09;1260596;5900812;384
harvester2;60;2021-12-31 05:16:41;418820;5617960;1976252;24.72;15028;5338616;3793060;13.09;1277392;5897004;300
harvester2;60;2021-12-31 05:17:41;448428;5619936;1974052;24.69;15140;5310756;3793200;13.09;1287200;5856388;536
harvester2;60;2021-12-31 05:18:41;427432;5619296;1974252;24.69;15268;5330740;3793200;13.09;1306532;5857168;420
harvester2;60;2021-12-31 05:19:41;394464;5619036;1974276;24.69;15428;5362080;3793340;13.10;1338068;5858152;352
harvester2;60;2021-12-31 05:20:41;367136;5615972;1977340;24.73;15572;5385480;3793484;13.10;1359880;5864680;464
harvester2;60;2021-12-31 05:21:41;341604;5616648;1976664;24.72;15692;5410792;3793764;13.10;1375140;5874648;456
harvester2;60;2021-12-31 05:22:41;315220;5615952;1977404;24.73;15844;5435508;3793900;13.10;1392628;5883744;436
harvester2;60;2021-12-31 05:23:41;421360;5616504;1976776;24.72;15948;5329460;3794044;13.10;1405988;5763188;5100
harvester2;60;2021-12-31 05:24:41;450512;5617772;1975620;24.71;16060;5301112;3794176;13.10;1415164;5723976;580
harvester2;60;2021-12-31 05:25:41;435800;5618068;1975292;24.70;16208;5315516;3794176;13.10;1435880;5718104;452
harvester2;60;2021-12-31 05:26:41;460212;5616696;1976672;24.72;16328;5289352;3794176;13.10;1445836;5682404;488
harvester2;60;2021-12-31 05:27:41;439800;5615712;1977672;24.73;16540;5308068;3821048;13.19;1466860;5681740;384
harvester2;60;2021-12-31 05:28:41;422812;5622544;1970612;24.64;17860;5327840;3795576;13.10;1475596;5687060;9940
harvester2;60;2021-12-31 05:29:41;407368;5587384;2005756;25.08;17964;5307764;3865224;13.34;1483568;5695104;588
