# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
harvester2;60;2021-12-30 21:57:25;-1;8.36;0.00;17.64;18.68;0.00;55.32
harvester2;60;2021-12-30 21:58:25;-1;5.82;0.00;15.64;27.93;0.00;50.61
harvester2;60;2021-12-30 21:59:25;-1;5.71;0.00;13.39;31.28;0.00;49.62
harvester2;60;2021-12-30 22:00:25;-1;5.71;0.00;14.93;29.75;0.00;49.61
harvester2;60;2021-12-30 22:01:25;-1;5.76;0.00;12.95;31.14;0.00;50.15
harvester2;60;2021-12-30 22:02:25;-1;5.79;0.00;17.59;26.81;0.00;49.82
harvester2;60;2021-12-30 22:03:25;-1;6.17;0.00;16.90;27.43;0.00;49.49
harvester2;60;2021-12-30 22:04:25;-1;5.82;0.00;13.72;31.10;0.00;49.36
harvester2;60;2021-12-30 22:05:25;-1;5.85;0.00;16.56;28.04;0.00;49.54
harvester2;60;2021-12-30 22:06:25;-1;5.71;0.00;11.27;33.63;0.00;49.39
harvester2;60;2021-12-30 22:07:25;-1;15.04;0.00;17.28;8.94;0.00;58.75
harvester2;60;2021-12-30 22:08:25;-1;8.30;0.00;17.68;3.45;0.00;70.56
harvester2;60;2021-12-30 22:09:25;-1;9.21;0.00;16.96;3.90;0.00;69.93
harvester2;60;2021-12-30 22:10:25;-1;25.48;0.00;5.28;0.76;0.00;68.49
harvester2;60;2021-12-30 22:11:25;-1;22.39;0.00;3.92;0.10;0.00;73.59
harvester2;60;2021-12-30 22:12:25;-1;30.85;0.00;3.05;0.12;0.00;65.97
harvester2;60;2021-12-30 22:13:25;-1;39.92;0.00;2.91;0.17;0.00;57.00
harvester2;60;2021-12-30 22:14:25;-1;49.33;0.00;6.81;0.78;0.00;43.08
harvester2;60;2021-12-30 22:15:25;-1;39.25;0.00;8.32;3.99;0.00;48.43
harvester2;60;2021-12-30 22:16:25;-1;37.98;0.00;7.26;2.56;0.00;52.19
harvester2;60;2021-12-30 22:17:25;-1;37.62;0.00;7.11;1.56;0.00;53.70
harvester2;60;2021-12-30 22:18:25;-1;34.98;0.00;5.32;0.75;0.00;58.95
harvester2;60;2021-12-30 22:19:25;-1;39.66;0.00;5.09;0.35;0.00;54.89
harvester2;60;2021-12-30 22:20:25;-1;39.59;0.00;4.67;0.36;0.00;55.38
harvester2;60;2021-12-30 22:21:25;-1;34.71;0.00;6.34;0.51;0.00;58.44
harvester2;60;2021-12-30 22:22:25;-1;40.52;0.00;4.45;0.34;0.00;54.70
harvester2;60;2021-12-30 22:23:25;-1;37.94;0.00;5.46;0.73;0.00;55.87
harvester2;60;2021-12-30 22:24:25;-1;28.84;0.00;5.87;6.04;0.00;59.25
harvester2;60;2021-12-30 22:25:25;-1;33.49;0.00;4.99;3.82;0.00;57.70
harvester2;60;2021-12-30 22:26:25;-1;39.18;0.00;5.98;0.33;0.00;54.50
harvester2;60;2021-12-30 22:27:25;-1;35.07;0.00;5.13;0.50;0.00;59.30
harvester2;60;2021-12-30 22:28:25;-1;35.82;0.00;4.85;0.49;0.00;58.84
harvester2;60;2021-12-30 22:29:25;-1;35.96;0.00;4.14;0.28;0.00;59.62
harvester2;60;2021-12-30 22:30:25;-1;42.29;0.00;4.55;0.28;0.00;52.88
harvester2;60;2021-12-30 22:31:25;-1;39.07;0.00;7.39;0.37;0.00;53.17
harvester2;60;2021-12-30 22:32:25;-1;46.39;0.00;9.76;1.10;0.00;42.75
harvester2;60;2021-12-30 22:33:25;-1;44.18;0.00;9.21;0.59;0.00;46.02
harvester2;60;2021-12-30 22:34:25;-1;44.82;0.00;8.95;0.57;0.00;45.67
harvester2;60;2021-12-30 22:35:25;-1;39.99;0.00;8.37;0.67;0.00;50.97
harvester2;60;2021-12-30 22:36:25;-1;35.88;0.00;5.72;2.64;0.00;55.76
harvester2;60;2021-12-30 22:37:25;-1;32.99;0.00;4.85;4.60;0.00;57.57
harvester2;60;2021-12-30 22:38:25;-1;38.42;0.00;4.39;3.15;0.00;54.04
harvester2;60;2021-12-30 22:39:25;-1;33.17;0.00;4.89;3.85;0.00;58.09
harvester2;60;2021-12-30 22:40:25;-1;37.63;0.00;4.97;1.12;0.00;56.28
harvester2;60;2021-12-30 22:41:25;-1;38.22;0.00;5.68;0.28;0.00;55.82
harvester2;60;2021-12-30 22:42:25;-1;41.15;0.00;4.75;0.27;0.00;53.83
harvester2;60;2021-12-30 22:43:25;-1;36.80;0.00;5.76;0.23;0.00;57.21
harvester2;60;2021-12-30 22:44:25;-1;25.48;0.00;6.16;0.40;0.00;67.96
harvester2;60;2021-12-30 22:45:25;-1;35.61;0.00;5.75;0.63;0.00;58.01
harvester2;60;2021-12-30 22:46:25;-1;26.56;0.00;5.40;0.31;0.00;67.73
harvester2;60;2021-12-30 22:47:25;-1;35.10;0.00;6.05;0.26;0.00;58.59
harvester2;60;2021-12-30 22:48:25;-1;25.49;0.00;5.66;2.78;0.00;66.07
harvester2;60;2021-12-30 22:49:25;-1;33.72;0.00;5.49;2.83;0.00;57.96
harvester2;60;2021-12-30 22:50:25;-1;22.25;0.00;5.19;4.75;0.00;67.80
harvester2;60;2021-12-30 22:51:25;-1;38.39;0.00;5.66;1.95;0.00;54.00
harvester2;60;2021-12-30 22:52:25;-1;22.62;0.00;5.27;4.14;0.00;67.96
harvester2;60;2021-12-30 22:53:25;-1;29.36;0.00;5.37;0.25;0.00;65.02
harvester2;60;2021-12-30 22:54:25;-1;34.68;0.00;7.12;0.70;0.00;57.50
harvester2;60;2021-12-30 22:55:25;-1;42.30;0.00;9.44;0.20;0.00;48.05
harvester2;60;2021-12-30 22:56:25;-1;29.53;0.00;7.90;0.30;0.00;62.26
harvester2;60;2021-12-30 22:57:25;-1;42.10;0.00;10.49;1.09;0.00;46.32
harvester2;60;2021-12-30 22:58:25;-1;30.04;0.00;7.98;1.52;0.00;60.46
harvester2;60;2021-12-30 22:59:25;-1;40.48;0.00;7.62;0.16;0.00;51.74
harvester2;60;2021-12-30 23:00:25;-1;37.12;0.00;5.69;0.12;0.00;57.07
harvester2;60;2021-12-30 23:01:25;-1;27.43;0.00;4.85;0.26;0.00;67.46
harvester2;60;2021-12-30 23:02:25;-1;38.16;0.00;5.66;0.13;0.00;56.06
harvester2;60;2021-12-30 23:03:25;-1;33.74;0.00;5.56;0.17;0.00;60.54
harvester2;60;2021-12-30 23:04:25;-1;32.88;0.00;5.00;0.28;0.00;61.84
harvester2;60;2021-12-30 23:05:25;-1;34.31;0.00;5.43;0.78;0.00;59.48
harvester2;60;2021-12-30 23:06:25;-1;31.81;0.00;5.07;0.11;0.00;63.02
harvester2;60;2021-12-30 23:07:25;-1;36.59;0.00;5.36;0.12;0.00;57.93
harvester2;60;2021-12-30 23:08:25;-1;27.32;0.00;4.91;0.22;0.00;67.55
harvester2;60;2021-12-30 23:09:25;-1;37.77;0.00;5.23;0.11;0.00;56.88
harvester2;60;2021-12-30 23:10:25;-1;25.32;0.00;4.93;4.39;0.00;65.35
harvester2;60;2021-12-30 23:11:25;-1;33.21;0.00;4.95;2.31;0.00;59.53
harvester2;60;2021-12-30 23:12:25;-1;24.16;0.00;4.76;4.59;0.00;66.48
harvester2;60;2021-12-30 23:13:25;-1;39.11;0.00;5.57;0.11;0.00;55.22
harvester2;60;2021-12-30 23:14:25;-1;35.91;0.00;5.57;0.16;0.00;58.36
harvester2;60;2021-12-30 23:15:25;-1;28.07;0.00;4.90;0.15;0.00;66.88
harvester2;60;2021-12-30 23:16:25;-1;39.15;0.00;8.46;0.57;0.00;51.82
harvester2;60;2021-12-30 23:17:25;-1;41.10;0.00;9.20;1.29;0.00;48.41
harvester2;60;2021-12-30 23:18:25;-1;47.50;0.00;10.21;0.31;0.00;41.97
harvester2;60;2021-12-30 23:19:25;-1;49.24;0.00;8.25;0.41;0.00;42.10
harvester2;60;2021-12-30 23:20:25;-1;39.90;0.00;4.05;0.21;0.00;55.84
harvester2;60;2021-12-30 23:21:25;-1;35.86;0.00;4.70;0.13;0.00;59.32
harvester2;60;2021-12-30 23:22:25;-1;36.29;0.00;4.95;0.08;0.00;58.69
harvester2;60;2021-12-30 23:23:25;-1;35.19;0.00;5.36;0.13;0.00;59.32
harvester2;60;2021-12-30 23:24:25;-1;29.43;0.00;5.95;0.09;0.00;64.52
harvester2;60;2021-12-30 23:25:25;-1;35.33;0.00;5.38;0.87;0.00;58.43
harvester2;60;2021-12-30 23:26:25;-1;31.29;0.00;4.86;0.12;0.00;63.73
harvester2;60;2021-12-30 23:27:25;-1;36.73;0.00;5.19;0.08;0.00;58.00
harvester2;60;2021-12-30 23:28:25;-1;31.32;0.00;4.80;0.14;0.00;63.73
harvester2;60;2021-12-30 23:29:25;-1;34.34;0.00;4.98;0.11;0.00;60.58
harvester2;60;2021-12-30 23:30:25;-1;38.28;0.00;5.67;0.13;0.00;55.93
harvester2;60;2021-12-30 23:31:25;-1;30.97;0.00;4.74;0.12;0.00;64.17
harvester2;60;2021-12-30 23:32:25;-1;27.34;0.00;4.84;0.59;0.00;67.23
harvester2;60;2021-12-30 23:33:25;-1;25.43;0.00;2.77;0.02;0.00;71.78
harvester2;60;2021-12-30 23:34:25;-1;33.56;0.00;1.88;0.01;0.00;64.55
harvester2;60;2021-12-30 23:35:25;-1;34.72;0.00;2.22;0.02;0.00;63.04
harvester2;60;2021-12-30 23:36:25;-1;33.22;0.00;3.16;0.00;0.00;63.62
harvester2;60;2021-12-30 23:37:25;-1;32.21;0.00;4.33;0.02;0.00;63.44
harvester2;60;2021-12-30 23:38:25;-1;28.92;0.00;4.74;0.16;0.00;66.18
harvester2;60;2021-12-30 23:39:25;-1;35.99;0.00;5.07;0.10;0.00;58.84
harvester2;60;2021-12-30 23:40:25;-1;44.25;0.00;9.22;0.14;0.00;46.39
harvester2;60;2021-12-30 23:41:25;-1;29.44;0.00;7.55;2.43;0.00;60.58
harvester2;60;2021-12-30 23:42:25;-1;44.40;0.00;9.21;1.93;0.00;44.46
harvester2;60;2021-12-30 23:43:25;-1;29.29;0.00;7.94;2.61;0.00;60.16
harvester2;60;2021-12-30 23:44:25;-1;41.39;0.00;7.61;1.87;0.00;49.13
harvester2;60;2021-12-30 23:45:25;-1;25.70;0.00;4.33;2.90;0.00;67.06
harvester2;60;2021-12-30 23:46:25;-1;37.05;0.00;4.65;0.06;0.00;58.25
harvester2;60;2021-12-30 23:47:25;-1;36.95;0.00;5.09;0.07;0.00;57.89
harvester2;60;2021-12-30 23:48:25;-1;29.01;0.00;4.34;0.11;0.00;66.54
harvester2;60;2021-12-30 23:49:25;-1;37.78;0.00;6.35;0.08;0.00;55.78
harvester2;60;2021-12-30 23:50:25;-1;31.17;0.00;4.58;0.25;0.00;63.99
harvester2;60;2021-12-30 23:51:25;-1;36.34;0.00;5.05;0.05;0.00;58.56
harvester2;60;2021-12-30 23:52:25;-1;29.36;0.00;4.54;0.14;0.00;65.97
harvester2;60;2021-12-30 23:53:25;-1;37.86;0.00;5.09;0.09;0.00;56.95
harvester2;60;2021-12-30 23:54:25;-1;32.20;0.00;4.78;0.09;0.00;62.93
harvester2;60;2021-12-30 23:55:25;-1;33.31;0.00;4.88;0.08;0.00;61.74
harvester2;60;2021-12-30 23:56:25;-1;25.63;0.00;4.48;1.12;0.00;68.77
harvester2;60;2021-12-30 23:57:25;-1;34.21;0.00;2.72;0.01;0.00;63.05
harvester2;60;2021-12-30 23:58:25;-1;33.21;0.00;1.91;0.02;0.00;64.86
harvester2;60;2021-12-30 23:59:25;-1;35.14;0.00;1.93;0.03;0.00;62.91
harvester2;60;2021-12-31 00:00:25;-1;37.93;0.12;4.59;0.06;0.00;57.30
harvester2;60;2021-12-31 00:01:25;-1;29.07;0.00;4.37;0.13;0.00;66.44
harvester2;60;2021-12-31 00:02:25;-1;37.92;0.00;4.82;0.07;0.00;57.19
harvester2;60;2021-12-31 00:03:25;-1;37.46;0.00;4.94;0.09;0.00;57.51
harvester2;60;2021-12-31 00:04:25;-1;31.18;0.00;4.81;0.15;0.00;63.85
harvester2;60;2021-12-31 00:05:25;-1;35.57;0.00;4.87;0.10;0.00;59.45
harvester2;60;2021-12-31 00:06:25;-1;40.09;0.00;5.54;0.07;0.00;54.30
harvester2;60;2021-12-31 00:07:25;-1;28.22;0.00;4.33;0.11;0.00;67.33
harvester2;60;2021-12-31 00:08:25;-1;37.43;0.00;5.03;0.07;0.00;57.47
harvester2;60;2021-12-31 00:09:25;-1;31.40;0.00;4.76;0.12;0.00;63.72
harvester2;60;2021-12-31 00:10:25;-1;35.26;0.00;4.79;0.22;0.00;59.73
harvester2;60;2021-12-31 00:11:25;-1;36.47;0.00;5.20;0.11;0.00;58.23
harvester2;60;2021-12-31 00:12:25;-1;30.27;0.00;6.79;0.19;0.00;62.75
harvester2;60;2021-12-31 00:13:25;-1;44.08;0.00;8.66;0.14;0.00;47.11
harvester2;60;2021-12-31 00:14:25;-1;41.83;0.00;10.12;0.17;0.00;47.88
harvester2;60;2021-12-31 00:15:25;-1;33.82;0.00;7.12;0.14;0.00;58.93
harvester2;60;2021-12-31 00:16:25;-1;45.38;0.00;9.48;0.13;0.00;45.01
harvester2;60;2021-12-31 00:17:25;-1;30.54;0.00;5.71;0.16;0.00;63.59
harvester2;60;2021-12-31 00:18:25;-1;34.04;0.00;4.53;0.14;0.00;61.28
harvester2;60;2021-12-31 00:19:25;-1;27.98;0.00;4.79;0.35;0.00;66.88
harvester2;60;2021-12-31 00:20:25;-1;33.38;0.00;4.63;0.19;0.00;61.80
harvester2;60;2021-12-31 00:21:25;-1;30.38;0.00;4.39;3.79;0.00;61.44
harvester2;60;2021-12-31 00:22:25;-1;33.32;0.00;4.42;4.02;0.00;58.23
harvester2;60;2021-12-31 00:23:25;-1;37.20;0.00;4.50;2.26;0.00;56.04
harvester2;60;2021-12-31 00:24:25;-1;35.14;0.00;4.25;2.63;0.00;57.97
harvester2;60;2021-12-31 00:25:25;-1;32.11;0.00;6.34;5.74;0.00;55.81
harvester2;60;2021-12-31 00:26:25;-1;36.33;0.00;4.09;2.67;0.00;56.91
harvester2;60;2021-12-31 00:27:25;-1;38.22;0.00;3.79;2.39;0.00;55.61
harvester2;60;2021-12-31 00:28:25;-1;40.48;0.00;3.72;2.22;0.00;53.58
harvester2;60;2021-12-31 00:29:25;-1;40.01;0.00;4.22;0.22;0.00;55.56
harvester2;60;2021-12-31 00:30:25;-1;37.82;0.00;5.12;0.17;0.00;56.89
harvester2;60;2021-12-31 00:31:25;-1;43.54;0.00;3.83;0.21;0.00;52.43
harvester2;60;2021-12-31 00:32:25;-1;36.33;0.00;5.22;0.24;0.00;58.21
harvester2;60;2021-12-31 00:33:25;-1;34.37;0.00;4.97;0.14;0.00;60.52
harvester2;60;2021-12-31 00:34:25;-1;35.96;0.00;4.96;0.13;0.00;58.96
