# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
harvester2,60,2022-01-01 03:49:42,1,303,2.45,2.32,2.17,0
harvester2,60,2022-01-01 03:50:42,2,304,2.89,2.46,2.23,2
harvester2,60,2022-01-01 03:51:42,1,304,3.13,2.62,2.30,2
harvester2,60,2022-01-01 03:52:42,0,304,3.29,2.74,2.36,2
harvester2,60,2022-01-01 03:53:42,1,304,3.20,2.81,2.41,1
harvester2,60,2022-01-01 03:54:42,0,303,3.01,2.84,2.45,2
harvester2,60,2022-01-01 03:55:42,1,302,3.35,2.95,2.51,2
harvester2,60,2022-01-01 03:56:42,0,303,3.08,2.97,2.55,2
harvester2,60,2022-01-01 03:57:42,3,303,3.27,3.05,2.60,0
harvester2,60,2022-01-01 03:58:42,0,303,3.28,3.10,2.65,2
harvester2,60,2022-01-01 03:59:42,1,305,2.58,2.96,2.63,0
harvester2,60,2022-01-01 04:00:42,0,304,2.34,2.82,2.60,0
harvester2,60,2022-01-01 04:01:42,1,304,2.71,2.84,2.63,0
harvester2,60,2022-01-01 04:02:42,2,307,1.98,2.61,2.56,0
harvester2,60,2022-01-01 04:03:42,2,309,1.89,2.46,2.51,0
harvester2,60,2022-01-01 04:04:42,2,309,2.06,2.43,2.50,0
harvester2,60,2022-01-01 04:05:42,2,317,1.82,2.28,2.44,0
harvester2,60,2022-01-01 04:06:42,2,315,1.72,2.17,2.39,0
harvester2,60,2022-01-01 04:07:42,1,317,2.04,2.19,2.39,0
harvester2,60,2022-01-01 04:08:42,2,316,2.13,2.21,2.38,0
harvester2,60,2022-01-01 04:09:42,1,317,2.57,2.36,2.42,0
harvester2,60,2022-01-01 04:10:42,1,315,2.37,2.34,2.41,0
harvester2,60,2022-01-01 04:11:42,2,315,5.30,3.12,2.67,0
harvester2,60,2022-01-01 04:12:42,1,314,4.14,3.23,2.74,0
harvester2,60,2022-01-01 04:13:42,0,314,3.09,3.11,2.73,1
harvester2,60,2022-01-01 04:14:42,0,312,2.52,2.94,2.69,1
harvester2,60,2022-01-01 04:15:42,1,314,2.24,2.78,2.65,0
harvester2,60,2022-01-01 04:16:42,0,314,2.03,2.62,2.61,1
harvester2,60,2022-01-01 04:17:42,1,314,2.21,2.56,2.58,0
harvester2,60,2022-01-01 04:18:42,2,314,2.07,2.45,2.54,0
harvester2,60,2022-01-01 04:19:42,2,313,2.18,2.44,2.53,0
harvester2,60,2022-01-01 04:20:42,1,312,1.85,2.30,2.48,0
harvester2,60,2022-01-01 04:21:42,1,314,1.54,2.13,2.41,0
harvester2,60,2022-01-01 04:22:42,3,314,1.59,2.03,2.35,0
harvester2,60,2022-01-01 04:23:42,2,314,2.05,2.08,2.35,0
harvester2,60,2022-01-01 04:24:42,2,315,2.27,2.13,2.35,0
harvester2,60,2022-01-01 04:25:42,2,315,2.40,2.19,2.36,0
harvester2,60,2022-01-01 04:26:42,5,315,1.92,2.09,2.32,0
harvester2,60,2022-01-01 04:27:42,4,315,2.35,2.18,2.33,0
harvester2,60,2022-01-01 04:28:42,1,315,2.30,2.18,2.32,0
harvester2,60,2022-01-01 04:29:42,2,314,2.02,2.12,2.29,0
harvester2,60,2022-01-01 04:30:42,3,315,2.11,2.12,2.28,0
harvester2,60,2022-01-01 04:31:42,2,314,2.04,2.10,2.26,0
harvester2,60,2022-01-01 04:32:42,0,315,1.81,2.02,2.22,1
harvester2,60,2022-01-01 04:33:42,2,315,1.82,1.98,2.19,0
harvester2,60,2022-01-01 04:34:42,3,315,1.96,2.00,2.18,0
harvester2,60,2022-01-01 04:35:42,2,314,2.29,2.08,2.20,0
harvester2,60,2022-01-01 04:36:42,1,313,1.88,1.99,2.16,1
harvester2,60,2022-01-01 04:37:42,2,314,1.61,1.89,2.11,0
harvester2,60,2022-01-01 04:38:42,2,314,1.75,1.90,2.10,0
harvester2,60,2022-01-01 04:39:42,4,314,1.81,1.90,2.08,1
harvester2,60,2022-01-01 04:40:42,1,314,1.90,1.94,2.09,0
harvester2,60,2022-01-01 04:41:42,2,313,1.94,1.94,2.08,0
harvester2,60,2022-01-01 04:42:42,1,314,1.77,1.90,2.06,0
harvester2,60,2022-01-01 04:43:42,1,314,1.86,1.90,2.05,0
harvester2,60,2022-01-01 04:44:42,1,314,1.79,1.88,2.02,0
harvester2,60,2022-01-01 04:45:42,3,314,1.79,1.84,2.00,0
harvester2,60,2022-01-01 04:46:42,4,314,1.57,1.77,1.97,1
harvester2,60,2022-01-01 04:47:42,2,311,1.54,1.72,1.94,0
harvester2,60,2022-01-01 04:48:42,2,314,1.35,1.62,1.89,0
harvester2,60,2022-01-01 04:49:42,1,314,1.47,1.61,1.87,0
harvester2,60,2022-01-01 04:50:42,4,314,1.93,1.70,1.88,0
harvester2,60,2022-01-01 04:51:42,2,314,2.09,1.77,1.90,0
harvester2,60,2022-01-01 04:52:42,1,314,1.61,1.69,1.86,0
harvester2,60,2022-01-01 04:53:42,1,312,2.07,1.79,1.88,0
harvester2,60,2022-01-01 04:54:42,1,314,1.66,1.73,1.86,0
harvester2,60,2022-01-01 04:55:42,1,314,1.94,1.82,1.88,0
harvester2,60,2022-01-01 04:56:42,2,314,1.73,1.78,1.87,0
harvester2,60,2022-01-01 04:57:42,1,314,2.08,1.84,1.88,0
harvester2,60,2022-01-01 04:58:42,2,314,1.75,1.78,1.86,0
harvester2,60,2022-01-01 04:59:42,3,314,2.32,1.91,1.89,1
harvester2,60,2022-01-01 05:00:42,0,314,2.14,1.94,1.91,1
harvester2,60,2022-01-01 05:01:42,1,314,2.49,2.06,1.95,1
harvester2,60,2022-01-01 05:02:42,2,315,1.87,1.96,1.92,0
harvester2,60,2022-01-01 05:03:42,1,314,1.76,1.93,1.91,0
harvester2,60,2022-01-01 05:04:42,4,314,2.11,1.96,1.92,0
harvester2,60,2022-01-01 05:05:42,1,314,1.86,1.91,1.91,0
harvester2,60,2022-01-01 05:06:42,2,315,1.87,1.91,1.91,0
harvester2,60,2022-01-01 05:07:42,1,314,1.50,1.79,1.87,0
harvester2,60,2022-01-01 05:08:42,2,314,2.15,1.92,1.91,0
harvester2,60,2022-01-01 05:09:42,2,314,1.73,1.85,1.89,0
harvester2,60,2022-01-01 05:10:42,3,314,2.00,1.89,1.90,0
harvester2,60,2022-01-01 05:11:42,4,313,2.22,1.95,1.92,0
harvester2,60,2022-01-01 05:12:42,1,313,2.03,1.95,1.92,0
harvester2,60,2022-01-01 05:13:42,3,314,1.78,1.88,1.90,0
harvester2,60,2022-01-01 05:14:42,2,313,1.58,1.81,1.87,0
harvester2,60,2022-01-01 05:15:42,1,312,2.07,1.92,1.91,0
harvester2,60,2022-01-01 05:16:42,1,314,1.69,1.87,1.89,0
harvester2,60,2022-01-01 05:17:42,1,314,1.85,1.88,1.90,0
harvester2,60,2022-01-01 05:18:42,3,314,1.71,1.82,1.88,0
harvester2,60,2022-01-01 05:19:42,2,313,1.46,1.73,1.84,0
harvester2,60,2022-01-01 05:20:42,1,314,1.85,1.80,1.86,0
harvester2,60,2022-01-01 05:21:42,0,315,1.59,1.73,1.83,1
harvester2,60,2022-01-01 05:22:42,1,315,1.73,1.77,1.84,1
harvester2,60,2022-01-01 05:23:42,2,315,1.47,1.68,1.80,0
harvester2,60,2022-01-01 05:24:42,0,315,1.56,1.66,1.79,1
harvester2,60,2022-01-01 05:25:42,2,314,1.77,1.69,1.79,0
harvester2,60,2022-01-01 05:26:42,2,312,1.82,1.73,1.80,0
harvester2,60,2022-01-01 05:27:42,8,312,1.76,1.74,1.80,0
harvester2,60,2022-01-01 05:28:42,3,314,1.74,1.71,1.79,0
harvester2,60,2022-01-01 05:29:42,1,314,1.54,1.67,1.77,0
harvester2,60,2022-01-01 05:30:42,1,314,2.02,1.75,1.79,0
harvester2,60,2022-01-01 05:31:42,1,314,1.56,1.68,1.76,0
harvester2,60,2022-01-01 05:32:42,1,313,1.53,1.66,1.75,0
harvester2,60,2022-01-01 05:33:42,1,312,2.18,1.79,1.78,0
harvester2,60,2022-01-01 05:34:42,2,315,1.99,1.80,1.79,1
harvester2,60,2022-01-01 05:35:42,2,315,2.01,1.85,1.81,0
harvester2,60,2022-01-01 05:36:42,5,315,1.75,1.80,1.80,0
harvester2,60,2022-01-01 05:37:42,1,315,1.85,1.85,1.81,0
harvester2,60,2022-01-01 05:38:42,1,315,1.58,1.78,1.79,0
harvester2,60,2022-01-01 05:39:42,2,314,1.62,1.77,1.79,0
harvester2,60,2022-01-01 05:40:42,2,314,1.77,1.77,1.79,0
harvester2,60,2022-01-01 05:41:42,3,314,1.72,1.76,1.79,0
harvester2,60,2022-01-01 05:42:42,1,314,1.56,1.70,1.77,0
harvester2,60,2022-01-01 05:43:42,3,314,1.49,1.65,1.74,0
harvester2,60,2022-01-01 05:44:42,2,312,1.48,1.63,1.73,0
harvester2,60,2022-01-01 05:45:42,1,312,1.83,1.72,1.75,0
harvester2,60,2022-01-01 05:46:42,2,312,1.64,1.66,1.73,0
harvester2,60,2022-01-01 05:47:42,2,314,1.62,1.66,1.72,0
harvester2,60,2022-01-01 05:48:42,2,314,1.75,1.70,1.73,1
harvester2,60,2022-01-01 05:49:42,2,314,1.79,1.71,1.73,0
harvester2,60,2022-01-01 05:50:42,1,314,1.88,1.78,1.76,0
harvester2,60,2022-01-01 05:51:42,2,314,2.04,1.81,1.77,0
harvester2,60,2022-01-01 05:52:42,1,313,1.56,1.72,1.74,0
harvester2,60,2022-01-01 05:53:42,1,315,1.83,1.77,1.75,0
