# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
harvester2;60;2021-12-31 04:01:41;-1;8.35;0.00;18.00;17.92;0.00;55.73
harvester2;60;2021-12-31 04:02:41;-1;6.22;0.00;18.54;24.67;0.00;50.57
harvester2;60;2021-12-31 04:03:41;-1;5.68;0.00;13.15;31.85;0.00;49.33
harvester2;60;2021-12-31 04:04:41;-1;5.89;0.00;16.40;28.66;0.00;49.05
harvester2;60;2021-12-31 04:05:41;-1;5.69;0.00;13.56;32.21;0.00;48.53
harvester2;60;2021-12-31 04:06:41;-1;5.95;0.00;16.72;27.47;0.00;49.87
harvester2;60;2021-12-31 04:07:41;-1;5.60;0.00;13.72;31.33;0.00;49.35
harvester2;60;2021-12-31 04:08:41;-1;5.82;0.00;13.92;30.99;0.00;49.27
harvester2;60;2021-12-31 04:09:41;-1;6.04;0.00;17.13;27.07;0.00;49.77
harvester2;60;2021-12-31 04:10:41;-1;5.79;0.00;12.12;33.22;0.00;48.87
harvester2;60;2021-12-31 04:11:41;-1;10.73;0.00;16.07;15.46;0.00;57.74
harvester2;60;2021-12-31 04:12:41;-1;11.72;0.00;15.57;3.04;0.00;69.67
harvester2;60;2021-12-31 04:13:41;-1;7.62;0.00;17.28;3.79;0.00;71.31
harvester2;60;2021-12-31 04:14:41;-1;32.15;0.00;7.44;1.14;0.00;59.27
harvester2;60;2021-12-31 04:15:41;-1;47.98;0.00;4.57;0.11;0.00;47.34
harvester2;60;2021-12-31 04:16:41;-1;36.74;0.00;3.21;0.12;0.00;59.93
harvester2;60;2021-12-31 04:17:41;-1;55.70;0.00;9.04;2.46;0.00;32.80
harvester2;60;2021-12-31 04:18:41;-1;44.55;0.00;8.83;0.82;0.00;45.80
harvester2;60;2021-12-31 04:19:41;-1;38.34;0.00;6.81;0.87;0.00;53.98
harvester2;60;2021-12-31 04:20:41;-1;33.80;0.00;6.06;0.80;0.00;59.34
harvester2;60;2021-12-31 04:21:41;-1;40.08;0.00;5.10;0.37;0.00;54.45
harvester2;60;2021-12-31 04:22:41;-1;39.86;0.00;4.94;0.31;0.00;54.89
