# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2021-12-30 21:57:25,318.75,179.02,139.73,0.00,89958.27,67001.20,0.00
harvester2,60,2021-12-30 21:58:25,287.13,135.52,151.62,0.00,69103.20,75103.47,0.00
harvester2,60,2021-12-30 21:59:25,231.03,104.37,126.67,0.00,53163.73,60706.00,0.00
harvester2,60,2021-12-30 22:00:25,260.40,119.10,141.30,0.00,60704.00,68534.67,0.00
harvester2,60,2021-12-30 22:01:25,204.45,106.53,97.92,0.00,54528.27,46987.33,0.00
harvester2,60,2021-12-30 22:02:25,302.43,161.12,141.32,0.00,82287.07,68496.27,0.00
harvester2,60,2021-12-30 22:03:25,303.42,140.88,162.53,0.00,71931.83,80176.27,0.00
harvester2,60,2021-12-30 22:04:25,231.55,117.27,114.28,0.00,59908.40,55283.47,0.00
harvester2,60,2021-12-30 22:05:25,297.37,137.40,159.97,0.00,70059.47,77611.73,0.00
harvester2,60,2021-12-30 22:06:25,178.95,81.82,97.13,0.00,41643.33,47135.20,0.00
harvester2,60,2021-12-30 22:07:25,186.63,93.53,93.10,0.00,36908.67,42744.00,0.00
harvester2,60,2021-12-30 22:08:25,1868.00,1861.73,6.27,0.00,174386.27,276.80,0.00
harvester2,60,2021-12-30 22:09:25,1727.18,1718.18,9.00,0.00,130446.53,1027.47,0.00
harvester2,60,2021-12-30 22:10:25,76.83,71.25,5.58,0.00,1173.07,81.87,0.00
harvester2,60,2021-12-30 22:11:25,11.45,4.57,6.88,0.00,354.27,111.87,0.00
harvester2,60,2021-12-30 22:12:25,9.38,3.65,5.73,0.00,335.20,150.93,0.00
harvester2,60,2021-12-30 22:13:25,13.57,4.37,9.20,0.00,378.58,190.13,0.00
harvester2,60,2021-12-30 22:14:25,159.54,92.32,67.22,0.00,1310.85,1858.49,0.00
harvester2,60,2021-12-30 22:15:25,508.88,299.68,209.20,0.00,4379.33,6917.47,0.00
harvester2,60,2021-12-30 22:16:25,442.92,232.80,210.12,0.00,3545.33,6174.13,0.00
harvester2,60,2021-12-30 22:17:25,303.03,169.75,133.28,0.00,2781.20,4147.87,0.00
harvester2,60,2021-12-30 22:18:25,328.85,190.87,137.98,0.00,2850.00,4197.47,0.00
harvester2,60,2021-12-30 22:19:25,304.03,162.72,141.32,0.00,2708.67,4311.87,0.00
harvester2,60,2021-12-30 22:20:25,257.13,142.37,114.77,0.00,2308.00,3365.47,0.00
harvester2,60,2021-12-30 22:21:25,306.43,163.78,142.65,0.00,2816.67,4473.07,0.00
harvester2,60,2021-12-30 22:22:25,245.22,136.22,109.00,0.00,2343.07,3391.73,0.00
harvester2,60,2021-12-30 22:23:25,380.97,197.98,182.98,0.00,3560.45,5952.13,0.00
harvester2,60,2021-12-30 22:24:25,345.43,177.17,168.27,0.00,3315.60,5565.47,0.00
harvester2,60,2021-12-30 22:25:25,292.30,145.82,146.48,0.00,2711.60,4374.93,0.00
harvester2,60,2021-12-30 22:26:25,254.20,127.08,127.12,0.00,2378.80,3821.73,0.00
harvester2,60,2021-12-30 22:27:25,322.95,166.25,156.70,0.00,3015.33,4752.93,0.00
harvester2,60,2021-12-30 22:28:25,235.25,132.42,102.83,0.00,2147.60,2580.40,0.00
harvester2,60,2021-12-30 22:29:25,206.05,100.30,105.75,0.00,1726.27,2515.60,0.00
harvester2,60,2021-12-30 22:30:25,221.27,102.12,119.15,0.00,2014.67,3439.07,0.00
harvester2,60,2021-12-30 22:31:25,281.28,127.47,153.82,0.00,2504.40,4542.53,0.00
harvester2,60,2021-12-30 22:32:25,317.85,144.82,173.03,0.00,2871.07,5534.13,0.00
harvester2,60,2021-12-30 22:33:25,235.00,123.95,111.05,0.00,2245.03,3294.13,0.00
