# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
harvester2,60,2021-12-31 10:00:51,lo,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:00:51,eth0,4.32,3.93,0.36,2.59,0.00,0.00,1.10,0.00
harvester2,60,2021-12-31 10:00:51,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:01:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:01:51,eth0,4.20,3.68,0.37,2.52,0.00,0.00,1.15,0.00
harvester2,60,2021-12-31 10:01:51,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:02:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:02:51,eth0,4.10,3.60,0.36,2.52,0.00,0.00,1.20,0.00
harvester2,60,2021-12-31 10:02:51,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:03:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:03:51,eth0,4.20,3.63,0.37,2.54,0.00,0.00,1.10,0.00
harvester2,60,2021-12-31 10:03:51,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:04:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:04:51,eth0,5.48,3.60,0.56,2.52,0.00,0.00,2.33,0.00
harvester2,60,2021-12-31 10:04:51,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:05:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:05:51,eth0,7.00,3.62,0.82,2.53,0.00,0.00,3.90,0.00
harvester2,60,2021-12-31 10:05:51,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:06:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:06:51,eth0,3.95,3.62,0.34,2.54,0.00,0.00,1.05,0.00
harvester2,60,2021-12-31 10:06:51,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:07:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2021-12-31 10:07:51,eth0,4.22,3.63,0.39,2.54,0.00,0.00,1.33,0.00
harvester2,60,2021-12-31 10:07:51,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
