# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
harvester2;60;2022-01-01 09:40:31;-1;8.37;0.00;17.68;18.91;0.00;55.04
harvester2;60;2022-01-01 09:41:31;-1;5.74;0.00;12.75;30.94;0.00;50.58
harvester2;60;2022-01-01 09:42:31;-1;6.09;0.00;18.03;26.72;0.00;49.16
harvester2;60;2022-01-01 09:43:31;-1;6.18;0.00;15.84;28.48;0.00;49.50
harvester2;60;2022-01-01 09:44:31;-1;5.87;0.00;13.66;30.79;0.00;49.68
harvester2;60;2022-01-01 09:45:31;-1;6.20;0.00;18.54;25.74;0.00;49.53
harvester2;60;2022-01-01 09:46:31;-1;5.98;0.00;15.44;29.03;0.00;49.55
harvester2;60;2022-01-01 09:47:31;-1;6.08;0.00;13.73;31.03;0.00;49.16
harvester2;60;2022-01-01 09:48:31;-1;6.06;0.00;11.65;33.48;0.00;48.82
harvester2;60;2022-01-01 09:49:31;-1;6.15;0.00;16.14;28.96;0.00;48.74
harvester2;60;2022-01-01 09:50:31;-1;10.00;0.00;13.27;21.50;0.00;55.23
harvester2;60;2022-01-01 09:51:31;-1;12.58;0.00;16.21;2.25;0.00;68.96
harvester2;60;2022-01-01 09:52:31;-1;7.25;0.00;17.43;3.11;0.00;72.21
harvester2;60;2022-01-01 09:53:31;-1;30.49;0.00;9.06;1.57;0.00;58.88
harvester2;60;2022-01-01 09:54:31;-1;41.55;0.00;3.61;0.06;0.00;54.79
harvester2;60;2022-01-01 09:55:31;-1;47.08;0.00;3.78;0.03;0.00;49.11
harvester2;60;2022-01-01 09:56:31;-1;47.04;0.00;3.92;0.08;0.00;48.96
harvester2;60;2022-01-01 09:57:31;-1;37.86;0.00;4.99;1.97;0.00;55.19
harvester2;60;2022-01-01 09:58:31;-1;27.70;0.00;8.14;5.48;0.00;58.68
harvester2;60;2022-01-01 09:59:31;-1;36.96;0.00;5.55;0.99;0.00;56.50
harvester2;60;2022-01-01 10:00:31;-1;34.59;0.00;5.74;0.35;0.00;59.32
harvester2;60;2022-01-01 10:01:31;-1;39.83;0.00;5.26;0.49;0.00;54.43
harvester2;60;2022-01-01 10:02:31;-1;40.25;0.00;5.01;0.37;0.00;54.37
harvester2;60;2022-01-01 10:03:31;-1;36.50;0.00;4.81;1.01;0.00;57.68
harvester2;60;2022-01-01 10:04:31;-1;29.37;0.00;6.51;4.09;0.00;60.03
harvester2;60;2022-01-01 10:05:31;-1;37.24;0.00;4.99;2.10;0.00;55.67
harvester2;60;2022-01-01 10:06:31;-1;38.58;0.00;5.69;0.72;0.00;55.02
