# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2021-12-30 21:57:25,1656660,7091612,508860,6.36,8892,5586664,1314624,4.54,188680,5767040,690844
harvester2,60,2021-12-30 21:58:25,139804,7083652,507996,6.35,9024,7078052,1314624,4.54,189236,7258728,514928
harvester2,60,2021-12-30 21:59:25,128040,7082900,508172,6.36,9184,7082288,1315152,4.54,190216,7263604,286620
harvester2,60,2021-12-30 22:00:25,135420,7085556,506240,6.33,9320,7068920,1315812,4.54,191152,7250256,51364
harvester2,60,2021-12-30 22:01:25,122268,7069680,522148,6.53,9124,7059072,1315812,4.54,191240,7256012,278004
harvester2,60,2021-12-30 22:02:25,135192,7070416,521304,6.52,9232,7035768,1315812,4.54,191504,7232532,698360
harvester2,60,2021-12-30 22:03:25,151504,7067844,523892,6.55,9352,7007616,1315812,4.54,191644,7204456,454612
harvester2,60,2021-12-30 22:04:25,125140,7067280,524472,6.56,9448,7024616,1315812,4.54,191756,7221688,594652
harvester2,60,2021-12-30 22:05:25,159400,7069048,522628,6.54,9560,6983000,1314648,4.54,191904,7178696,364504
harvester2,60,2021-12-30 22:06:25,136676,7069496,522068,6.53,9648,7000348,1314648,4.54,192104,7197444,204600
harvester2,60,2021-12-30 22:07:25,7101336,7065488,588140,7.36,2564,132036,1382560,4.77,151268,420436,944
harvester2,60,2021-12-30 22:08:25,1840416,7023344,607644,7.60,3392,5371428,1412884,4.88,152744,5684644,2324
harvester2,60,2021-12-30 22:09:25,143004,6666300,959364,12.00,3472,6706616,1759884,6.08,165032,7356956,340
harvester2,60,2021-12-30 22:10:25,187188,6265440,1360212,17.01,3680,6261156,2204620,7.61,168832,7313188,32
harvester2,60,2021-12-30 22:11:25,177752,6266884,1358664,16.99,3912,6271788,2180428,7.53,169976,7321280,208
harvester2,60,2021-12-30 22:12:25,124876,6094136,1531244,19.15,4000,6151816,3060004,10.56,170504,7371140,376
harvester2,60,2021-12-30 22:13:25,136964,5934408,1691008,21.15,4096,5979968,3060124,10.56,171284,7354468,80
harvester2,60,2021-12-30 22:14:25,236556,6066396,1558200,19.49,4208,6011416,3892152,13.44,189360,7232704,144
harvester2,60,2021-12-30 22:15:25,135148,5900672,1722696,21.54,4360,5945524,3892424,13.44,220172,7302884,21828
harvester2,60,2021-12-30 22:16:25,157788,5881628,1740952,21.77,4472,5903100,3892552,13.44,244348,7252844,452
harvester2,60,2021-12-30 22:17:25,153832,5924648,1697608,21.23,4736,5949476,3851668,13.30,262340,7240812,720
harvester2,60,2021-12-30 22:18:25,163608,5917008,1704588,21.32,4864,5931296,3851812,13.30,289592,7200952,508
harvester2,60,2021-12-30 22:19:25,153476,5914876,1706064,21.34,4988,5938556,3852396,13.30,305976,7194576,832
harvester2,60,2021-12-30 22:20:25,129084,5905700,1714488,21.44,5124,5952776,3852540,13.30,324916,7196312,392
harvester2,60,2021-12-30 22:21:25,190016,5894948,1724444,21.57,5272,5880160,3852868,13.30,340820,7114892,172
harvester2,60,2021-12-30 22:22:25,151232,5878960,1739792,21.76,5392,5902240,3853468,13.30,355232,7140408,616
harvester2,60,2021-12-30 22:23:25,136328,5872444,1745276,21.83,5520,5909468,3853748,13.30,370056,7137636,420
harvester2,60,2021-12-30 22:24:25,148880,5864508,1752448,21.92,5640,5888016,3853912,13.30,379288,7114424,532
harvester2,60,2021-12-30 22:25:25,145124,5857428,1758756,22.00,5776,5883832,3853968,13.30,392896,7102308,424
harvester2,60,2021-12-30 22:26:25,159916,5848072,1767460,22.10,5904,5858888,3854120,13.30,406220,7072068,520
harvester2,60,2021-12-30 22:27:25,127456,5842184,1772496,22.17,6032,5884672,3854420,13.31,422040,7087776,364
harvester2,60,2021-12-30 22:28:25,248204,5833920,1780364,22.27,6128,5755016,3854420,13.31,445720,6943188,512
harvester2,60,2021-12-30 22:29:25,189028,5832296,1781436,22.28,6240,5811968,3854552,13.31,469640,6976560,968
harvester2,60,2021-12-30 22:30:25,216696,5827424,1785736,22.33,6400,5778672,3855616,13.31,481952,6933912,408
harvester2,60,2021-12-30 22:31:25,187744,5625932,1986484,24.84,6528,5605168,3860516,13.33,503576,6941332,9420
harvester2,60,2021-12-30 22:32:25,161848,5624860,1986716,24.85,6672,5629124,3863104,13.34,518132,6954100,1256
harvester2,60,2021-12-30 22:33:25,327500,5622368,1988624,24.87,6824,5460224,3863260,13.34,534252,6769576,544
