# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
harvester2;60;2022-01-01 15:34:38;lo;0.03;0.03;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:34:38;eth0;19.80;4.12;1.64;2.59;0.00;0.00;16.50;0.00
harvester2;60;2022-01-01 15:34:38;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:35:38;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:35:38;eth0;18.37;3.70;1.51;2.51;0.00;0.00;15.30;0.00
harvester2;60;2022-01-01 15:35:38;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:36:38;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:36:38;eth0;16.37;3.60;1.34;2.50;0.00;0.00;13.45;0.00
harvester2;60;2022-01-01 15:36:38;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:37:38;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:37:38;eth0;15.53;3.62;1.29;2.50;0.00;0.00;12.42;0.00
harvester2;60;2022-01-01 15:37:38;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:38:38;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:38:38;eth0;14.53;3.62;1.20;2.50;0.00;0.00;11.60;0.00
harvester2;60;2022-01-01 15:38:38;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:39:38;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-01 15:39:38;eth0;18.82;3.63;1.55;2.50;0.00;0.00;15.52;0.00
harvester2;60;2022-01-01 15:39:38;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
