# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2021-12-31 16:08:06,-1,8.39,0.00,17.43,19.28,0.00,54.90
harvester2,60,2021-12-31 16:09:06,-1,5.53,0.00,11.13,32.70,0.00,50.64
harvester2,60,2021-12-31 16:10:06,-1,5.87,0.00,18.83,26.26,0.00,49.04
harvester2,60,2021-12-31 16:11:06,-1,5.66,0.00,14.09,30.59,0.00,49.67
harvester2,60,2021-12-31 16:12:06,-1,5.75,0.00,17.24,27.16,0.00,49.86
harvester2,60,2021-12-31 16:13:06,-1,5.76,0.00,13.84,30.90,0.00,49.49
harvester2,60,2021-12-31 16:14:06,-1,5.76,0.00,17.36,27.60,0.00,49.28
harvester2,60,2021-12-31 16:15:06,-1,5.86,0.00,13.14,31.39,0.00,49.61
harvester2,60,2021-12-31 16:16:06,-1,5.87,0.00,15.92,28.86,0.00,49.34
harvester2,60,2021-12-31 16:17:06,-1,5.77,0.00,15.11,29.75,0.00,49.37
harvester2,60,2021-12-31 16:18:06,-1,10.57,0.00,14.84,16.81,0.00,57.78
harvester2,60,2021-12-31 16:19:06,-1,11.73,0.00,15.87,2.97,0.00,69.43
harvester2,60,2021-12-31 16:20:06,-1,7.85,0.00,17.52,3.54,0.00,71.08
harvester2,60,2021-12-31 16:21:06,-1,36.88,0.00,7.67,0.80,0.00,54.64
harvester2,60,2021-12-31 16:22:06,-1,47.98,0.00,4.89,0.09,0.00,47.03
harvester2,60,2021-12-31 16:23:06,-1,48.09,0.00,3.94,0.08,0.00,47.88
harvester2,60,2021-12-31 16:24:06,-1,49.45,0.00,3.92,0.07,0.00,46.55
harvester2,60,2021-12-31 16:25:06,-1,39.53,0.00,5.61,0.41,0.00,54.45
harvester2,60,2021-12-31 16:26:06,-1,37.59,0.00,9.07,0.90,0.00,52.44
harvester2,60,2021-12-31 16:27:06,-1,37.27,0.00,5.99,0.64,0.00,56.10
harvester2,60,2021-12-31 16:28:06,-1,35.57,0.00,6.08,0.41,0.00,57.95
harvester2,60,2021-12-31 16:29:06,-1,36.27,0.00,5.55,0.50,0.00,57.67
harvester2,60,2021-12-31 16:30:06,-1,37.60,0.00,5.01,2.53,0.00,54.85
harvester2,60,2021-12-31 16:31:06,-1,38.95,0.00,4.46,2.53,0.00,54.06
harvester2,60,2021-12-31 16:32:06,-1,30.73,0.00,6.51,2.38,0.00,60.38
harvester2,60,2021-12-31 16:33:06,-1,39.81,0.00,4.56,0.38,0.00,55.25
harvester2,60,2021-12-31 16:34:06,-1,37.55,0.00,5.70,1.00,0.00,55.75
harvester2,60,2021-12-31 16:35:06,-1,35.69,0.00,6.43,0.68,0.00,57.20
harvester2,60,2021-12-31 16:36:06,-1,39.73,0.00,4.84,0.35,0.00,55.08
harvester2,60,2021-12-31 16:37:06,-1,39.96,0.00,5.81,0.43,0.00,53.80
harvester2,60,2021-12-31 16:38:06,-1,35.15,0.00,5.23,0.43,0.00,59.19
harvester2,60,2021-12-31 16:39:06,-1,34.83,0.00,4.65,0.34,0.00,60.18
harvester2,60,2021-12-31 16:40:06,-1,37.20,0.00,4.51,0.34,0.00,57.95
harvester2,60,2021-12-31 16:41:06,-1,40.18,0.00,4.66,0.31,0.00,54.85
harvester2,60,2021-12-31 16:42:06,-1,36.81,0.00,5.56,1.22,0.00,56.40
harvester2,60,2021-12-31 16:43:06,-1,38.20,0.00,5.43,1.09,0.00,55.28
harvester2,60,2021-12-31 16:44:06,-1,30.70,0.00,4.86,3.43,0.00,61.01
harvester2,60,2021-12-31 16:45:06,-1,36.68,0.00,4.39,3.46,0.00,55.46
harvester2,60,2021-12-31 16:46:06,-1,28.60,0.00,5.63,3.30,0.00,62.47
harvester2,60,2021-12-31 16:47:06,-1,40.81,0.00,6.03,0.36,0.00,52.80
harvester2,60,2021-12-31 16:48:06,-1,41.57,0.00,4.70,0.32,0.00,53.41
harvester2,60,2021-12-31 16:49:06,-1,39.07,0.00,5.89,0.45,0.00,54.60
harvester2,60,2021-12-31 16:50:06,-1,47.96,0.00,9.73,0.55,0.00,41.77
harvester2,60,2021-12-31 16:51:06,-1,49.75,0.00,9.96,0.52,0.00,39.77
harvester2,60,2021-12-31 16:52:06,-1,49.31,0.00,9.10,0.34,0.00,41.24
harvester2,60,2021-12-31 16:53:06,-1,43.25,0.00,8.23,0.94,0.00,47.58
harvester2,60,2021-12-31 16:54:06,-1,28.16,0.00,5.41,2.06,0.00,64.37
harvester2,60,2021-12-31 16:55:06,-1,26.30,0.00,5.87,0.35,0.00,67.48
harvester2,60,2021-12-31 16:56:06,-1,35.50,0.00,5.85,0.19,0.00,58.47
harvester2,60,2021-12-31 16:57:06,-1,29.35,0.00,5.66,0.38,0.00,64.61
harvester2,60,2021-12-31 16:58:06,-1,30.85,0.00,5.94,1.64,0.00,61.57
harvester2,60,2021-12-31 16:59:06,-1,29.23,0.00,6.32,3.82,0.00,60.62
harvester2,60,2021-12-31 17:00:06,-1,28.46,0.00,5.18,3.46,0.00,62.91
harvester2,60,2021-12-31 17:01:06,-1,26.51,0.00,5.31,4.76,0.00,63.42
harvester2,60,2021-12-31 17:02:06,-1,35.84,0.00,5.49,1.96,0.00,56.71
harvester2,60,2021-12-31 17:03:06,-1,26.80,0.00,5.43,0.61,0.00,67.16
harvester2,60,2021-12-31 17:04:06,-1,35.46,0.00,5.52,0.22,0.00,58.80
harvester2,60,2021-12-31 17:05:06,-1,28.24,0.00,5.42,0.20,0.00,66.13
harvester2,60,2021-12-31 17:06:06,-1,36.58,0.00,5.57,0.44,0.00,57.41
harvester2,60,2021-12-31 17:07:06,-1,34.90,0.00,5.33,0.15,0.00,59.62
harvester2,60,2021-12-31 17:08:06,-1,27.79,0.00,6.33,0.15,0.00,65.73
harvester2,60,2021-12-31 17:09:06,-1,35.53,0.00,4.87,0.14,0.00,59.46
harvester2,60,2021-12-31 17:10:06,-1,39.23,0.00,6.16,0.12,0.00,54.48
harvester2,60,2021-12-31 17:11:06,-1,27.04,0.00,5.18,0.50,0.00,67.27
harvester2,60,2021-12-31 17:12:06,-1,36.94,0.00,5.36,0.11,0.00,57.59
harvester2,60,2021-12-31 17:13:06,-1,30.96,0.00,5.32,0.18,0.00,63.54
harvester2,60,2021-12-31 17:14:06,-1,35.45,0.00,5.60,0.17,0.00,58.79
harvester2,60,2021-12-31 17:15:06,-1,32.52,0.00,5.35,0.15,0.00,61.98
harvester2,60,2021-12-31 17:16:06,-1,32.36,0.00,5.12,0.17,0.00,62.34
