# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
harvester2;60;2022-01-01 09:40:31;308.08;155.75;152.33;0.00;78061.87;71330.40;0.00
harvester2;60;2022-01-01 09:41:31;223.33;118.05;105.28;0.00;60315.60;52632.53;0.00
harvester2;60;2022-01-01 09:42:31;335.37;151.88;183.48;0.00;77537.47;90398.40;0.00
harvester2;60;2022-01-01 09:43:31;263.75;141.77;121.98;0.00;72432.72;59878.93;0.00
harvester2;60;2022-01-01 09:44:31;222.23;113.45;108.78;0.00;58078.00;53758.93;0.00
harvester2;60;2022-01-01 09:45:31;329.03;166.27;162.77;0.00;85046.80;80113.47;0.00
harvester2;60;2022-01-01 09:46:31;261.92;127.18;134.73;0.00;65109.47;66788.80;0.00
harvester2;60;2022-01-01 09:47:31;226.03;110.13;115.90;0.00;56356.67;55934.27;0.00
harvester2;60;2022-01-01 09:48:31;183.17;82.67;100.50;0.00;42269.07;50127.73;0.00
harvester2;60;2022-01-01 09:49:31;276.45;131.52;144.93;0.00;67297.47;71296.00;0.00
harvester2;60;2022-01-01 09:50:31;132.73;53.34;79.39;0.00;26484.39;37424.03;0.00
harvester2;60;2022-01-01 09:51:31;1287.92;1282.73;5.18;0.00;136908.80;280.67;0.00
harvester2;60;2022-01-01 09:52:31;2180.13;2177.22;2.92;0.00;138563.20;121.87;0.00
harvester2;60;2022-01-01 09:53:31;211.95;205.13;6.82;0.00;31339.65;929.20;0.00
harvester2;60;2022-01-01 09:54:31;7.02;3.33;3.68;0.00;320.13;76.67;0.00
harvester2;60;2022-01-01 09:55:31;6.72;4.48;2.23;0.00;394.27;65.60;0.00
harvester2;60;2022-01-01 09:56:31;8.87;3.17;5.70;0.00;367.73;99.47;0.00
harvester2;60;2022-01-01 09:57:31;185.12;105.20;79.92;0.00;1538.13;2192.53;0.00
harvester2;60;2022-01-01 09:58:31;697.33;393.03;304.30;0.00;5740.80;9746.00;0.00
harvester2;60;2022-01-01 09:59:31;417.42;236.57;180.85;0.00;3766.67;5846.00;0.00
harvester2;60;2022-01-01 10:00:31;259.52;154.62;104.90;0.00;2354.93;2994.80;0.00
harvester2;60;2022-01-01 10:01:31;311.67;173.78;137.88;0.00;2784.00;4352.53;0.00
