# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-07 22:44:45,lo,7.33,7.33,51.60,51.60,0.00,0.00,0.00,0.00
plotter1,60,2022-01-07 22:44:45,enp9s0,571.72,1131.92,104.23,1540.86,0.00,0.00,0.40,0.50
plotter1,60,2022-01-07 22:45:45,lo,9.23,9.23,11.25,11.25,0.00,0.00,0.00,0.00
plotter1,60,2022-01-07 22:45:45,enp9s0,528.67,950.47,151.36,1241.35,0.00,0.00,0.42,0.41
plotter1,60,2022-01-07 22:46:45,lo,6.18,6.18,3.93,3.93,0.00,0.00,0.00,0.00
plotter1,60,2022-01-07 22:46:45,enp9s0,674.22,1047.30,313.53,1303.63,0.00,0.00,0.40,0.43
plotter1,60,2022-01-07 22:47:45,lo,8.75,8.75,20.09,20.09,0.00,0.00,0.00,0.00
plotter1,60,2022-01-07 22:47:45,enp9s0,633.32,1106.83,236.20,1406.99,0.00,0.00,0.42,0.46
plotter1,60,2022-01-07 22:48:45,lo,16.97,16.97,219.13,219.13,0.00,0.00,0.00,0.00
plotter1,60,2022-01-07 22:48:45,enp9s0,667.15,1092.78,320.29,1389.08,0.00,0.00,0.40,0.46
plotter1,60,2022-01-07 22:49:45,lo,2.18,2.18,3.13,3.13,0.00,0.00,0.00,0.00
plotter1,60,2022-01-07 22:49:45,enp9s0,635.08,1031.60,271.64,1311.43,0.00,0.00,0.40,0.43
plotter1,60,2022-01-07 22:50:45,lo,1.20,1.20,1.37,1.37,0.00,0.00,0.00,0.00
plotter1,60,2022-01-07 22:50:45,enp9s0,582.50,928.72,241.94,1187.18,0.00,0.00,0.42,0.39
plotter1,60,2022-01-07 22:51:45,lo,5.00,5.00,11.32,11.32,0.00,0.00,0.00,0.00
plotter1,60,2022-01-07 22:51:45,enp9s0,703.95,1110.82,318.12,1443.72,0.00,0.00,0.42,0.47
