# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-07 22:44:45,108612080,126361824,3616680,2.75,168776,18382012,3738756,1.42,12375560,9168844,544
plotter1,60,2022-01-07 22:45:45,101661940,125279728,4697668,3.57,182644,24236320,4578332,1.74,14036408,14428808,32
plotter1,60,2022-01-07 22:46:45,100872952,124967688,5009304,3.80,186744,24708492,5443520,2.07,14056536,15190516,204
plotter1,60,2022-01-07 22:47:45,99470452,124589288,5387200,4.09,187068,25732180,11326244,4.31,14371496,16220080,440
plotter1,60,2022-01-07 22:48:45,97135876,123408956,6566572,4.99,187832,26886048,11326824,4.31,14824128,18100696,6612
plotter1,60,2022-01-07 22:49:45,95709916,123184192,6790272,5.16,188244,28087260,11327972,4.31,15282524,19053240,216
plotter1,60,2022-01-07 22:50:45,94810652,123144660,6829932,5.19,188480,28946684,11328108,4.31,15671920,19551204,332
plotter1,60,2022-01-07 22:51:45,93976920,123127104,6849040,5.20,189344,29757988,11374016,4.33,16119924,19977216,820
plotter1,60,2022-01-07 22:52:45,93388284,123127740,6848372,5.20,190100,30341212,11340716,4.31,16484172,20173176,628
plotter1,60,2022-01-07 22:53:45,92803692,123114016,6862516,5.21,190376,30905728,11349364,4.32,16797268,20435768,568
plotter1,60,2022-01-07 22:54:45,92191956,123110592,6864556,5.21,190728,31508548,11350476,4.32,17181604,20661512,152
plotter1,60,2022-01-07 22:55:45,91593552,123112092,6864156,5.21,191588,32101832,11353120,4.32,17389308,21052560,132
plotter1,60,2022-01-07 22:56:45,91040196,123103304,6873396,5.22,192552,32639936,11361536,4.32,17570732,21421956,208
plotter1,60,2022-01-07 22:57:45,90419908,123074480,6900692,5.24,192764,33226436,11358840,4.32,17730956,21842680,480
plotter1,60,2022-01-07 22:58:45,89930440,123107212,6868656,5.22,192996,33742396,11362244,4.32,17894976,22199564,168
plotter1,60,2022-01-07 22:59:45,89367132,123085880,6889632,5.23,193228,34278876,11368072,4.33,18013528,22622488,268
plotter1,60,2022-01-07 23:00:45,88715300,123046780,6928784,5.26,197760,34878612,11369264,4.33,18205024,23039852,2824
plotter1,60,2022-01-07 23:01:45,87938436,123058276,6916612,5.25,198100,35659828,11369824,4.33,18557432,23468524,0
plotter1,60,2022-01-07 23:02:45,87354920,123048188,6926656,5.26,198292,36227340,11599132,4.41,18682936,23953404,32
plotter1,60,2022-01-07 23:03:45,86873228,123082584,6892540,5.23,198524,36738636,11370928,4.33,18763724,24343920,96
plotter1,60,2022-01-07 23:04:45,86491276,123061072,6914028,5.25,199068,37093152,11371044,4.33,18680924,24781740,252
plotter1,60,2022-01-07 23:05:45,85692052,123022700,6952520,5.28,199312,37843100,11451532,4.36,18935020,25316112,36
plotter1,60,2022-01-07 23:06:45,85200120,123087876,6887556,5.23,199504,38394200,11371696,4.33,19020364,25744024,40
plotter1,60,2022-01-07 23:07:45,84670256,123050988,6922764,5.26,199708,38883492,11377704,4.33,19100472,26161196,272
plotter1,60,2022-01-07 23:08:45,83756456,122846272,7128232,5.41,207228,39574120,11689460,4.45,19172512,27006844,140
plotter1,60,2022-01-07 23:09:45,83613380,122975684,6998252,5.31,207424,39847076,11437504,4.35,19068196,27221580,84
plotter1,60,2022-01-07 23:10:45,83057612,122922640,7052408,5.36,207620,40343944,11517648,4.38,19295136,27581216,32
plotter1,60,2022-01-07 23:11:45,82534904,122916980,7057600,5.36,207816,40855804,11518588,4.38,19347928,28042628,64
plotter1,60,2022-01-07 23:12:45,82040160,123010572,6964420,5.29,208200,41437704,11401964,4.34,19402692,28466300,524
plotter1,60,2022-01-07 23:13:45,81291744,122968704,7005020,5.32,210196,42129956,11415804,4.34,19611128,28991328,160
plotter1,60,2022-01-07 23:14:45,80646428,122829268,7144788,5.43,210380,42630256,11696256,4.45,19675724,29560412,72
plotter1,60,2022-01-07 23:15:45,80255976,122946816,7027520,5.34,210576,43133112,11444884,4.35,19733072,29883088,32
plotter1,60,2022-01-07 23:16:45,79630756,122848664,7125988,5.41,210760,43654768,11540536,4.39,19782136,30478888,288
plotter1,60,2022-01-07 23:17:45,79234456,122839320,7134372,5.42,210980,44040908,11536448,4.39,19656160,30987924,44
plotter1,60,2022-01-07 23:18:45,78836336,122934712,7038744,5.34,211336,44529776,11424096,4.35,19704668,31328744,176
plotter1,60,2022-01-07 23:19:45,78228248,122836360,7137256,5.42,211532,45034224,11539296,4.39,19750180,31899544,84
plotter1,60,2022-01-07 23:20:45,77871800,122941212,7032904,5.34,211708,45490800,11425368,4.35,19794704,32202100,264
plotter1,60,2022-01-07 23:21:45,77387836,122953764,7018984,5.33,211848,45983964,11426904,4.35,19836464,32651956,100
plotter1,60,2022-01-07 23:22:45,76943944,122961988,7012108,5.32,212036,46430172,11427052,4.35,19883672,33052888,152
plotter1,60,2022-01-07 23:23:45,76424412,122925436,7048560,5.35,212224,46908264,11434708,4.35,19927128,33497544,128
plotter1,60,2022-01-07 23:24:45,76030420,122924928,7049256,5.35,212456,47300296,11435080,4.35,19781868,34034924,248
plotter1,60,2022-01-07 23:25:45,75456144,122923476,7051180,5.35,212656,47867048,11463108,4.36,19850296,34542568,1216
plotter1,60,2022-01-07 23:26:45,74994484,122941808,7031816,5.34,212828,48343452,11440544,4.35,19927112,34939780,376
plotter1,60,2022-01-07 23:27:45,74442084,122926656,7047460,5.35,213056,48875120,11441272,4.35,20004896,35395588,292
