# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2021-12-31 03:03:15,lo,16.67,16.67,120.29,120.29,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 03:03:15,enp6s0,765.45,1172.27,364.01,1516.84,0.00,0.00,0.42,0.50
plotter1,60,2021-12-31 03:04:15,lo,20.80,20.80,108.12,108.12,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 03:04:15,enp6s0,701.05,1230.63,217.75,1603.00,0.00,0.00,0.42,0.53
plotter1,60,2021-12-31 03:05:15,lo,8.82,8.82,122.49,122.49,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 03:05:15,enp6s0,709.68,1121.88,335.76,1421.14,0.00,0.00,0.42,0.47
plotter1,60,2021-12-31 03:06:15,lo,6.33,6.33,42.52,42.52,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 03:06:15,enp6s0,779.05,1249.55,313.45,1625.98,0.00,0.00,0.40,0.53
plotter1,60,2021-12-31 03:07:15,lo,2.22,2.22,21.27,21.27,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 03:07:15,enp6s0,652.60,975.67,327.07,1236.85,0.00,0.00,0.40,0.41
plotter1,60,2021-12-31 03:08:15,lo,5.30,5.30,41.81,41.81,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 03:08:15,enp6s0,680.68,1192.63,224.68,1587.47,0.00,0.00,0.42,0.52
plotter1,60,2021-12-31 03:09:15,lo,21.45,21.45,75.16,75.16,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 03:09:15,enp6s0,602.63,1092.20,207.68,1428.26,0.00,0.00,0.42,0.47
plotter1,60,2021-12-31 03:10:15,lo,61.43,61.43,282.04,282.04,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 03:10:15,enp6s0,740.17,1333.00,236.36,1771.15,0.00,0.00,0.42,0.58
plotter1,60,2021-12-31 03:11:15,lo,7.58,7.58,61.68,61.68,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 03:11:15,enp6s0,724.75,1199.53,322.95,1555.35,0.00,0.00,0.40,0.51
