# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2021-12-31 06:35:14,/dev/mapper/vg_raid-raid0,2265404,594803,20.80,20.80,586056277,171,0.00
plotter1,60,2021-12-31 06:36:14,/dev/mapper/vg_raid-raid0,2265394,594812,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 06:37:14,/dev/mapper/vg_raid-raid0,2265305,594902,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 06:38:14,/dev/mapper/vg_raid-raid0,2265244,594963,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 06:39:14,/dev/mapper/vg_raid-raid0,2265170,595036,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 06:40:14,/dev/mapper/vg_raid-raid0,2265121,595086,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 06:41:14,/dev/mapper/vg_raid-raid0,2265076,595131,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 06:42:14,/dev/mapper/vg_raid-raid0,2265033,595174,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 06:43:14,/dev/mapper/vg_raid-raid0,2264973,595234,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 06:44:14,/dev/mapper/vg_raid-raid0,2264938,595269,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 06:45:14,/dev/mapper/vg_raid-raid0,2264906,595301,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 06:46:14,/dev/mapper/vg_raid-raid0,2264877,595330,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 06:47:14,/dev/mapper/vg_raid-raid0,2264848,595359,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:48:14,/dev/mapper/vg_raid-raid0,2264820,595387,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:49:14,/dev/mapper/vg_raid-raid0,2264792,595415,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:50:14,/dev/mapper/vg_raid-raid0,2264757,595450,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:51:14,/dev/mapper/vg_raid-raid0,2264733,595474,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:52:14,/dev/mapper/vg_raid-raid0,2264709,595498,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:53:14,/dev/mapper/vg_raid-raid0,2264685,595522,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:54:14,/dev/mapper/vg_raid-raid0,2264663,595544,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:55:14,/dev/mapper/vg_raid-raid0,2264640,595567,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:56:14,/dev/mapper/vg_raid-raid0,2264619,595588,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:57:14,/dev/mapper/vg_raid-raid0,2264597,595610,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:58:14,/dev/mapper/vg_raid-raid0,2264575,595632,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 06:59:14,/dev/mapper/vg_raid-raid0,2264554,595653,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:00:14,/dev/mapper/vg_raid-raid0,2264533,595674,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:01:14,/dev/mapper/vg_raid-raid0,2264513,595694,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:02:14,/dev/mapper/vg_raid-raid0,2264492,595715,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:03:14,/dev/mapper/vg_raid-raid0,2264471,595736,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:04:14,/dev/mapper/vg_raid-raid0,2264449,595758,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:05:14,/dev/mapper/vg_raid-raid0,2264429,595778,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:06:14,/dev/mapper/vg_raid-raid0,2264409,595798,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:07:14,/dev/mapper/vg_raid-raid0,2264389,595818,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:08:14,/dev/mapper/vg_raid-raid0,2264369,595838,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:09:14,/dev/mapper/vg_raid-raid0,2264348,595859,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:10:14,/dev/mapper/vg_raid-raid0,2264328,595879,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:11:14,/dev/mapper/vg_raid-raid0,2264307,595900,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:12:14,/dev/mapper/vg_raid-raid0,2264289,595918,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 07:13:14,/dev/mapper/vg_raid-raid0,2264267,595940,20.84,20.84,586056274,174,0.00
plotter1,60,2021-12-31 07:14:14,/dev/mapper/vg_raid-raid0,2264242,595965,20.84,20.84,586056274,174,0.00
plotter1,60,2021-12-31 07:15:14,/dev/mapper/vg_raid-raid0,2264216,595991,20.84,20.84,586056274,174,0.00
