# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
plotter1;60;2021-12-31 07:17:08;-1;1.84;0.00;2.90;9.64;0.00;85.61
plotter1;60;2021-12-31 07:18:08;-1;3.40;0.00;0.27;8.96;0.00;87.37
plotter1;60;2021-12-31 07:19:08;-1;10.95;0.00;0.44;8.91;0.00;79.71
plotter1;60;2021-12-31 07:20:08;-1;14.55;0.00;0.48;8.41;0.00;76.56
plotter1;60;2021-12-31 07:21:08;-1;15.31;0.00;0.50;8.29;0.00;75.91
plotter1;60;2021-12-31 07:22:08;-1;10.03;0.00;0.48;7.13;0.00;82.36
plotter1;60;2021-12-31 07:23:08;-1;8.85;0.00;0.47;8.13;0.00;82.55
plotter1;60;2021-12-31 07:24:08;-1;8.48;0.00;0.45;8.73;0.00;82.34
plotter1;60;2021-12-31 07:25:08;-1;9.78;0.00;0.47;7.66;0.00;82.09
plotter1;60;2021-12-31 07:26:08;-1;11.17;0.00;0.46;8.97;0.00;79.40
plotter1;60;2021-12-31 07:27:08;-1;9.52;0.00;0.43;8.08;0.00;81.96
plotter1;60;2021-12-31 07:28:08;-1;8.80;0.00;0.43;7.94;0.00;82.83
plotter1;60;2021-12-31 07:29:08;-1;8.74;0.00;0.40;8.07;0.00;82.78
plotter1;60;2021-12-31 07:30:08;-1;9.70;0.00;0.44;9.26;0.00;80.60
plotter1;60;2021-12-31 07:31:08;-1;9.16;0.00;0.44;7.59;0.00;82.81
plotter1;60;2021-12-31 07:32:08;-1;12.75;0.00;0.42;8.09;0.00;78.74
plotter1;60;2021-12-31 07:33:08;-1;11.23;0.00;0.42;6.68;0.00;81.67
plotter1;60;2021-12-31 07:34:08;-1;8.54;0.00;0.42;7.08;0.00;83.97
plotter1;60;2021-12-31 07:35:08;-1;9.44;0.00;0.46;9.01;0.00;81.09
plotter1;60;2021-12-31 07:36:08;-1;9.11;0.00;0.46;7.54;0.00;82.90
plotter1;60;2021-12-31 07:37:08;-1;8.83;0.00;0.41;7.19;0.00;83.56
plotter1;60;2021-12-31 07:38:08;-1;8.81;0.00;0.42;6.37;0.00;84.40
plotter1;60;2021-12-31 07:39:08;-1;8.88;0.00;0.43;7.32;0.00;83.37
plotter1;60;2021-12-31 07:40:08;-1;8.58;0.00;0.41;7.18;0.00;83.83
plotter1;60;2021-12-31 07:41:08;-1;9.06;0.00;0.45;8.59;0.00;81.90
plotter1;60;2021-12-31 07:42:08;-1;9.25;0.00;0.44;7.63;0.00;82.69
plotter1;60;2021-12-31 07:43:08;-1;8.71;0.00;0.41;7.64;0.00;83.23
plotter1;60;2021-12-31 07:44:08;-1;8.40;0.00;0.44;8.36;0.00;82.79
plotter1;60;2021-12-31 07:45:08;-1;8.95;0.00;0.41;7.38;0.00;83.26
plotter1;60;2021-12-31 07:46:08;-1;8.85;0.00;0.45;8.68;0.00;82.03
plotter1;60;2021-12-31 07:47:08;-1;9.29;0.00;0.63;7.04;0.00;83.04
plotter1;60;2021-12-31 07:48:08;-1;9.69;0.00;0.45;7.74;0.00;82.12
plotter1;60;2021-12-31 07:49:08;-1;8.79;0.00;0.42;6.85;0.00;83.94
plotter1;60;2021-12-31 07:50:08;-1;8.51;0.00;0.44;9.67;0.00;81.38
