# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2021-12-31 03:03:15,/dev/mapper/vg_raid-raid0,2265596,594611,20.79,20.79,586056271,177,0.00
plotter1,60,2021-12-31 03:04:15,/dev/mapper/vg_raid-raid0,2265507,594700,20.79,20.79,586056274,174,0.00
plotter1,60,2021-12-31 03:05:15,/dev/mapper/vg_raid-raid0,2265395,594812,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 03:06:15,/dev/mapper/vg_raid-raid0,2265299,594907,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 03:07:15,/dev/mapper/vg_raid-raid0,2265228,594979,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 03:08:15,/dev/mapper/vg_raid-raid0,2265201,595006,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 03:09:15,/dev/mapper/vg_raid-raid0,2265156,595050,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 03:10:15,/dev/mapper/vg_raid-raid0,2265119,595088,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:11:15,/dev/mapper/vg_raid-raid0,2265069,595137,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:12:15,/dev/mapper/vg_raid-raid0,2265043,595164,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:13:15,/dev/mapper/vg_raid-raid0,2265019,595187,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:14:15,/dev/mapper/vg_raid-raid0,2264997,595209,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:15:15,/dev/mapper/vg_raid-raid0,2264976,595231,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:16:15,/dev/mapper/vg_raid-raid0,2264956,595251,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:17:15,/dev/mapper/vg_raid-raid0,2264929,595277,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:18:15,/dev/mapper/vg_raid-raid0,2264904,595302,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:19:15,/dev/mapper/vg_raid-raid0,2264886,595321,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:20:15,/dev/mapper/vg_raid-raid0,2264867,595340,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 03:21:15,/dev/mapper/vg_raid-raid0,2264848,595359,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:22:15,/dev/mapper/vg_raid-raid0,2264829,595377,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:23:15,/dev/mapper/vg_raid-raid0,2264811,595395,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:24:15,/dev/mapper/vg_raid-raid0,2264793,595413,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:25:15,/dev/mapper/vg_raid-raid0,2264774,595433,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:26:15,/dev/mapper/vg_raid-raid0,2264755,595452,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:27:15,/dev/mapper/vg_raid-raid0,2264736,595470,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:28:15,/dev/mapper/vg_raid-raid0,2264719,595488,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:29:15,/dev/mapper/vg_raid-raid0,2264700,595507,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:30:15,/dev/mapper/vg_raid-raid0,2264681,595525,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:31:15,/dev/mapper/vg_raid-raid0,2264662,595544,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:32:15,/dev/mapper/vg_raid-raid0,2264643,595564,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:33:15,/dev/mapper/vg_raid-raid0,2264626,595581,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:34:15,/dev/mapper/vg_raid-raid0,2264608,595599,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:35:15,/dev/mapper/vg_raid-raid0,2264589,595617,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:36:15,/dev/mapper/vg_raid-raid0,2264570,595636,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 03:37:15,/dev/mapper/vg_raid-raid0,2264551,595656,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 03:38:15,/dev/mapper/vg_raid-raid0,2264533,595674,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 03:39:15,/dev/mapper/vg_raid-raid0,2264514,595692,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 03:40:15,/dev/mapper/vg_raid-raid0,2264497,595710,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 03:41:15,/dev/mapper/vg_raid-raid0,2264474,595733,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 03:42:15,/dev/mapper/vg_raid-raid0,2264450,595756,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 03:43:15,/dev/mapper/vg_raid-raid0,2264427,595780,20.83,20.83,586056274,174,0.00
