# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
plotter1;60;2021-12-31 10:43:36;-1;8.95;0.00;0.38;7.04;0.00;83.63
plotter1;60;2021-12-31 10:44:36;-1;9.44;0.00;0.41;8.11;0.00;82.04
plotter1;60;2021-12-31 10:45:36;-1;10.11;0.00;0.41;7.24;0.00;82.24
plotter1;60;2021-12-31 10:46:36;-1;8.87;0.00;0.39;7.16;0.00;83.58
plotter1;60;2021-12-31 10:47:36;-1;8.85;0.00;0.37;7.30;0.00;83.49
plotter1;60;2021-12-31 10:48:36;-1;8.42;0.00;0.39;7.98;0.00;83.21
plotter1;60;2021-12-31 10:49:36;-1;11.92;0.00;0.36;5.98;0.00;81.74
plotter1;60;2021-12-31 10:50:36;-1;14.67;0.00;0.42;8.38;0.00;76.53
# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
plotter1;60;2021-12-31 10:09:36;4766.42;4470.42;295.33;0.67;1059442.75;689555.33;749181.47
plotter1;60;2021-12-31 10:10:36;234.20;220.73;13.47;0.00;20588.82;359.33;0.00
plotter1;60;2021-12-31 10:11:36;1440.98;941.57;499.37;0.05;38125.30;7275.33;4.40
plotter1;60;2021-12-31 10:12:36;3255.25;1679.13;1576.07;0.05;56968.18;22090.13;4.40
plotter1;60;2021-12-31 10:13:36;2299.90;825.05;1474.80;0.05;34860.93;19159.07;8.67
plotter1;60;2021-12-31 10:14:36;2115.07;493.45;1621.62;0.00;24194.93;20747.87;0.00
plotter1;60;2021-12-31 10:15:36;2136.60;448.77;1687.83;0.00;23654.80;20054.53;0.00
plotter1;60;2021-12-31 10:16:36;1733.98;213.17;1520.82;0.00;18598.93;16820.27;0.00
plotter1;60;2021-12-31 10:17:36;1713.78;200.92;1512.87;0.00;19252.40;16110.40;0.00
plotter1;60;2021-12-31 10:18:36;2182.25;300.13;1882.12;0.00;22041.33;19872.00;0.00
plotter1;60;2021-12-31 10:19:36;1564.38;196.07;1368.32;0.00;19921.73;13730.00;0.00
plotter1;60;2021-12-31 10:20:36;1541.82;190.92;1350.90;0.00;17932.53;13460.67;0.00
plotter1;60;2021-12-31 10:21:36;1237.05;231.80;1005.25;0.00;22117.87;10227.87;0.00
plotter1;60;2021-12-31 10:22:36;1263.02;198.27;1064.75;0.00;18954.12;10694.53;0.00
plotter1;60;2021-12-31 10:23:36;1335.47;181.98;1153.48;0.00;18521.47;11314.67;0.00
plotter1;60;2021-12-31 10:24:36;1639.55;331.72;1307.83;0.00;18507.60;12405.87;0.00
plotter1;60;2021-12-31 10:25:36;1606.27;371.77;1234.50;0.00;20164.93;11318.00;0.00
plotter1;60;2021-12-31 10:26:36;1465.20;187.50;1277.70;0.00;18904.27;11559.33;0.00
plotter1;60;2021-12-31 10:27:36;1494.98;192.47;1302.52;0.00;19436.93;11799.33;0.00
plotter1;60;2021-12-31 10:28:36;1522.03;233.42;1288.62;0.00;22127.33;11815.07;0.00
plotter1;60;2021-12-31 10:29:36;1455.60;199.92;1255.68;0.00;19220.67;11365.20;0.00
plotter1;60;2021-12-31 10:30:36;1480.68;203.27;1277.42;0.00;18492.67;11728.93;0.00
plotter1;60;2021-12-31 10:31:36;1329.78;224.38;1105.40;0.00;18206.40;10216.27;0.00
plotter1;60;2021-12-31 10:32:36;1497.10;199.55;1297.55;0.00;17920.33;11721.87;0.00
plotter1;60;2021-12-31 10:33:36;1404.45;177.43;1227.02;0.00;17484.80;11059.20;0.00
plotter1;60;2021-12-31 10:34:36;1433.55;191.95;1241.60;0.00;19529.87;11158.40;0.00
plotter1;60;2021-12-31 10:35:36;1505.60;199.95;1305.65;0.00;18595.87;11841.33;0.00
plotter1;60;2021-12-31 10:36:36;1403.63;174.38;1229.25;0.00;17272.40;10904.13;0.00
plotter1;60;2021-12-31 10:37:36;1422.05;150.03;1272.02;0.00;14441.07;11310.27;0.00
plotter1;60;2021-12-31 10:38:36;1410.85;219.65;1191.20;0.00;18609.87;10645.60;0.00
plotter1;60;2021-12-31 10:39:36;1390.65;166.00;1224.65;0.00;15204.80;10923.33;0.00
plotter1;60;2021-12-31 10:40:36;1429.95;237.08;1192.87;0.00;19645.87;10752.00;0.00
plotter1;60;2021-12-31 10:41:36;1354.05;181.23;1172.82;0.00;16789.20;10477.47;0.00
plotter1;60;2021-12-31 10:42:36;1480.08;171.08;1309.00;0.00;17166.02;11628.80;0.00
plotter1;60;2021-12-31 10:43:36;1429.50;168.35;1261.15;0.00;17100.67;11260.13;0.00
plotter1;60;2021-12-31 10:44:36;1450.87;186.70;1264.17;0.00;18399.47;11326.27;0.00
plotter1;60;2021-12-31 10:45:36;1380.88;180.93;1199.95;0.00;16253.07;10921.07;0.00
plotter1;60;2021-12-31 10:46:36;1396.78;182.27;1214.52;0.00;17625.20;10891.07;0.00
plotter1;60;2021-12-31 10:47:36;1391.05;219.38;1171.67;0.00;18657.60;10541.60;0.00
plotter1;60;2021-12-31 10:48:36;1632.72;553.55;1079.17;0.00;23674.13;9628.27;0.00
plotter1;60;2021-12-31 10:49:36;1560.75;417.62;1143.13;0.00;18572.13;9966.00;0.00
plotter1;60;2021-12-31 10:50:36;1539.12;351.63;1187.48;0.00;20722.53;10329.87;0.00
# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
plotter1;60;2021-12-31 10:09:36;116689628;127977540;2162560;1.64;164656;11213144;5067476;1.93;1126280;11998080;224
plotter1;60;2021-12-31 10:10:36;116072540;127980380;2161020;1.64;169160;11827240;5078932;1.93;1161840;12595624;4
plotter1;60;2021-12-31 10:11:36;114548036;127641088;2498832;1.90;175380;13006264;11793592;4.49;1257368;13979568;0
plotter1;60;2021-12-31 10:12:36;112373616;127294588;2845212;2.16;181252;14828316;11799040;4.49;1608588;15797140;252
plotter1;60;2021-12-31 10:13:36;111194508;127247864;2891800;2.20;181836;15960428;11747292;4.47;1952364;16600152;148
plotter1;60;2021-12-31 10:14:36;110368788;127237540;2902648;2.20;182676;16774564;11749300;4.47;2290276;17113448;88
plotter1;60;2021-12-31 10:15:36;109541540;127186324;2954248;2.24;183392;17549900;11793540;4.49;2667628;17580336;220
plotter1;60;2021-12-31 10:16:36;107749932;125999384;4141184;3.14;183644;18154304;12283680;4.67;2924304;19112536;116
plotter1;60;2021-12-31 10:17:36;106854508;125718928;4421476;3.36;183952;18768944;11772212;4.48;3137432;19812452;108
plotter1;60;2021-12-31 10:18:36;106106044;125685100;4454912;3.38;184200;19483316;11772356;4.48;3364088;20314460;52
plotter1;60;2021-12-31 10:19:36;105482296;125686608;4453748;3.38;185060;20107752;11772340;4.48;3504372;20800576;88
plotter1;60;2021-12-31 10:20:36;104906972;125673520;4466732;3.39;187964;20667040;11778316;4.48;3619112;21247292;152
plotter1;60;2021-12-31 10:21:36;104119336;125572072;4568408;3.47;188808;21352492;11911076;4.53;3725340;21930268;152
plotter1;60;2021-12-31 10:22:36;103633768;125677804;4462816;3.39;190116;21942404;11781660;4.48;3814948;22334516;152
plotter1;60;2021-12-31 10:23:36;103037504;125658940;4481468;3.40;191992;22517972;11787568;4.48;3891508;22842172;64
plotter1;60;2021-12-31 10:24:36;102435140;125638768;4501240;3.42;192244;23099876;11787552;4.48;4007032;23311192;16
plotter1;60;2021-12-31 10:25:36;101816860;125651304;4488932;3.41;192628;23730276;11788096;4.48;4124148;23829968;76
plotter1;60;2021-12-31 10:26:36;101237180;125658988;4481212;3.40;192952;24317360;11788228;4.49;4192164;24352080;80
plotter1;60;2021-12-31 10:27:36;100597088;125621732;4518392;3.43;193240;24919996;11788360;4.49;4241300;24915068;4084
plotter1;60;2021-12-31 10:28:36;99944716;125653236;4487016;3.41;193572;25603456;11788492;4.49;4314872;25526856;0
plotter1;60;2021-12-31 10:29:36;99335348;125639016;4501012;3.42;193832;26198308;11792940;4.49;4376968;26067016;4
plotter1;60;2021-12-31 10:30:36;98761108;125638548;4501400;3.42;194128;26771732;11793056;4.49;4441984;26577692;0
plotter1;60;2021-12-31 10:31:36;98150364;125594508;4545624;3.45;194424;27338152;11803320;4.49;4501780;27113380;0
plotter1;60;2021-12-31 10:32:36;97596412;125599804;4540284;3.45;194696;27897124;11806744;4.49;4544348;27638940;4
plotter1;60;2021-12-31 10:33:36;97039176;125585324;4554956;3.46;194976;28439596;11810072;4.49;4583588;28146716;8
plotter1;60;2021-12-31 10:34:36;96444644;125597196;4542976;3.45;195208;29045808;11810220;4.49;4620948;28722460;208
plotter1;60;2021-12-31 10:35:36;95598600;125328732;4810940;3.65;195608;29623400;12139736;4.62;4653648;29527072;44
plotter1;60;2021-12-31 10:36:36;94937428;125205516;4934532;3.75;195868;30160620;12306864;4.68;4684876;30154288;40
plotter1;60;2021-12-31 10:37:36;94834784;125555476;4584508;3.48;196096;30612988;11815592;4.50;4718020;30207184;68
plotter1;60;2021-12-31 10:38:36;94242920;125542556;4597364;3.49;196332;31190276;11817880;4.50;4771868;30737300;144
plotter1;60;2021-12-31 10:39:36;93759704;125540908;4599116;3.49;196544;31667340;11822344;4.50;4808140;31180656;0
plotter1;60;2021-12-31 10:40:36;93150796;125544580;4595308;3.49;196924;32274108;11822460;4.50;4851004;31748136;8
plotter1;60;2021-12-31 10:41:36;92613260;125533168;4606944;3.50;197156;32795396;11825416;4.50;4886604;32238184;16
plotter1;60;2021-12-31 10:42:36;92088676;125548296;4592080;3.49;197420;33330040;11827968;4.50;4910732;32750640;4
plotter1;60;2021-12-31 10:43:36;91549088;125546168;4593696;3.49;197668;33863024;11828100;4.50;4936336;33257784;8
plotter1;60;2021-12-31 10:44:36;90938472;125513116;4626892;3.51;197912;34434860;11869896;4.52;4968220;33837328;64
plotter1;60;2021-12-31 10:45:36;90418148;125503044;4636996;3.52;198240;34940288;11872244;4.52;5004824;34310128;104
plotter1;60;2021-12-31 10:46:36;89886920;125525836;4614644;3.50;198692;35488992;11837336;4.50;5040764;34795964;4
plotter1;60;2021-12-31 10:47:36;89333756;125554044;4586436;3.48;198984;36065024;11839804;4.50;5083340;35333724;80
plotter1;60;2021-12-31 10:48:36;88574280;125535992;4603864;3.50;199200;36800184;11844812;4.51;5205496;35952048;200
plotter1;60;2021-12-31 10:49:36;87967384;125516220;4623172;3.51;199460;37382528;11845248;4.51;5302248;36439220;8
plotter1;60;2021-12-31 10:50:36;87276904;125477352;4662376;3.54;199760;38028692;11845764;4.51;5371120;37017904;12
# hostname;interval;timestamp;kbswpfree;kbswpused;%swpused;kbswpcad;%swpcad
plotter1;60;2021-12-31 10:09:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:10:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:11:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:12:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:13:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:14:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:15:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:16:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:17:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:18:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:19:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:20:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:21:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:22:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:23:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:24:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:25:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:26:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:27:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:28:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:29:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:30:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:31:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:32:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:33:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:34:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:35:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:36:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:37:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:38:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:39:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:40:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:41:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:42:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:43:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:44:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:45:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:46:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:47:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:48:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:49:36;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 10:50:36;130704888;432640;0.33;12284;2.84
# hostname;interval;timestamp;runq-sz;plist-sz;ldavg-1;ldavg-5;ldavg-15;blocked
plotter1;60;2021-12-31 10:09:36;0;902;5.02;5.13;4.91;0
plotter1;60;2021-12-31 10:10:36;1;903;4.11;4.87;4.84;0
plotter1;60;2021-12-31 10:11:36;8;910;4.23;4.82;4.82;0
plotter1;60;2021-12-31 10:12:36;2;910;5.45;5.03;4.89;0
plotter1;60;2021-12-31 10:13:36;1;906;6.56;5.31;4.99;0
plotter1;60;2021-12-31 10:14:36;3;904;6.40;5.52;5.08;0
plotter1;60;2021-12-31 10:15:36;2;904;5.82;5.43;5.07;0
plotter1;60;2021-12-31 10:16:36;9;903;4.50;5.13;4.99;0
plotter1;60;2021-12-31 10:17:36;1;903;6.34;5.54;5.14;0
plotter1;60;2021-12-31 10:18:36;2;904;5.21;5.31;5.08;0
plotter1;60;2021-12-31 10:19:36;1;903;6.05;5.53;5.17;0
plotter1;60;2021-12-31 10:20:36;1;904;4.53;5.18;5.07;0
plotter1;60;2021-12-31 10:21:36;8;904;3.48;4.76;4.94;0
plotter1;60;2021-12-31 10:22:36;1;904;3.11;4.47;4.83;0
plotter1;60;2021-12-31 10:23:36;1;905;2.97;4.19;4.70;0
plotter1;60;2021-12-31 10:24:36;2;903;4.50;4.35;4.72;0
plotter1;60;2021-12-31 10:25:36;2;902;5.73;4.63;4.79;1
plotter1;60;2021-12-31 10:26:36;1;903;6.07;4.91;4.88;3
plotter1;60;2021-12-31 10:27:36;1;904;5.15;4.89;4.87;0
plotter1;60;2021-12-31 10:28:36;1;904;3.83;4.58;4.77;0
plotter1;60;2021-12-31 10:29:36;1;904;4.57;4.65;4.78;8
plotter1;60;2021-12-31 10:30:36;1;904;3.61;4.38;4.68;0
plotter1;60;2021-12-31 10:31:36;1;904;4.63;4.52;4.70;7
plotter1;60;2021-12-31 10:32:36;1;904;5.14;4.61;4.72;0
plotter1;60;2021-12-31 10:33:36;1;905;5.13;4.66;4.72;0
plotter1;60;2021-12-31 10:34:36;1;906;3.79;4.40;4.63;0
plotter1;60;2021-12-31 10:35:36;8;904;4.04;4.32;4.59;0
plotter1;60;2021-12-31 10:36:36;8;905;5.36;4.63;4.68;0
plotter1;60;2021-12-31 10:37:36;2;905;5.66;4.89;4.76;0
plotter1;60;2021-12-31 10:38:36;1;905;4.73;4.68;4.69;0
plotter1;60;2021-12-31 10:39:36;1;906;3.44;4.35;4.58;0
plotter1;60;2021-12-31 10:40:36;1;905;4.54;4.40;4.58;0
plotter1;60;2021-12-31 10:41:36;1;905;3.65;4.15;4.47;0
plotter1;60;2021-12-31 10:42:36;1;904;4.12;4.14;4.45;0
plotter1;60;2021-12-31 10:43:36;1;904;5.18;4.48;4.54;0
plotter1;60;2021-12-31 10:44:36;2;906;5.78;4.80;4.65;0
plotter1;60;2021-12-31 10:45:36;1;905;5.33;4.81;4.66;0
plotter1;60;2021-12-31 10:46:36;1;903;5.65;4.95;4.71;0
plotter1;60;2021-12-31 10:47:36;1;903;3.92;4.58;4.60;1
plotter1;60;2021-12-31 10:48:36;1;902;4.44;4.55;4.58;0
plotter1;60;2021-12-31 10:49:36;2;905;4.50;4.45;4.54;0
plotter1;60;2021-12-31 10:50:36;1;904;4.30;4.46;4.54;0
# hostname;interval;timestamp;DEV;tps;rkB/s;wkB/s;dkB/s;areq-sz;aqu-sz;await;%util
plotter1;60;2021-12-31 10:09:36;nvme1n1;1505.67;172837.33;114885.00;124862.93;274.02;2.65;1.76;42.24
plotter1;60;2021-12-31 10:09:36;nvme0n1;1508.42;172793.87;114892.07;124864.93;273.50;2.79;1.85;43.27
plotter1;60;2021-12-31 10:09:36;nvme2n1;1513.73;172811.80;114882.00;124862.87;272.54;2.65;1.75;42.30
plotter1;60;2021-12-31 10:09:36;sda;10.63;512.73;0.00;0.00;48.22;0.05;4.98;2.57
plotter1;60;2021-12-31 10:09:36;sdb;6.48;304.20;0.00;0.00;46.92;0.05;8.40;1.67
plotter1;60;2021-12-31 10:09:36;sdc;10.62;529.33;0.00;0.00;49.86;0.06;5.76;2.66
plotter1;60;2021-12-31 10:09:36;sdd;8.30;372.33;0.00;0.00;44.86;0.04;5.41;1.92
plotter1;60;2021-12-31 10:09:36;sde;37.67;1071.07;118.20;0.00;31.57;0.03;0.74;1.41
plotter1;60;2021-12-31 10:09:36;sde1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:09:36;sde2;37.67;1071.07;118.20;0.00;31.57;0.03;0.74;1.41
plotter1;60;2021-12-31 10:09:36;sdf;10.65;496.33;0.00;0.00;46.60;0.04;4.21;2.04
plotter1;60;2021-12-31 10:09:36;sdg;15.33;747.40;0.00;0.00;48.74;0.17;11.02;4.25
plotter1;60;2021-12-31 10:09:36;sdh;7.17;366.80;0.40;0.00;51.24;0.03;4.30;1.73
plotter1;60;2021-12-31 10:09:36;sdi;7.13;382.00;0.00;0.00;53.55;0.04;5.36;1.89
plotter1;60;2021-12-31 10:09:36;dm-0;15010.30;518443.00;344660.20;374590.73;82.46;141.91;9.45;44.18
plotter1;60;2021-12-31 10:09:36;sdj;6.80;412.87;0.00;0.00;60.72;0.04;6.51;2.29
plotter1;60;2021-12-31 10:09:36;sdk;11.43;604.47;0.00;0.00;52.87;0.10;8.79;4.37
plotter1;60;2021-12-31 10:09:36;sdl;7.43;371.60;0.00;0.00;49.99;0.04;5.51;2.27
plotter1;60;2021-12-31 10:09:36;sdm;3.60;161.72;0.00;0.00;44.92;0.03;9.40;1.60
plotter1;60;2021-12-31 10:09:36;sdo;2.32;95.66;0.00;0.00;41.29;0.02;7.65;1.01
plotter1;60;2021-12-31 10:09:36;sdp;13.57;730.87;0.00;0.00;53.87;0.06;4.75;3.42
plotter1;60;2021-12-31 10:09:36;sdq;5.53;271.07;0.00;0.00;48.99;0.04;7.67;2.23
plotter1;60;2021-12-31 10:09:36;sdr;4.87;234.27;0.00;0.00;48.14;0.09;17.53;2.93
plotter1;60;2021-12-31 10:09:36;sds;0.20;2.53;0.00;0.00;12.67;0.00;9.50;0.11
plotter1;60;2021-12-31 10:09:36;sdt;1.60;75.20;0.00;0.00;47.00;0.01;9.12;0.82
plotter1;60;2021-12-31 10:09:36;sdu;5.97;342.13;0.00;0.00;57.34;0.05;7.95;2.27
plotter1;60;2021-12-31 10:09:36;sdv;3.47;188.47;0.00;0.00;54.37;0.04;12.63;1.64
plotter1;60;2021-12-31 10:09:36;sdx;3.45;188.53;0.00;0.00;54.65;0.02;6.47;1.44
plotter1;60;2021-12-31 10:09:36;sdy;5.18;266.33;0.00;0.00;51.38;0.04;7.51;2.47
plotter1;60;2021-12-31 10:09:36;sdz;0.78;36.87;0.00;0.00;47.06;0.01;11.96;0.45
plotter1;60;2021-12-31 10:09:36;sdaa;5.13;255.12;0.00;0.00;49.70;0.06;10.78;2.41
plotter1;60;2021-12-31 10:09:36;sdab;5.27;266.53;0.00;0.00;50.61;0.04;7.87;2.39
plotter1;60;2021-12-31 10:09:36;sdn;3.15;159.13;0.00;0.00;50.52;0.03;8.41;1.30
plotter1;60;2021-12-31 10:09:36;sdac;0.55;28.27;0.00;0.00;51.39;0.00;4.79;0.20
plotter1;60;2021-12-31 10:09:36;sdad;0.03;0.07;0.00;0.00;2.00;0.00;8.00;0.03
plotter1;60;2021-12-31 10:09:36;sdae;1.60;82.47;0.00;0.00;51.54;0.01;7.28;0.73
plotter1;60;2021-12-31 10:09:36;sdaf;2.37;119.40;0.00;0.00;50.45;0.03;11.48;1.38
plotter1;60;2021-12-31 10:09:36;sdag;2.42;114.47;0.00;0.00;47.37;0.02;9.65;1.07
plotter1;60;2021-12-31 10:09:36;sdah;2.58;137.80;0.00;0.00;53.34;0.02;8.10;1.14
plotter1;60;2021-12-31 10:09:36;sdai;1.78;87.07;0.00;0.00;48.82;0.01;7.86;0.84
plotter1;60;2021-12-31 10:09:36;sdaj;2.52;149.07;0.00;0.00;59.23;0.03;12.40;1.27
plotter1;60;2021-12-31 10:09:36;sdal;1.60;76.27;0.00;0.00;47.67;0.01;8.26;0.80
plotter1;60;2021-12-31 10:09:36;sdam;1.57;78.27;0.00;0.00;49.96;0.01;6.88;0.54
plotter1;60;2021-12-31 10:09:36;sdan;2.17;114.80;0.00;0.00;52.98;0.02;7.95;0.88
plotter1;60;2021-12-31 10:09:36;sdao;2.97;199.73;0.00;0.00;67.33;0.02;7.04;1.38
plotter1;60;2021-12-31 10:09:36;sdap;2.43;110.60;0.00;0.00;45.45;0.02;7.64;1.31
plotter1;60;2021-12-31 10:09:36;sdaq;3.40;202.40;0.00;0.00;59.53;0.03;8.98;1.28
plotter1;60;2021-12-31 10:09:36;sdar;0.85;44.80;0.00;0.00;52.71;0.01;6.47;0.35
plotter1;60;2021-12-31 10:09:36;sdw;4.00;188.73;0.00;0.00;47.18;0.03;7.28;1.91
plotter1;60;2021-12-31 10:09:36;sdak;2.03;98.60;0.00;0.00;48.49;0.02;9.52;1.24
plotter1;60;2021-12-31 10:10:36;nvme1n1;10.30;246.00;5.93;0.00;24.46;0.01;0.72;0.75
plotter1;60;2021-12-31 10:10:36;nvme0n1;10.50;240.27;8.80;0.00;23.72;0.00;0.26;0.53
plotter1;60;2021-12-31 10:10:36;nvme2n1;9.68;238.53;5.40;0.00;25.19;0.01;0.65;0.72
plotter1;60;2021-12-31 10:10:36;sda;7.12;322.47;0.00;0.00;45.31;0.03;4.12;1.42
plotter1;60;2021-12-31 10:10:36;sdb;11.63;567.60;0.00;0.00;48.79;0.06;4.79;2.62
plotter1;60;2021-12-31 10:10:36;sdc;13.07;618.80;0.00;0.00;47.36;0.06;4.94;2.86
plotter1;60;2021-12-31 10:10:36;sdd;5.72;259.33;0.00;0.00;45.36;0.04;6.25;1.46
plotter1;60;2021-12-31 10:10:36;sde;9.67;62.93;159.13;0.00;22.97;0.01;1.30;0.49
plotter1;60;2021-12-31 10:10:36;sde1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:10:36;sde2;9.33;62.80;159.13;0.00;23.78;0.01;1.33;0.47
plotter1;60;2021-12-31 10:10:36;sdf;8.03;352.27;0.00;0.00;43.85;0.06;7.21;1.86
plotter1;60;2021-12-31 10:10:36;sdg;7.95;363.73;0.00;0.00;45.75;0.05;5.76;1.85
plotter1;60;2021-12-31 10:10:36;sdh;9.97;551.80;0.40;0.00;55.40;0.05;4.98;2.73
plotter1;60;2021-12-31 10:10:36;sdi;9.42;471.38;0.00;0.00;50.06;0.05;4.93;2.28
plotter1;60;2021-12-31 10:10:36;dm-0;34.97;724.80;20.27;0.00;21.31;0.02;0.61;0.99
plotter1;60;2021-12-31 10:10:36;sdj;5.57;267.45;0.00;0.00;48.04;0.04;7.72;1.78
