# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2021-12-31 01:39:44,-1,1.84,0.00,1.52,9.87,0.00,86.77
plotter1,60,2021-12-31 01:40:44,-1,5.69,0.00,0.38,8.39,0.00,85.54
plotter1,60,2021-12-31 01:41:44,-1,14.08,0.00,0.49,8.38,0.00,77.06
plotter1,60,2021-12-31 01:42:44,-1,12.98,0.00,0.43,8.81,0.00,77.78
plotter1,60,2021-12-31 01:43:44,-1,13.25,0.00,0.46,7.32,0.00,78.98
plotter1,60,2021-12-31 01:44:44,-1,8.97,0.00,0.44,7.67,0.00,82.92
plotter1,60,2021-12-31 01:45:44,-1,9.20,0.00,0.49,8.81,0.00,81.50
plotter1,60,2021-12-31 01:46:44,-1,9.17,0.00,0.43,7.39,0.00,83.02
plotter1,60,2021-12-31 01:47:44,-1,11.40,0.00,0.42,6.58,0.00,81.60
plotter1,60,2021-12-31 01:48:44,-1,9.06,0.00,0.43,8.44,0.00,82.08
plotter1,60,2021-12-31 01:49:44,-1,9.75,0.00,0.42,7.35,0.00,82.48
plotter1,60,2021-12-31 01:50:44,-1,8.85,0.00,0.44,7.97,0.00,82.73
plotter1,60,2021-12-31 01:51:44,-1,9.59,0.00,0.43,7.27,0.00,82.71
plotter1,60,2021-12-31 01:52:44,-1,9.24,0.00,0.42,7.44,0.00,82.90
plotter1,60,2021-12-31 01:53:44,-1,9.57,0.00,0.40,7.72,0.00,82.32
plotter1,60,2021-12-31 01:54:44,-1,14.10,0.00,0.40,8.20,0.00,77.29
plotter1,60,2021-12-31 01:55:44,-1,9.33,0.00,0.45,8.35,0.00,81.88
plotter1,60,2021-12-31 01:56:44,-1,9.44,0.00,0.39,6.90,0.00,83.27
plotter1,60,2021-12-31 01:57:44,-1,9.04,0.00,0.42,9.35,0.00,81.19
plotter1,60,2021-12-31 01:58:44,-1,8.85,0.00,0.40,6.95,0.00,83.79
plotter1,60,2021-12-31 01:59:44,-1,9.05,0.00,0.40,8.19,0.00,82.36
plotter1,60,2021-12-31 02:00:44,-1,10.27,0.00,0.64,8.44,0.00,80.66
plotter1,60,2021-12-31 02:01:44,-1,8.71,0.00,0.47,6.30,0.00,84.52
plotter1,60,2021-12-31 02:02:44,-1,9.09,0.00,0.38,6.68,0.00,83.85
plotter1,60,2021-12-31 02:03:44,-1,8.92,0.00,0.40,6.11,0.00,84.57
plotter1,60,2021-12-31 02:04:44,-1,8.54,0.00,0.37,6.33,0.00,84.76
plotter1,60,2021-12-31 02:05:44,-1,9.16,0.00,0.44,7.79,0.00,82.60
plotter1,60,2021-12-31 02:06:44,-1,8.93,0.00,0.37,6.38,0.00,84.31
plotter1,60,2021-12-31 02:07:44,-1,8.85,0.00,0.39,7.15,0.00,83.61
plotter1,60,2021-12-31 02:08:44,-1,8.72,0.00,0.39,8.23,0.00,82.66
plotter1,60,2021-12-31 02:09:44,-1,8.98,0.00,0.38,6.79,0.00,83.85
plotter1,60,2021-12-31 02:10:44,-1,9.54,0.00,0.43,8.47,0.00,81.56
plotter1,60,2021-12-31 02:11:44,-1,8.55,0.00,0.37,7.06,0.00,84.02
plotter1,60,2021-12-31 02:12:44,-1,9.11,0.00,0.41,7.24,0.00,83.24
plotter1,60,2021-12-31 02:13:44,-1,9.27,0.00,0.40,6.56,0.00,83.77
plotter1,60,2021-12-31 02:14:44,-1,9.12,0.00,0.37,7.58,0.00,82.94
plotter1,60,2021-12-31 02:15:44,-1,9.34,0.00,0.42,9.43,0.00,80.81
plotter1,60,2021-12-31 02:16:44,-1,8.82,0.00,0.38,8.34,0.00,82.46
plotter1,60,2021-12-31 02:17:44,-1,8.32,0.00,0.38,7.41,0.00,83.89
plotter1,60,2021-12-31 02:18:44,-1,11.71,0.00,0.39,7.22,0.00,80.69
plotter1,60,2021-12-31 02:19:44,-1,14.81,0.00,0.43,7.38,0.00,77.38
