# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2021-12-31 04:27:21,lo,28.60,28.60,300.11,300.11,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:27:21,enp6s0,608.72,1220.85,105.40,1661.13,0.00,0.00,0.42,0.54
plotter1,60,2021-12-31 04:28:21,lo,21.67,21.67,187.78,187.78,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:28:21,enp6s0,831.98,1249.88,443.17,1595.54,0.00,0.00,0.42,0.52
plotter1,60,2021-12-31 04:29:21,lo,17.52,17.52,35.80,35.80,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:29:21,enp6s0,656.92,1021.52,328.58,1276.66,0.00,0.00,0.40,0.42
plotter1,60,2021-12-31 04:30:21,lo,18.40,18.40,62.61,62.61,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:30:21,enp6s0,795.00,1358.65,335.99,1761.42,0.00,0.00,0.42,0.58
plotter1,60,2021-12-31 04:31:21,lo,9.70,9.70,81.00,81.00,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:31:21,enp6s0,777.12,1212.10,375.93,1571.69,0.00,0.00,0.40,0.52
plotter1,60,2021-12-31 04:32:21,lo,10.90,10.90,160.62,160.62,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:32:21,enp6s0,720.50,1275.22,249.94,1694.52,0.00,0.00,0.42,0.56
plotter1,60,2021-12-31 04:33:21,lo,6.07,6.07,53.81,53.81,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:33:21,enp6s0,628.87,1115.85,224.09,1476.45,0.00,0.00,0.38,0.48
plotter1,60,2021-12-31 04:34:21,lo,4.22,4.22,52.96,52.96,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:34:21,enp6s0,642.70,1163.80,200.36,1543.65,0.00,0.00,0.42,0.51
plotter1,60,2021-12-31 04:35:21,lo,4.93,4.93,28.70,28.70,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:35:21,enp6s0,695.10,1087.58,319.35,1414.32,0.00,0.00,0.38,0.46
plotter1,60,2021-12-31 04:36:21,lo,4.22,4.22,52.90,52.90,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:36:21,enp6s0,636.58,1079.28,233.75,1425.14,0.00,0.00,0.40,0.47
plotter1,60,2021-12-31 04:37:21,lo,8.45,8.45,93.03,93.03,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 04:37:21,enp6s0,725.32,1247.17,266.38,1661.11,0.00,0.00,0.42,0.54
