# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2021-12-31 08:41:19,/dev/mapper/vg_raid-raid0,2265614,594593,20.79,20.79,586056271,177,0.00
plotter1,60,2021-12-31 08:42:19,/dev/mapper/vg_raid-raid0,2265614,594593,20.79,20.79,586056274,174,0.00
plotter1,60,2021-12-31 08:43:19,/dev/mapper/vg_raid-raid0,2265614,594593,20.79,20.79,586056274,174,0.00
plotter1,60,2021-12-31 08:44:19,/dev/mapper/vg_raid-raid0,2265151,595056,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 08:45:19,/dev/mapper/vg_raid-raid0,2264939,595268,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 08:46:19,/dev/mapper/vg_raid-raid0,2265003,595204,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 08:47:19,/dev/mapper/vg_raid-raid0,2264974,595232,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 08:48:19,/dev/mapper/vg_raid-raid0,2264956,595250,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 08:49:19,/dev/mapper/vg_raid-raid0,2264936,595271,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 08:50:19,/dev/mapper/vg_raid-raid0,2264909,595298,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 08:51:19,/dev/mapper/vg_raid-raid0,2264880,595327,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 08:52:19,/dev/mapper/vg_raid-raid0,2264858,595349,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 08:53:19,/dev/mapper/vg_raid-raid0,2264841,595365,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 08:54:19,/dev/mapper/vg_raid-raid0,2264825,595382,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 08:55:19,/dev/mapper/vg_raid-raid0,2264808,595399,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 08:56:19,/dev/mapper/vg_raid-raid0,2264792,595414,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 08:57:19,/dev/mapper/vg_raid-raid0,2264770,595437,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 08:58:19,/dev/mapper/vg_raid-raid0,2264737,595469,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 08:59:19,/dev/mapper/vg_raid-raid0,2264722,595485,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 09:00:19,/dev/mapper/vg_raid-raid0,2264702,595504,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 09:01:19,/dev/mapper/vg_raid-raid0,2264685,595522,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 09:02:19,/dev/mapper/vg_raid-raid0,2264666,595541,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 09:03:19,/dev/mapper/vg_raid-raid0,2264650,595557,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 09:04:19,/dev/mapper/vg_raid-raid0,2264633,595574,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 09:05:19,/dev/mapper/vg_raid-raid0,2264611,595595,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 09:06:19,/dev/mapper/vg_raid-raid0,2264592,595614,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 09:07:19,/dev/mapper/vg_raid-raid0,2264570,595637,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 09:08:19,/dev/mapper/vg_raid-raid0,2264552,595654,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:09:19,/dev/mapper/vg_raid-raid0,2264535,595671,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:10:19,/dev/mapper/vg_raid-raid0,2264516,595690,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:11:19,/dev/mapper/vg_raid-raid0,2264496,595710,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:12:19,/dev/mapper/vg_raid-raid0,2264475,595731,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:13:19,/dev/mapper/vg_raid-raid0,2264454,595752,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:14:19,/dev/mapper/vg_raid-raid0,2264435,595771,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:15:19,/dev/mapper/vg_raid-raid0,2264415,595791,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:16:19,/dev/mapper/vg_raid-raid0,2264396,595811,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:17:19,/dev/mapper/vg_raid-raid0,2264378,595829,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:18:19,/dev/mapper/vg_raid-raid0,2264358,595849,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:19:19,/dev/mapper/vg_raid-raid0,2264339,595868,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:20:19,/dev/mapper/vg_raid-raid0,2264318,595888,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:21:19,/dev/mapper/vg_raid-raid0,2264297,595909,20.83,20.83,586056274,174,0.00
plotter1,60,2021-12-31 09:22:19,/dev/mapper/vg_raid-raid0,2264265,595942,20.84,20.84,586056274,174,0.00
plotter1,60,2021-12-31 09:23:19,/dev/mapper/vg_raid-raid0,2264232,595975,20.84,20.84,586056274,174,0.00
plotter1,60,2021-12-31 09:24:19,/dev/mapper/vg_raid-raid0,2264203,596004,20.84,20.84,586056274,174,0.00
