# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2021-12-31 03:44:48,111732004,122953156,7187324,5.46,164488,11145780,5068060,1.93,231144,17853876,228
plotter1,60,2021-12-31 03:45:48,111068164,122862720,7277720,5.53,165508,11718224,5098600,1.94,252668,18484528,8
plotter1,60,2021-12-31 03:46:48,110296356,122800036,7340260,5.57,165976,12426876,5119192,1.95,271676,19234244,220
plotter1,60,2021-12-31 03:47:48,105483532,120276380,9862232,7.49,166324,14715768,12110464,4.61,438296,23757416,216
plotter1,60,2021-12-31 03:48:48,103706644,119646808,10492108,7.97,167200,15862180,12111000,4.61,587596,25404268,52
plotter1,60,2021-12-31 03:49:48,101932696,118703188,11435948,8.68,170580,16689152,12029264,4.58,797152,26967516,256
plotter1,60,2021-12-31 03:50:48,99725452,117263904,12875252,9.78,171972,17455752,12032008,4.58,999952,28957648,148
plotter1,60,2021-12-31 03:51:48,98796076,117039944,13099292,9.95,173940,18159076,11982188,4.56,1172176,29737340,168
plotter1,60,2021-12-31 03:52:48,97836464,116777980,13361116,10.15,176196,18854924,11993740,4.56,1324532,30511688,68
plotter1,60,2021-12-31 03:53:48,96946932,116524588,13614480,10.34,180380,19486388,11994576,4.56,1480096,31262304,44
plotter1,60,2021-12-31 03:54:48,96158756,116369512,13770008,10.46,188404,20111464,11994912,4.56,1577808,31923824,72
plotter1,60,2021-12-31 03:55:48,95569296,116279296,13859788,10.52,190920,20608224,12000032,4.57,1661032,32444876,160
plotter1,60,2021-12-31 03:56:48,94814968,116181276,13958048,10.60,191272,21264152,12003512,4.57,1718176,33128616,228
plotter1,60,2021-12-31 03:57:48,93373636,115385228,14753752,11.20,191572,21909100,13053752,4.97,1780640,34517244,128
plotter1,60,2021-12-31 03:58:48,93389312,116037428,14101472,10.71,192096,22545156,12011616,4.57,1848424,34437856,140
plotter1,60,2021-12-31 03:59:48,92523280,115899748,14238796,10.81,192480,23273092,12011616,4.57,1909840,35218844,36
plotter1,60,2021-12-31 04:00:48,90918620,114972976,15165812,11.52,192720,23950728,13323040,5.07,1964008,36795972,84
plotter1,60,2021-12-31 04:01:48,91106852,115746100,14392468,10.93,192940,24535880,12012508,4.57,1999344,36577040,92
plotter1,60,2021-12-31 04:02:48,90405556,115674952,14464108,10.98,193208,25165300,12012624,4.57,2039316,37224100,140
plotter1,60,2021-12-31 04:03:48,89697360,115589392,14549260,11.05,193484,25787564,12012756,4.57,2095048,37863416,68
plotter1,60,2021-12-31 04:04:48,89066092,115539508,14599056,11.09,193764,26368656,12012888,4.57,2129984,38465696,244
plotter1,60,2021-12-31 04:05:48,88460804,115525484,14613120,11.10,194036,26959660,12013276,4.57,2158572,39078548,112
plotter1,60,2021-12-31 04:06:48,87757960,115424804,14714060,11.17,194296,27561604,12025780,4.58,2187436,39715156,144
plotter1,60,2021-12-31 04:07:48,87144944,115389028,14749744,11.20,194592,28138540,12030956,4.58,2214312,40320468,116
plotter1,60,2021-12-31 04:08:48,86526596,115323512,14815152,11.25,194864,28691092,12036884,4.58,2237732,40899328,300
plotter1,60,2021-12-31 04:09:48,86034808,115304732,14834144,11.26,195096,29163860,12037344,4.58,2258492,41398424,116
plotter1,60,2021-12-31 04:10:48,85346504,115233392,14905652,11.32,195372,29780548,12044636,4.58,2287140,42042864,4448
plotter1,60,2021-12-31 04:11:48,81042348,111557944,18581064,14.11,195668,30408980,12061488,4.59,2310524,46317748,244
plotter1,60,2021-12-31 04:12:48,80540188,111520792,18617452,14.14,196124,30873964,12062056,4.59,2329916,46802616,76
plotter1,60,2021-12-31 04:13:48,79844064,111430800,18707908,14.21,196376,31475756,12070176,4.59,2353084,47439700,72
plotter1,60,2021-12-31 04:14:48,79253068,111407252,18730716,14.22,196668,32038168,12070888,4.59,2373444,48027156,68
plotter1,60,2021-12-31 04:15:48,78615404,111356460,18782708,14.26,196940,32619148,12071084,4.59,2395656,48629536,152
plotter1,60,2021-12-31 04:16:48,77910112,111307464,18831620,14.30,197224,33269424,12071232,4.59,2417336,49302992,112
plotter1,60,2021-12-31 04:17:48,77350224,111278200,18860588,14.32,197476,33795092,12071416,4.59,2437044,49841096,236
plotter1,60,2021-12-31 04:18:48,76746856,111252608,18886292,14.34,197700,34367680,12074200,4.59,2457360,50434908,88
plotter1,60,2021-12-31 04:19:48,76201920,111211772,18926708,14.37,197948,34867116,12074332,4.59,2475584,50958980,92
plotter1,60,2021-12-31 04:20:48,75548916,111151140,18987376,14.42,198188,35454192,12074464,4.59,2493828,51566516,172
plotter1,60,2021-12-31 04:21:48,74970524,111137620,19000968,14.43,198388,36013856,12074664,4.59,2513896,52160012,272
plotter1,60,2021-12-31 04:22:48,74375796,111083708,19054880,14.47,198636,36549740,12075852,4.59,2533404,52714500,32
plotter1,60,2021-12-31 04:23:48,73606068,110941284,19197120,14.58,198856,37171736,12080644,4.60,2566844,53438248,172
plotter1,60,2021-12-31 04:24:48,72754424,110805476,19332776,14.68,199108,37881616,12081048,4.60,2604012,54236648,112
plotter1,60,2021-12-31 04:25:48,72037128,110712976,19425208,14.75,199340,38501204,12081728,4.60,2635700,54925340,228
