# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2021-12-31 09:25:42,115778900,128046636,2094020,1.59,166276,12190148,4998716,1.90,1000664,13036608,136
plotter1,60,2021-12-31 09:26:42,114492952,127798400,2341268,1.78,173004,13221040,11757172,4.47,1186960,14120856,232
plotter1,60,2021-12-31 09:27:42,110894208,127357916,2782820,2.11,175712,16376632,11759188,4.47,2888476,15992512,240
plotter1,60,2021-12-31 09:28:42,109564724,127296540,2843864,2.16,176548,17643896,11759964,4.47,4220904,15994216,36
plotter1,60,2021-12-31 09:29:42,108591244,127272856,2867512,2.18,180668,18589612,11762260,4.48,4888828,16310524,108
plotter1,60,2021-12-31 09:30:42,107745592,127030828,3109360,2.36,182084,19191860,11773108,4.48,5096120,16917820,256
plotter1,60,2021-12-31 09:31:42,106392200,126198048,3942304,2.99,182460,19712464,11777380,4.48,5182604,18215964,54912
plotter1,60,2021-12-31 09:32:42,105681692,126050252,4090016,3.11,182760,20274444,11743948,4.47,5230868,18874088,73804
plotter1,60,2021-12-31 09:33:42,104991548,126022732,4116900,3.13,183128,20937180,11748896,4.47,5330208,19447300,252
plotter1,60,2021-12-31 09:34:42,104351760,125996152,4143116,3.15,183952,21549504,11749052,4.47,5464188,19931872,172
plotter1,60,2021-12-31 09:35:42,103347944,125553272,4586884,3.48,187360,22106592,12376100,4.71,5505072,20913108,120
plotter1,60,2021-12-31 09:36:42,103292796,125998292,4141456,3.14,188220,22605896,11757196,4.47,5539460,20927844,80
plotter1,60,2021-12-31 09:37:42,102726328,125984072,4155960,3.16,190012,23156384,11759592,4.47,5612004,21411040,192
plotter1,60,2021-12-31 09:38:42,102191616,126008968,4130860,3.14,191296,23714712,11761172,4.47,5655660,21932276,132
plotter1,60,2021-12-31 09:39:42,101601232,125983404,4156184,3.16,191580,24279240,11767380,4.48,5688496,22472340,24596
plotter1,60,2021-12-31 09:40:42,100747604,125968328,4171012,3.17,191928,25117484,11767648,4.48,5994252,23008632,192
plotter1,60,2021-12-31 09:41:42,99974264,125971060,4168912,3.17,192276,25893156,11768324,4.48,6171132,23612372,200
plotter1,60,2021-12-31 09:42:42,99378444,125975228,4164796,3.16,192576,26492844,11768472,4.48,6208936,24174440,176
plotter1,60,2021-12-31 09:43:42,98779004,125980408,4159792,3.16,192836,27097256,11768588,4.48,6246392,24746912,36
plotter1,60,2021-12-31 09:44:42,98235372,125981680,4158664,3.16,193096,27641888,11768720,4.48,6294252,25245808,28
plotter1,60,2021-12-31 09:45:42,97577492,125955560,4185156,3.18,193440,28273292,11772064,4.48,6358444,25818076,36
plotter1,60,2021-12-31 09:46:42,96949896,125962992,4177480,3.17,193772,28908028,11772196,4.48,6412816,26402864,32
plotter1,60,2021-12-31 09:47:42,96203188,125924816,4215360,3.20,194052,29616268,11779820,4.48,6545264,26992384,7328
plotter1,60,2021-12-31 09:48:42,95610012,125926212,4214148,3.20,194540,30210336,11789600,4.49,6618912,27526400,220
plotter1,60,2021-12-31 09:49:42,94982276,125909728,4229716,3.21,194788,30821752,11791468,4.49,6662152,28100728,632
plotter1,60,2021-12-31 09:50:42,94379792,125937016,4203512,3.19,195144,31450716,11792608,4.49,6714636,28680884,36
plotter1,60,2021-12-31 09:51:42,93835828,125917064,4223572,3.21,195424,31974496,11794440,4.49,6751808,29168524,156
plotter1,60,2021-12-31 09:52:42,93280968,125922780,4217096,3.20,195704,32534752,11800576,4.49,6788684,29701128,48
plotter1,60,2021-12-31 09:53:42,92745980,125914016,4226244,3.21,195944,33060748,11803320,4.49,6828664,30194092,92
plotter1,60,2021-12-31 09:54:42,92114204,125898224,4242116,3.22,196192,33676456,11803452,4.49,6903304,30736732,220
plotter1,60,2021-12-31 09:55:42,91545164,125895208,4245380,3.22,196548,34242092,11808684,4.49,6950956,31259572,32
plotter1,60,2021-12-31 09:56:42,90999988,125889512,4250120,3.23,196828,34781712,11808816,4.49,6996884,31754024,140
plotter1,60,2021-12-31 09:57:42,90367604,125876448,4263632,3.24,197080,35396940,11808964,4.49,7070704,32309848,996
plotter1,60,2021-12-31 09:58:42,89775004,125877496,4262732,3.24,197356,35985256,11810172,4.49,7116360,32854020,96
plotter1,60,2021-12-31 09:59:42,89289308,125895876,4244232,3.22,197616,36484668,11810304,4.49,7142576,33327460,96
plotter1,60,2021-12-31 10:00:42,88620696,125853348,4287016,3.26,197920,37105092,11810440,4.49,7181356,33909820,244
plotter1,60,2021-12-31 10:01:42,88107660,125893872,4246128,3.22,198160,37653720,11810836,4.49,7227508,34412392,188
plotter1,60,2021-12-31 10:02:42,87509600,125855328,4284672,3.25,198404,38208128,11813832,4.49,7261612,34935352,192
plotter1,60,2021-12-31 10:03:42,86984380,125882460,4257516,3.23,198648,38755696,11813980,4.49,7311508,35435088,124
plotter1,60,2021-12-31 10:04:42,86296248,125867636,4272720,3.24,198908,39423112,11822456,4.50,7370240,36052644,80
plotter1,60,2021-12-31 10:05:42,85478240,125865052,4275164,3.25,199208,40233052,11823536,4.50,7616648,36618684,328
plotter1,60,2021-12-31 10:06:42,84646544,125848012,4291908,3.26,199412,41042932,11823932,4.50,7866944,37177168,104
plotter1,60,2021-12-31 10:07:42,83907380,125855064,4284668,3.25,199652,41783288,11824748,4.50,8037496,37749680,180
