# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2021-12-31 05:08:31,lo,9.57,9.57,139.96,139.96,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 05:08:31,enp6s0,501.08,1127.00,93.81,1537.54,0.00,0.00,0.42,0.50
plotter1,60,2021-12-31 05:09:31,lo,32.02,32.02,292.58,292.58,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 05:09:31,enp6s0,699.55,1213.18,362.74,1575.14,0.00,0.00,0.40,0.52
plotter1,60,2021-12-31 05:10:31,lo,28.47,28.47,316.55,316.55,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 05:10:31,enp6s0,561.02,1261.02,106.97,1708.91,0.00,0.00,0.42,0.56
plotter1,60,2021-12-31 05:11:31,lo,16.58,16.58,160.28,160.28,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 05:11:31,enp6s0,766.77,1273.15,393.92,1648.27,0.00,0.00,0.42,0.54
plotter1,60,2021-12-31 05:12:31,lo,2.90,2.90,27.28,27.28,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 05:12:31,enp6s0,635.52,1089.23,308.28,1394.43,0.00,0.00,0.42,0.46
plotter1,60,2021-12-31 05:13:31,lo,6.52,6.52,54.01,54.01,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 05:13:31,enp6s0,586.08,983.83,306.57,1255.73,0.00,0.00,0.43,0.41
plotter1,60,2021-12-31 05:14:31,lo,8.35,8.35,109.44,109.44,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 05:14:31,enp6s0,764.08,1307.23,401.74,1687.51,0.00,0.00,0.42,0.55
plotter1,60,2021-12-31 05:15:31,lo,8.03,8.03,79.72,79.72,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 05:15:31,enp6s0,541.82,1069.82,190.02,1420.24,0.00,0.00,0.42,0.47
