# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-02 06:39:54,1,911,4.38,5.23,5.05,0
plotter1,60,2022-01-02 06:40:54,8,913,6.90,5.75,5.23,8
plotter1,60,2022-01-02 06:41:54,2,914,6.26,5.70,5.25,0
plotter1,60,2022-01-02 06:42:54,1,913,5.15,5.51,5.21,0
plotter1,60,2022-01-02 06:43:54,1,913,3.78,5.05,5.07,0
plotter1,60,2022-01-02 06:44:54,2,911,4.19,4.91,5.02,0
plotter1,60,2022-01-02 06:45:54,1,912,4.96,4.91,5.01,0
plotter1,60,2022-01-02 06:46:54,2,910,5.37,5.01,5.03,0
plotter1,60,2022-01-02 06:47:54,2,910,5.69,5.17,5.09,0
plotter1,60,2022-01-02 06:48:54,1,910,3.81,4.76,4.95,0
plotter1,60,2022-01-02 06:49:54,1,909,4.56,4.80,4.95,0
plotter1,60,2022-01-02 06:50:54,3,910,4.68,4.84,4.96,0
plotter1,60,2022-01-02 06:51:54,2,913,5.15,4.87,4.95,0
plotter1,60,2022-01-02 06:52:54,9,911,6.43,5.24,5.07,0
plotter1,60,2022-01-02 06:53:54,1,911,6.02,5.39,5.14,8
plotter1,60,2022-01-02 06:54:54,1,911,5.57,5.45,5.18,0
plotter1,60,2022-01-02 06:55:54,1,910,5.50,5.56,5.24,0
plotter1,60,2022-01-02 06:56:54,1,912,4.60,5.35,5.19,0
plotter1,60,2022-01-02 06:57:54,1,910,4.62,5.15,5.13,0
plotter1,60,2022-01-02 06:58:54,1,911,5.44,5.30,5.18,0
plotter1,60,2022-01-02 06:59:54,1,911,4.20,4.95,5.06,0
plotter1,60,2022-01-02 07:00:54,1,911,4.26,4.76,4.99,0
plotter1,60,2022-01-02 07:01:54,8,912,3.51,4.45,4.87,1
plotter1,60,2022-01-02 07:02:54,6,912,4.72,4.61,4.90,0
plotter1,60,2022-01-02 07:03:54,1,911,5.09,4.77,4.93,8
plotter1,60,2022-01-02 07:04:54,1,911,4.45,4.73,4.91,0
plotter1,60,2022-01-02 07:05:54,1,912,5.98,5.09,5.02,8
plotter1,60,2022-01-02 07:06:54,1,913,6.19,5.29,5.09,5
plotter1,60,2022-01-02 07:07:54,2,912,3.64,4.72,4.91,8
plotter1,60,2022-01-02 07:08:54,1,912,3.81,4.56,4.84,0
plotter1,60,2022-01-02 07:09:54,1,912,3.71,4.38,4.76,0
plotter1,60,2022-01-02 07:10:54,2,911,3.67,4.24,4.69,8
plotter1,60,2022-01-02 07:11:54,1,914,4.69,4.40,4.71,1
plotter1,60,2022-01-02 07:12:54,1,912,5.75,4.69,4.79,6
plotter1,60,2022-01-02 07:13:54,1,910,5.42,4.77,4.81,0
plotter1,60,2022-01-02 07:14:54,1,911,4.70,4.64,4.75,0
plotter1,60,2022-01-02 07:15:54,1,911,6.29,5.10,4.91,0
plotter1,60,2022-01-02 07:16:54,1,911,5.65,5.12,4.92,0
