# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-02 06:01:42,1,905,4.37,5.00,5.09,1
plotter1,60,2022-01-02 06:02:42,1,914,6.77,5.53,5.26,1
plotter1,60,2022-01-02 06:03:42,1,915,6.26,5.68,5.33,1
plotter1,60,2022-01-02 06:04:42,1,913,4.32,5.31,5.23,2
plotter1,60,2022-01-02 06:05:42,1,912,5.21,5.50,5.31,1
plotter1,60,2022-01-02 06:06:42,1,910,5.21,5.47,5.31,9
plotter1,60,2022-01-02 06:07:42,1,910,5.06,5.34,5.27,4
plotter1,60,2022-01-02 06:08:42,1,910,5.55,5.41,5.30,2
plotter1,60,2022-01-02 06:09:42,3,912,5.33,5.32,5.27,1
plotter1,60,2022-01-02 06:10:42,1,910,6.02,5.56,5.36,1
plotter1,60,2022-01-02 06:11:42,1,910,5.55,5.57,5.38,1
plotter1,60,2022-01-02 06:12:42,1,911,5.89,5.65,5.42,1
plotter1,60,2022-01-02 06:13:42,8,911,5.75,5.59,5.41,1
plotter1,60,2022-01-02 06:14:42,1,911,5.00,5.38,5.35,1
plotter1,60,2022-01-02 06:15:42,1,912,5.66,5.55,5.41,1
plotter1,60,2022-01-02 06:16:42,1,911,4.80,5.36,5.35,2
plotter1,60,2022-01-02 06:17:42,1,910,4.59,5.22,5.31,4
plotter1,60,2022-01-02 06:18:42,1,912,3.47,4.80,5.16,1
plotter1,60,2022-01-02 06:19:42,1,912,5.09,5.02,5.21,9
plotter1,60,2022-01-02 06:20:42,6,913,5.82,5.18,5.25,1
plotter1,60,2022-01-02 06:21:42,1,912,4.40,4.85,5.13,3
plotter1,60,2022-01-02 06:22:42,1,911,3.62,4.57,5.01,7
plotter1,60,2022-01-02 06:23:42,6,910,4.84,4.73,5.04,9
plotter1,60,2022-01-02 06:24:42,1,910,4.36,4.54,4.94,1
plotter1,60,2022-01-02 06:25:42,1,912,4.62,4.64,4.96,1
plotter1,60,2022-01-02 06:26:42,1,911,4.01,4.47,4.88,9
plotter1,60,2022-01-02 06:27:42,1,915,3.46,4.27,4.79,9
plotter1,60,2022-01-02 06:28:42,1,911,4.62,4.42,4.80,1
plotter1,60,2022-01-02 06:29:42,1,911,4.78,4.55,4.83,4
plotter1,60,2022-01-02 06:30:42,1,911,4.57,4.50,4.79,1
plotter1,60,2022-01-02 06:31:42,2,911,4.54,4.59,4.80,9
plotter1,60,2022-01-02 06:32:42,1,913,4.08,4.50,4.76,1
plotter1,60,2022-01-02 06:33:42,1,913,3.71,4.26,4.66,2
plotter1,60,2022-01-02 06:34:42,2,913,5.98,4.72,4.79,1
plotter1,60,2022-01-02 06:35:42,1,914,7.48,5.38,5.01,1
plotter1,60,2022-01-02 06:36:42,1,913,5.19,5.13,4.95,9
plotter1,60,2022-01-02 06:37:42,1,910,5.55,5.20,4.98,9
plotter1,60,2022-01-02 06:38:42,0,900,7.24,5.78,5.20,0
