# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
plotter1;60;2022-01-02 09:54:01;-1;3.88;0.00;1.08;7.86;0.00;87.18
plotter1;60;2022-01-02 09:55:01;-1;9.63;0.00;0.38;9.64;0.00;80.34
plotter1;60;2022-01-02 09:56:01;-1;16.33;0.00;0.45;9.15;0.00;74.07
plotter1;60;2022-01-02 09:57:01;-1;16.78;0.00;0.43;7.51;0.00;75.28
plotter1;60;2022-01-02 09:58:01;-1;9.20;0.00;0.42;7.77;0.00;82.61
plotter1;60;2022-01-02 09:59:01;-1;8.97;0.00;0.43;7.54;0.00;83.07
plotter1;60;2022-01-02 10:00:01;-1;9.10;0.00;0.42;6.23;0.00;84.25
plotter1;60;2022-01-02 10:01:01;-1;11.39;0.00;0.46;9.45;0.00;78.70
plotter1;60;2022-01-02 10:02:01;-1;10.49;0.00;0.43;7.50;0.00;81.58
plotter1;60;2022-01-02 10:03:01;-1;9.20;0.00;0.40;7.66;0.00;82.74
plotter1;60;2022-01-02 10:04:01;-1;9.18;0.00;0.35;7.66;0.00;82.81
plotter1;60;2022-01-02 10:05:01;-1;9.69;0.00;0.36;7.26;0.00;82.70
plotter1;60;2022-01-02 10:06:01;-1;9.95;0.00;0.40;8.50;0.00;81.15
plotter1;60;2022-01-02 10:07:01;-1;10.16;0.00;0.36;8.30;0.00;81.18
plotter1;60;2022-01-02 10:08:01;-1;12.74;0.00;0.35;6.78;0.00;80.13
plotter1;60;2022-01-02 10:09:01;-1;9.70;0.00;0.39;9.38;0.00;80.54
plotter1;60;2022-01-02 10:10:01;-1;10.03;0.00;0.40;7.28;0.00;82.29
plotter1;60;2022-01-02 10:11:01;-1;9.31;0.00;0.42;7.28;0.00;82.99
plotter1;60;2022-01-02 10:12:01;-1;9.05;0.00;0.39;8.53;0.00;82.03
plotter1;60;2022-01-02 10:13:01;-1;9.61;0.00;0.37;9.11;0.00;80.91
plotter1;60;2022-01-02 10:14:01;-1;8.93;0.00;0.36;7.51;0.00;83.21
plotter1;60;2022-01-02 10:15:01;-1;8.98;0.00;0.32;6.59;0.00;84.11
plotter1;60;2022-01-02 10:16:01;-1;9.30;0.00;0.38;7.93;0.00;82.38
plotter1;60;2022-01-02 10:17:01;-1;9.13;0.00;0.35;8.27;0.00;82.25
plotter1;60;2022-01-02 10:18:01;-1;8.90;0.00;0.38;8.66;0.00;82.06
plotter1;60;2022-01-02 10:19:01;-1;9.10;0.00;0.33;6.53;0.00;84.04
plotter1;60;2022-01-02 10:20:01;-1;9.47;0.00;0.43;6.29;0.00;83.80
plotter1;60;2022-01-02 10:21:01;-1;10.07;0.00;0.49;8.48;0.00;80.96
plotter1;60;2022-01-02 10:22:01;-1;9.17;0.00;0.33;7.46;0.00;83.04
plotter1;60;2022-01-02 10:23:01;-1;9.27;0.00;0.33;6.43;0.00;83.96
plotter1;60;2022-01-02 10:24:01;-1;9.15;0.00;0.32;8.63;0.00;81.90
plotter1;60;2022-01-02 10:25:01;-1;9.56;0.00;0.33;6.62;0.00;83.49
plotter1;60;2022-01-02 10:26:01;-1;9.79;0.00;0.36;8.74;0.00;81.11
plotter1;60;2022-01-02 10:27:01;-1;8.73;0.00;0.32;7.56;0.00;83.39
plotter1;60;2022-01-02 10:28:01;-1;9.88;0.00;0.34;6.71;0.00;83.07
plotter1;60;2022-01-02 10:29:01;-1;9.02;0.00;0.33;8.07;0.00;82.58
plotter1;60;2022-01-02 10:30:01;-1;9.59;0.00;0.38;7.97;0.00;82.07
plotter1;60;2022-01-02 10:31:01;-1;15.20;0.00;0.41;9.26;0.00;75.13
# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
