# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
plotter1;60;2022-01-02 02:45:53;-1;4.45;0.00;1.14;9.32;0.00;85.09
plotter1;60;2022-01-02 02:46:53;-1;12.44;0.00;0.36;7.70;0.00;79.51
plotter1;60;2022-01-02 02:47:53;-1;15.98;0.00;0.40;8.09;0.00;75.52
plotter1;60;2022-01-02 02:48:53;-1;14.82;0.00;0.38;7.00;0.00;77.79
plotter1;60;2022-01-02 02:49:53;-1;9.12;0.00;0.41;9.17;0.00;81.30
plotter1;60;2022-01-02 02:50:53;-1;9.52;0.00;0.46;8.38;0.00;81.65
plotter1;60;2022-01-02 02:51:53;-1;9.67;0.00;0.42;7.77;0.00;82.14
plotter1;60;2022-01-02 02:52:53;-1;11.77;0.00;0.39;9.04;0.00;78.79
plotter1;60;2022-01-02 02:53:53;-1;9.25;0.00;0.41;8.46;0.00;81.89
plotter1;60;2022-01-02 02:54:53;-1;9.30;0.00;0.35;6.24;0.00;84.11
plotter1;60;2022-01-02 02:55:53;-1;9.95;0.00;0.38;9.13;0.00;80.53
plotter1;60;2022-01-02 02:56:53;-1;9.85;0.00;0.33;7.60;0.00;82.23
plotter1;60;2022-01-02 02:57:53;-1;9.14;0.00;0.38;9.16;0.00;81.32
plotter1;60;2022-01-02 02:58:53;-1;13.04;0.00;0.35;7.82;0.00;78.80
plotter1;60;2022-01-02 02:59:53;-1;11.62;0.00;0.36;9.13;0.00;78.90
plotter1;60;2022-01-02 03:00:53;-1;9.70;0.00;0.39;10.03;0.00;79.88
plotter1;60;2022-01-02 03:01:53;-1;8.97;0.00;0.36;7.57;0.00;83.10
plotter1;60;2022-01-02 03:02:53;-1;9.67;0.00;0.43;8.56;0.00;81.34
plotter1;60;2022-01-02 03:03:53;-1;9.18;0.00;0.33;7.53;0.00;82.95
plotter1;60;2022-01-02 03:04:53;-1;8.98;0.00;0.34;6.72;0.00;83.96
plotter1;60;2022-01-02 03:05:53;-1;9.40;0.00;0.37;8.86;0.00;81.37
plotter1;60;2022-01-02 03:06:53;-1;9.08;0.00;0.31;8.02;0.00;82.59
plotter1;60;2022-01-02 03:07:53;-1;8.96;0.00;0.35;8.54;0.00;82.16
plotter1;60;2022-01-02 03:08:53;-1;9.05;0.00;0.34;8.00;0.00;82.61
plotter1;60;2022-01-02 03:09:53;-1;9.57;0.00;0.34;6.31;0.00;83.77
plotter1;60;2022-01-02 03:10:53;-1;9.29;0.00;0.36;9.04;0.00;81.31
plotter1;60;2022-01-02 03:11:53;-1;8.74;0.00;0.33;8.71;0.00;82.22
plotter1;60;2022-01-02 03:12:53;-1;9.57;0.00;0.31;7.48;0.00;82.64
plotter1;60;2022-01-02 03:13:53;-1;9.76;0.00;0.39;8.49;0.00;81.35
plotter1;60;2022-01-02 03:14:53;-1;9.33;0.00;0.47;5.44;0.00;84.77
plotter1;60;2022-01-02 03:15:53;-1;9.99;0.00;0.35;8.16;0.00;81.50
plotter1;60;2022-01-02 03:16:53;-1;9.38;0.00;0.30;7.45;0.00;82.87
plotter1;60;2022-01-02 03:17:53;-1;9.46;0.00;0.30;7.87;0.00;82.37
plotter1;60;2022-01-02 03:18:53;-1;8.95;0.00;0.32;7.86;0.00;82.86
plotter1;60;2022-01-02 03:19:53;-1;9.47;0.00;0.31;7.76;0.00;82.46
plotter1;60;2022-01-02 03:20:53;-1;8.93;0.00;0.38;8.00;0.00;82.68
plotter1;60;2022-01-02 03:21:53;-1;12.58;0.00;0.34;7.55;0.00;79.52
plotter1;60;2022-01-02 03:22:53;-1;16.42;0.00;0.40;8.06;0.00;75.13
# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
plotter1;60;2022-01-02 02:45:53;248.18;235.02;13.02;0.15;22715.83;513.47;63.60
plotter1;60;2022-01-02 02:46:53;189.15;183.18;5.87;0.10;19041.47;114.27;13.07
plotter1;60;2022-01-02 02:47:53;192.20;186.77;5.38;0.05;19538.00;94.40;4.40
plotter1;60;2022-01-02 02:48:53;179.02;173.87;5.15;0.00;17910.00;86.93;0.00
plotter1;60;2022-01-02 02:49:53;224.75;219.53;5.22;0.00;22576.27;86.53;0.00
plotter1;60;2022-01-02 02:50:53;186.15;178.08;8.07;0.00;17016.07;312.27;0.00
plotter1;60;2022-01-02 02:51:53;181.27;176.45;4.82;0.00;18479.88;90.00;0.00
plotter1;60;2022-01-02 02:52:53;205.90;203.68;2.22;0.00;20416.70;40.67;0.00
plotter1;60;2022-01-02 02:53:53;189.58;186.77;2.82;0.00;18848.63;47.20;0.00
plotter1;60;2022-01-02 02:54:53;154.93;152.12;2.82;0.00;15932.53;50.27;0.00
plotter1;60;2022-01-02 02:55:53;204.22;198.62;5.60;0.00;19136.23;276.53;0.00
plotter1;60;2022-01-02 02:56:53;192.95;189.32;3.63;0.00;19271.73;63.07;0.00
