# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-02 10:33:01,248.00,236.38,11.47,0.15,24184.40,305.60,76.67
plotter1,60,2022-01-02 10:34:01,185.92,177.78,8.03,0.10,18622.13,150.27,8.80
plotter1,60,2022-01-02 10:35:01,200.10,197.72,2.38,0.00,20396.53,45.73,0.00
plotter1,60,2022-01-02 10:36:01,208.67,203.60,5.07,0.00,20111.70,267.33,0.00
plotter1,60,2022-01-02 10:37:01,198.93,196.18,2.75,0.00,20811.32,46.93,0.00
plotter1,60,2022-01-02 10:38:01,186.60,183.95,2.65,0.00,19274.65,52.93,0.00
plotter1,60,2022-01-02 10:39:01,202.87,199.83,3.03,0.00,20212.43,57.73,0.00
plotter1,60,2022-01-02 10:40:01,175.92,172.77,3.15,0.00,17660.07,59.33,0.00
plotter1,60,2022-01-02 10:41:01,210.27,204.52,5.75,0.00,19499.42,279.73,0.00
plotter1,60,2022-01-02 10:42:01,195.45,191.92,3.53,0.00,19646.47,65.87,0.00
plotter1,60,2022-01-02 10:43:01,185.78,181.15,4.63,0.00,18830.40,81.73,0.00
plotter1,60,2022-01-02 10:44:01,193.63,190.00,3.63,0.00,19769.07,70.27,0.00
plotter1,60,2022-01-02 10:45:01,194.48,191.02,3.47,0.00,19662.93,78.00,0.00
plotter1,60,2022-01-02 10:46:01,217.27,208.90,8.37,0.00,20254.90,333.73,0.00
plotter1,60,2022-01-02 10:47:01,201.97,196.60,5.37,0.00,20349.20,102.40,0.00
plotter1,60,2022-01-02 10:48:01,189.20,184.23,4.97,0.00,19095.33,86.67,0.00
plotter1,60,2022-01-02 10:49:01,198.80,194.58,4.22,0.00,20203.33,79.60,0.00
plotter1,60,2022-01-02 10:50:01,209.02,201.52,7.50,0.00,20633.38,375.73,0.00
plotter1,60,2022-01-02 10:51:01,194.70,187.33,7.37,0.00,18343.92,334.80,0.00
plotter1,60,2022-01-02 10:52:01,184.82,180.45,4.37,0.00,18473.35,76.93,0.00
plotter1,60,2022-01-02 10:53:01,186.40,181.07,5.33,0.00,18816.27,92.80,0.00
plotter1,60,2022-01-02 10:54:01,207.17,202.20,4.97,0.00,20567.73,84.13,0.00
plotter1,60,2022-01-02 10:55:01,158.88,152.60,6.28,0.00,15731.75,116.40,0.00
plotter1,60,2022-01-02 10:56:01,168.97,162.17,6.80,0.00,15422.22,310.53,0.00
plotter1,60,2022-01-02 10:57:01,176.97,173.63,3.33,0.00,18265.20,69.07,0.00
plotter1,60,2022-01-02 10:58:01,189.63,184.27,5.37,0.00,18910.00,98.67,0.00
plotter1,60,2022-01-02 10:59:01,192.98,190.32,2.67,0.00,19752.00,50.00,0.00
plotter1,60,2022-01-02 11:00:01,202.82,199.60,3.22,0.00,20809.43,58.27,0.00
plotter1,60,2022-01-02 11:01:01,197.65,191.63,6.02,0.00,18752.00,281.07,0.00
plotter1,60,2022-01-02 11:02:01,173.62,170.27,3.35,0.00,16944.33,61.20,0.00
plotter1,60,2022-01-02 11:03:01,168.72,164.58,4.13,0.00,16907.33,71.73,0.00
plotter1,60,2022-01-02 11:04:01,180.50,176.10,4.40,0.00,18266.27,79.07,0.00
plotter1,60,2022-01-02 11:05:01,159.67,155.37,4.30,0.00,16018.82,87.73,0.00
plotter1,60,2022-01-02 11:06:01,202.37,194.75,7.62,0.00,18594.22,322.13,0.00
plotter1,60,2022-01-02 11:07:01,163.92,160.25,3.67,0.00,16632.53,76.53,0.00
plotter1,60,2022-01-02 11:08:01,194.73,189.20,5.53,0.00,19512.40,98.00,0.00
plotter1,60,2022-01-02 11:09:01,186.90,181.50,5.40,0.00,18805.47,96.27,0.00
plotter1,60,2022-01-02 11:10:01,200.62,192.70,7.92,0.00,18936.40,194.27,0.00
