# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-02 04:04:52,lo,11.43,11.43,6.17,6.17,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 04:04:52,enp6s0,745.33,1175.55,354.75,1496.15,0.00,0.00,0.40,0.49
plotter1,60,2022-01-02 04:05:52,lo,17.87,17.87,153.74,153.74,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 04:05:52,enp6s0,799.53,1275.45,359.21,1642.97,0.00,0.00,0.42,0.54
plotter1,60,2022-01-02 04:06:52,lo,7.98,7.98,5.08,5.08,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 04:06:52,enp6s0,635.78,1115.60,230.32,1430.83,0.00,0.00,0.40,0.47
plotter1,60,2022-01-02 04:07:52,lo,2.25,2.25,2.47,2.47,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 04:07:52,enp6s0,770.78,1265.02,356.76,1599.53,0.00,0.00,0.42,0.52
plotter1,60,2022-01-02 04:08:52,lo,9.30,9.30,7.44,7.44,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 04:08:52,enp6s0,725.80,1147.42,350.44,1438.51,0.00,0.00,0.40,0.47
plotter1,60,2022-01-02 04:09:52,lo,1.33,1.33,2.27,2.27,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 04:09:52,enp6s0,717.77,1172.30,323.60,1504.38,0.00,0.00,0.42,0.49
plotter1,60,2022-01-02 04:10:52,lo,5.62,5.62,75.49,75.49,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 04:10:52,enp6s0,649.38,1147.72,250.84,1474.81,0.00,0.00,0.40,0.48
plotter1,60,2022-01-02 04:11:52,lo,0.87,0.87,1.28,1.28,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 04:11:52,enp6s0,622.40,1048.75,229.10,1366.48,0.00,0.00,0.42,0.45
plotter1,60,2022-01-02 04:12:52,lo,1.17,1.17,1.62,1.62,0.00,0.00,0.00,0.00
