# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-02 10:33:01,lo,8.77,8.77,5.06,5.06,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:33:01,enp6s0,774.55,1263.57,358.31,1631.82,0.00,0.00,0.40,0.53
plotter1,60,2022-01-02 10:34:01,lo,13.12,13.12,103.92,103.92,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:34:01,enp6s0,710.10,1142.07,321.41,1467.30,0.00,0.00,0.42,0.48
plotter1,60,2022-01-02 10:35:01,lo,7.68,7.68,5.05,5.05,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:35:01,enp6s0,723.75,1178.68,330.46,1500.58,0.00,0.00,0.40,0.49
plotter1,60,2022-01-02 10:36:01,lo,7.17,7.17,5.38,5.38,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:36:01,enp6s0,784.90,1202.60,417.15,1504.62,0.00,0.00,0.42,0.49
plotter1,60,2022-01-02 10:37:01,lo,6.30,6.30,4.44,4.44,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:37:01,enp6s0,660.28,1170.87,218.81,1543.69,0.00,0.00,0.42,0.51
plotter1,60,2022-01-02 10:38:01,lo,5.70,5.70,4.25,4.25,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:38:01,enp6s0,654.58,1109.20,255.29,1447.73,0.00,0.00,0.42,0.47
plotter1,60,2022-01-02 10:39:01,lo,9.62,9.62,94.19,94.19,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:39:01,enp6s0,662.67,1245.50,201.50,1629.79,0.00,0.00,0.40,0.53
plotter1,60,2022-01-02 10:40:01,lo,2.27,2.27,2.15,2.15,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:40:01,enp6s0,672.78,1056.33,339.00,1337.64,0.00,0.00,0.43,0.44
plotter1,60,2022-01-02 10:41:01,lo,1.90,1.90,10.06,10.06,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:41:01,enp6s0,664.25,1123.00,236.19,1472.77,0.00,0.00,0.40,0.48
plotter1,60,2022-01-02 10:42:01,lo,5.30,5.30,51.05,51.05,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:42:01,enp6s0,663.30,1165.02,244.93,1527.90,0.00,0.00,0.42,0.50
plotter1,60,2022-01-02 10:43:01,lo,10.48,10.48,125.48,125.48,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:43:01,enp6s0,655.38,1154.63,227.04,1513.24,0.00,0.00,0.42,0.50
plotter1,60,2022-01-02 10:44:01,lo,7.87,7.87,121.75,121.75,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:44:01,enp6s0,692.57,1225.95,249.12,1616.49,0.00,0.00,0.40,0.53
plotter1,60,2022-01-02 10:45:01,lo,2.93,2.93,24.84,24.84,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:45:01,enp6s0,710.88,1192.23,274.98,1562.02,0.00,0.00,0.40,0.51
plotter1,60,2022-01-02 10:46:01,lo,608.40,608.40,6142.24,6142.24,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:46:01,enp6s0,3875.20,3832.07,3319.57,4916.62,0.00,0.00,0.43,1.61
plotter1,60,2022-01-02 10:47:01,lo,293.77,293.77,3573.74,3573.74,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:47:01,enp6s0,2660.63,2682.50,2267.83,3441.96,0.00,0.00,0.40,1.13
plotter1,60,2022-01-02 10:48:01,lo,1.07,1.07,1.78,1.78,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:48:01,enp6s0,676.07,1145.92,272.27,1503.14,0.00,0.00,0.42,0.49
plotter1,60,2022-01-02 10:49:01,lo,6.15,6.15,92.39,92.39,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 10:49:01,enp6s0,729.27,1265.07,294.50,1669.98,0.00,0.00,0.40,0.55
plotter1,60,2022-01-02 10:50:01,lo,3.03,3.03,25.04,25.04,0.00,0.00,0.00,0.00
