# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-02 07:57:33,lo,11.05,11.05,6.09,6.09,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 07:57:33,enp6s0,726.23,1122.72,358.77,1440.52,0.00,0.00,0.42,0.47
plotter1,60,2022-01-02 07:58:33,lo,13.93,13.93,87.10,87.10,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 07:58:33,enp6s0,650.48,1119.17,274.10,1426.17,0.00,0.00,0.40,0.47
plotter1,60,2022-01-02 07:59:33,lo,1.90,1.90,2.82,2.82,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 07:59:33,enp6s0,733.87,1151.50,379.24,1446.28,0.00,0.00,0.42,0.47
plotter1,60,2022-01-02 08:00:33,lo,1.73,1.73,2.77,2.77,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:00:33,enp6s0,736.92,1086.72,394.33,1408.52,0.00,0.00,0.40,0.46
plotter1,60,2022-01-02 08:01:33,lo,1.00,1.00,1.50,1.50,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:01:33,enp6s0,591.92,1014.53,205.94,1320.04,0.00,0.00,0.42,0.43
plotter1,60,2022-01-02 08:02:33,lo,1.07,1.07,1.72,1.72,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:02:33,enp6s0,627.20,1049.67,240.44,1366.46,0.00,0.00,0.42,0.45
plotter1,60,2022-01-02 08:03:33,lo,6.18,6.18,82.61,82.61,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:03:33,enp6s0,607.68,1081.23,197.74,1436.49,0.00,0.00,0.42,0.47
plotter1,60,2022-01-02 08:04:33,lo,1.23,1.23,1.65,1.65,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:04:33,enp6s0,653.83,1039.00,313.15,1341.56,0.00,0.00,0.40,0.44
plotter1,60,2022-01-02 08:05:33,lo,1.13,1.13,1.64,1.64,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:05:33,enp6s0,593.82,1029.47,209.17,1354.77,0.00,0.00,0.42,0.44
plotter1,60,2022-01-02 08:06:33,lo,0.93,0.93,1.41,1.41,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:06:33,enp6s0,592.80,991.23,235.46,1280.46,0.00,0.00,0.40,0.42
plotter1,60,2022-01-02 08:07:33,lo,1.20,1.20,2.35,2.35,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:07:33,enp6s0,624.92,1050.28,218.81,1381.43,0.00,0.00,0.42,0.45
plotter1,60,2022-01-02 08:08:33,lo,6.37,6.37,82.88,82.88,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:08:33,enp6s0,688.12,1204.12,244.11,1592.20,0.00,0.00,0.42,0.52
plotter1,60,2022-01-02 08:09:33,lo,1.17,1.17,2.16,2.16,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:09:33,enp6s0,602.83,990.67,242.95,1271.32,0.00,0.00,0.42,0.42
plotter1,60,2022-01-02 08:10:33,lo,1.13,1.13,2.22,2.22,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:10:33,enp6s0,667.63,1122.30,266.13,1468.04,0.00,0.00,0.40,0.48
plotter1,60,2022-01-02 08:11:33,lo,1.17,1.17,1.74,1.74,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:11:33,enp6s0,655.13,968.93,351.24,1233.67,0.00,0.00,0.42,0.40
plotter1,60,2022-01-02 08:12:33,lo,1.17,1.17,1.79,1.79,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:12:33,enp6s0,644.97,1072.92,270.09,1396.96,0.00,0.00,0.42,0.46
plotter1,60,2022-01-02 08:13:33,lo,1.03,1.03,1.48,1.48,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:13:33,enp6s0,602.07,1008.70,243.48,1308.63,0.00,0.00,0.42,0.43
plotter1,60,2022-01-02 08:14:33,lo,6.23,6.23,82.65,82.65,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:14:33,enp6s0,755.18,1305.92,299.77,1740.18,0.00,0.00,0.40,0.57
plotter1,60,2022-01-02 08:15:33,lo,1.10,1.10,1.75,1.75,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:15:33,enp6s0,680.97,1182.97,256.77,1557.82,0.00,0.00,0.42,0.51
plotter1,60,2022-01-02 08:16:33,lo,1.03,1.03,1.42,1.42,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:16:33,enp6s0,711.45,1116.42,330.62,1461.75,0.00,0.00,0.42,0.48
plotter1,60,2022-01-02 08:17:33,lo,0.87,0.87,1.10,1.10,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 08:17:33,enp6s0,631.08,1013.87,267.28,1322.02,0.00,0.00,0.43,0.43
plotter1,60,2022-01-02 08:18:33,lo,1.30,1.30,2.43,2.43,0.00,0.00,0.00,0.00
