# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-02 08:36:03,229.75,219.30,10.30,0.15,21584.03,464.67,68.00
plotter1,60,2022-01-02 08:37:03,193.45,189.22,4.18,0.05,19417.05,76.27,8.67
plotter1,60,2022-01-02 08:38:03,190.47,185.50,4.87,0.10,19849.95,88.93,9.33
plotter1,60,2022-01-02 08:39:03,172.10,168.28,3.82,0.00,17537.48,73.87,0.00
plotter1,60,2022-01-02 08:40:03,181.55,177.07,4.48,0.00,18180.82,91.20,0.00
plotter1,60,2022-01-02 08:41:03,188.45,182.35,6.10,0.00,18193.25,280.40,0.00
plotter1,60,2022-01-02 08:42:03,168.62,164.53,4.08,0.00,16798.92,72.53,0.00
plotter1,60,2022-01-02 08:43:03,178.60,174.37,4.23,0.00,18086.40,80.40,0.00
plotter1,60,2022-01-02 08:44:03,178.67,174.57,4.10,0.00,18078.27,84.27,0.00
plotter1,60,2022-01-02 08:45:03,171.10,166.43,4.67,0.00,17106.60,87.73,0.00
plotter1,60,2022-01-02 08:46:03,164.58,157.20,7.38,0.00,15418.97,307.60,0.00
plotter1,60,2022-01-02 08:47:03,179.10,174.27,4.83,0.00,17969.07,84.13,0.00
plotter1,60,2022-01-02 08:48:03,187.00,181.73,5.27,0.00,19084.80,90.67,0.00
plotter1,60,2022-01-02 08:49:03,179.03,174.12,4.92,0.00,17961.87,84.40,0.00
plotter1,60,2022-01-02 08:50:03,181.80,176.55,5.25,0.00,17799.33,90.13,0.00
plotter1,60,2022-01-02 08:51:03,192.38,184.68,7.70,0.00,18119.43,309.60,0.00
plotter1,60,2022-01-02 08:52:03,192.02,186.48,5.53,0.00,19275.05,91.33,0.00
plotter1,60,2022-01-02 08:53:03,163.07,157.72,5.35,0.00,16377.07,88.93,0.00
plotter1,60,2022-01-02 08:54:03,178.97,172.03,6.93,0.00,17871.07,110.80,0.00
plotter1,60,2022-01-02 08:55:03,173.93,168.40,5.53,0.00,17131.67,344.53,0.00
plotter1,60,2022-01-02 08:56:03,189.50,183.32,6.18,0.00,18292.70,317.87,0.00
plotter1,60,2022-01-02 08:57:03,174.90,171.30,3.60,0.00,17689.60,58.80,0.00
plotter1,60,2022-01-02 08:58:03,209.53,206.23,3.30,0.00,21266.00,46.93,0.00
plotter1,60,2022-01-02 08:59:03,158.23,155.25,2.98,0.00,16022.40,55.33,0.00
plotter1,60,2022-01-02 09:00:03,171.73,168.35,3.38,0.00,16996.93,61.73,0.00
plotter1,60,2022-01-02 09:01:03,218.57,212.18,6.38,0.00,20834.90,299.20,0.00
plotter1,60,2022-01-02 09:02:03,214.07,211.03,3.03,0.00,21728.42,43.60,0.00
plotter1,60,2022-01-02 09:03:03,169.63,165.90,3.73,0.00,17044.00,64.93,0.00
plotter1,60,2022-01-02 09:04:03,181.52,177.65,3.87,0.00,18248.00,84.27,0.00
plotter1,60,2022-01-02 09:05:03,184.10,180.57,3.53,0.00,18722.05,59.60,0.00
plotter1,60,2022-01-02 09:06:03,206.87,200.08,6.78,0.00,19350.05,316.13,0.00
plotter1,60,2022-01-02 09:07:03,170.12,166.30,3.82,0.00,17531.20,57.07,0.00
plotter1,60,2022-01-02 09:08:03,181.68,177.08,4.60,0.00,18489.73,82.93,0.00
plotter1,60,2022-01-02 09:09:03,167.85,162.72,5.13,0.00,16572.67,103.07,0.00
plotter1,60,2022-01-02 09:10:03,189.62,185.52,4.10,0.00,19035.88,62.67,0.00
plotter1,60,2022-01-02 09:11:03,169.92,162.73,7.18,0.00,15578.62,301.73,0.00
plotter1,60,2022-01-02 09:12:03,194.02,188.30,5.72,0.00,19357.18,105.33,0.00
plotter1,60,2022-01-02 09:13:03,166.97,161.23,5.73,0.00,16598.53,97.07,0.00
plotter1,60,2022-01-02 09:14:03,200.93,193.33,7.60,0.00,19768.80,123.20,0.00
