# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-02 06:39:54,231.12,221.47,9.50,0.15,21977.82,286.27,68.67
plotter1,60,2022-01-02 06:40:54,237.60,230.22,7.28,0.10,22721.80,313.87,13.07
plotter1,60,2022-01-02 06:41:54,190.15,185.10,5.00,0.05,19373.30,91.87,4.40
plotter1,60,2022-01-02 06:42:54,197.58,193.67,3.92,0.00,19845.35,76.27,0.00
plotter1,60,2022-01-02 06:43:54,187.03,182.63,4.40,0.00,19477.47,82.00,0.00
plotter1,60,2022-01-02 06:44:54,195.83,191.98,3.85,0.00,20110.80,75.47,0.00
plotter1,60,2022-01-02 06:45:54,216.90,209.60,7.30,0.00,20623.17,307.20,0.00
plotter1,60,2022-01-02 06:46:54,208.38,203.37,5.02,0.00,21152.27,90.67,0.00
plotter1,60,2022-01-02 06:47:54,207.02,202.38,4.63,0.00,20957.20,81.47,0.00
plotter1,60,2022-01-02 06:48:54,204.73,199.73,5.00,0.00,20668.53,86.40,0.00
plotter1,60,2022-01-02 06:49:54,189.73,185.08,4.65,0.00,19067.87,83.47,0.00
plotter1,60,2022-01-02 06:50:54,211.52,203.57,7.95,0.00,19653.70,312.13,0.00
plotter1,60,2022-01-02 06:51:54,209.37,204.08,5.28,0.00,21175.27,93.60,0.00
plotter1,60,2022-01-02 06:52:54,213.55,208.63,4.92,0.00,21782.95,84.80,0.00
plotter1,60,2022-01-02 06:53:54,178.72,174.30,4.42,0.00,17772.12,81.87,0.00
plotter1,60,2022-01-02 06:54:54,181.83,179.50,2.33,0.00,18939.60,39.87,0.00
plotter1,60,2022-01-02 06:55:54,191.52,186.32,5.20,0.00,17918.50,271.20,0.00
plotter1,60,2022-01-02 06:56:54,163.42,157.57,5.85,0.00,16399.33,374.93,0.00
plotter1,60,2022-01-02 06:57:54,193.00,189.98,3.02,0.00,19171.47,54.93,0.00
plotter1,60,2022-01-02 06:58:54,196.85,193.78,3.07,0.00,20239.73,54.27,0.00
plotter1,60,2022-01-02 06:59:54,168.10,164.47,3.63,0.00,17013.20,67.20,0.00
plotter1,60,2022-01-02 07:00:54,205.77,199.80,5.97,0.00,19381.57,282.93,0.00
plotter1,60,2022-01-02 07:01:54,173.83,170.17,3.67,0.00,17811.53,63.60,0.00
plotter1,60,2022-01-02 07:02:54,170.37,167.02,3.35,0.00,17109.60,63.60,0.00
plotter1,60,2022-01-02 07:03:54,167.97,164.48,3.48,0.00,16804.93,72.67,0.00
plotter1,60,2022-01-02 07:04:54,153.92,150.30,3.62,0.00,15122.53,76.53,0.00
plotter1,60,2022-01-02 07:05:54,211.57,204.58,6.98,0.00,20297.03,300.80,0.00
plotter1,60,2022-01-02 07:06:54,186.37,181.87,4.50,0.00,18386.80,82.00,0.00
plotter1,60,2022-01-02 07:07:54,161.67,156.80,4.87,0.00,16424.93,85.73,0.00
plotter1,60,2022-01-02 07:08:54,183.10,178.68,4.42,0.00,18482.27,76.67,0.00
plotter1,60,2022-01-02 07:09:54,161.70,157.15,4.55,0.00,15987.60,79.73,0.00
plotter1,60,2022-01-02 07:10:54,183.27,176.12,7.15,0.00,16920.90,302.53,0.00
plotter1,60,2022-01-02 07:11:54,185.15,180.35,4.80,0.00,18576.08,81.60,0.00
plotter1,60,2022-01-02 07:12:54,191.43,186.43,5.00,0.00,18708.57,84.13,0.00
plotter1,60,2022-01-02 07:13:54,167.25,162.95,4.30,0.00,16745.20,83.60,0.00
plotter1,60,2022-01-02 07:14:54,169.47,167.18,2.28,0.00,17218.67,97.47,0.00
plotter1,60,2022-01-02 07:15:54,194.10,186.22,7.88,0.00,17518.77,535.60,0.00
plotter1,60,2022-01-02 07:16:54,215.57,212.48,3.08,0.00,21447.47,56.93,0.00
